Time,Lon,Lat,,,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
13:07.0,114.8981143,4.97842967,,,,,,,,,,,,
13:08.0,114.8981202,4.97842333,,,,,,,,,,,,
13:09.0,114.8981245,4.97841483,,,,,,,,,,,,
13:10.0,114.898127,4.978405,,,,,,,,,,,,
13:11.0,114.8981295,4.9783955,,,,,,,,,,,,
13:14.0,114.8981388,4.97836767,,,,,,,,,,,,
13:15.0,114.898141,4.97835783,,,,,,,,,,,,
13:17.0,114.8981462,4.97833833,,,,,,,,,,,,
13:18.0,114.8981507,4.97832817,,,,,,,,,,,,
13:20.0,114.8981567,4.97830733,,,,,,,,,,,,
13:24.0,114.8981673,4.97826533,,,,,,,,,,,,
13:25.0,114.8981712,4.97825533,,,,,,,,,,,,
13:27.0,114.8981768,4.97823417,,,,,,,,,,,,
13:29.0,114.8981873,4.97821583,,,,,,,,,,,,
13:31.0,114.8982058,4.97820333,,,,,,,,,,,,
13:32.0,114.8982158,4.97819783,,,,,,,,,,,,
13:35.0,114.8982442,4.9781835,,,,,,,,,,,,
13:37.0,114.8982623,4.97818033,,,,,,,,,,,,
13:38.0,114.8982715,4.97817817,,,,,,,,,,,,
13:40.0,114.8982912,4.97816933,,,,,,,,,,,,
13:41.0,114.8983002,4.97816467,,,,,,,,,,,,
13:42.0,114.8983092,4.97815933,,,,,,,,,,,,
13:44.0,114.8983202,4.9781465,,,,,,,,,,,,
13:46.0,114.8983173,4.9781285,,,,,,,,,,,,
13:47.0,114.8983152,4.97811917,,,,,,,,,,,,
13:48.0,114.8983133,4.97811,,,,,,,,,,,,
13:49.0,114.8983105,4.97810083,,,,,,,,,,,,
13:50.0,114.8983077,4.97809083,,,,,,,,,,,,
13:51.0,114.8983045,4.9780805,,,,,,,,,,,,
13:52.0,114.8983018,4.97807017,,,,,,,,,,,,
13:53.0,114.8983007,4.97806033,,,,,,,,,,,,
13:54.0,114.898299,4.978051,,,,,,,,,,,,
13:55.0,114.8982975,4.97804133,,,,,,,,,,,,
13:56.0,114.8982962,4.978032,,,,,,,,,,,,
13:58.0,114.8982965,4.97801967,,,,,,,,,,,,
13:59.0,114.8982952,4.97801467,,,,,,,,,,,,
14:02.0,114.8982923,4.97799683,,,,,,,,,,,,
14:04.0,114.8982917,4.97799583,,,,,,,,,,,,
14:08.0,114.8982918,4.97799533,,,,,,,,,,,,
14:10.0,114.8982917,4.97799533,,,,,,,,,,,,
14:11.0,114.8982915,4.97799533,,,,,,,,,,,,
14:13.0,114.8982912,4.97799533,,,,,,,,,,,,
14:14.0,114.898291,4.97799517,,,,,,,,,,,,
14:16.0,114.8982908,4.97799517,,,,,,,,,,,,
14:17.0,114.8982907,4.97799517,,,,,,,,,,,,
14:19.0,114.8982907,4.97799517,,,,,,,,,,,,
14:21.0,114.8982907,4.97799517,,,,,,,,,,,,
14:22.0,114.8982907,4.97799517,,,,,,,,,,,,
14:23.0,114.8982907,4.97799517,,,,,,,,,,,,
14:24.0,114.8982907,4.97799517,,,,,,,,,,,,
14:25.0,114.8982907,4.97799517,,,,,,,,,,,,
14:27.0,114.8982905,4.97799517,,,,,,,,,,,,
14:28.0,114.8982905,4.97799517,,,,,,,,,,,,
14:29.0,114.8982903,4.97799517,,,,,,,,,,,,
14:30.0,114.8982903,4.97799517,,,,,,,,,,,,
14:31.0,114.8982903,4.97799517,,,,,,,,,,,,
14:32.0,114.8982903,4.97799517,,,,,,,,,,,,
14:33.0,114.8982903,4.97799517,,,,,,,,,,,,
14:34.0,114.8982903,4.977995,,,,,,,,,,,,
14:36.0,114.8982903,4.977995,,,,,,,,,,,,
14:38.0,114.8982903,4.97799483,,,,,,,,,,,,
14:39.0,114.8982903,4.97799483,,,,,,,,,,,,
14:40.0,114.8982903,4.97799483,,,,,,,,,,,,
14:42.0,114.8982903,4.97799467,,,,,,,,,,,,
14:45.0,114.8982902,4.97799467,,,,,,,,,,,,
14:46.0,114.8982902,4.97799467,,,,,,,,,,,,
14:47.0,114.8982902,4.9779945,,,,,,,,,,,,
14:48.0,114.8982902,4.9779945,,,,,,,,,,,,
14:52.0,114.89829,4.9779945,,,,,,,,,,,,
14:53.0,114.8982898,4.97799433,,,,,,,,,,,,
14:54.0,114.8982898,4.97799433,,,,,,,,,,,,
14:55.0,114.8982898,4.97799433,,,,,,,,,,,,
14:56.0,114.8982898,4.97799433,,,,,,,,,,,,
14:57.0,114.8982897,4.97799417,,,,,,,,,,,,
14:58.0,114.8982897,4.97799417,,,,,,,,,,,,
15:00.0,114.8982893,4.97799417,,,,,,,,,,,,
15:01.0,114.8982892,4.97799417,,,,,,,,,,,,
15:02.0,114.898289,4.97799417,,,,,,,,,,,,
15:03.0,114.898289,4.97799417,,,,,,,,,,,,
15:05.0,114.8982887,4.97799417,,,,,,,,,,,,
15:08.0,114.8982882,4.97799417,,,,,,,,,,,,
15:11.0,114.898288,4.977994,,,,,,,,,,,,
15:15.0,114.8982873,4.97799383,,,,,,,,,,,,
15:18.0,114.8982868,4.97799367,,,,,,,,,,,,
15:21.0,114.8982865,4.97799367,,,,,,,,,,,,
15:22.0,114.8982865,4.97799367,,,,,,,,,,,,
15:24.0,114.8982862,4.97799367,,,,,,,,,,,,
15:26.0,114.898286,4.9779935,,,,,,,,,,,,
15:28.0,114.8982858,4.9779935,,,,,,,,,,,,
15:32.0,114.8982853,4.97799333,,,,,,,,,,,,
15:34.0,114.8982853,4.97799333,,,,,,,,,,,,
15:36.0,114.8982853,4.97799333,,,,,,,,,,,,
15:38.0,114.8982853,4.97799317,,,,,,,,,,,,
15:39.0,114.8982853,4.97799317,,,,,,,,,,,,
15:41.0,114.8982853,4.97799317,,,,,,,,,,,,
15:42.0,114.8982853,4.97799317,,,,,,,,,,,,
15:46.0,114.8982853,4.97799317,,,,,,,,,,,,
15:48.0,114.8982853,4.97799317,,,,,,,,,,,,
15:50.0,114.8982853,4.97799317,,,,,,,,,,,,
15:52.0,114.8982853,4.977993,,,,,,,,,,,,
15:53.0,114.8982852,4.977993,,,,,,,,,,,,
15:55.0,114.8982852,4.977993,,,,,,,,,,,,
15:57.0,114.8982852,4.977993,,,,,,,,,,,,
15:59.0,114.8982852,4.977993,,,,,,,,,,,,
16:00.0,114.8982852,4.97799283,,,,,,,,,,,,
16:01.0,114.8982852,4.97799283,,,,,,,,,,,,
16:02.0,114.8982852,4.97799283,,,,,,,,,,,,
16:04.0,114.8982852,4.97799283,,,,,,,,,,,,
16:05.0,114.8982852,4.97799283,,,,,,,,,,,,
16:06.0,114.8982852,4.97799283,,,,,,,,,,,,
16:09.0,114.8982852,4.97799283,,,,,,,,,,,,
16:10.0,114.8982852,4.97799283,,,,,,,,,,,,
16:13.0,114.8982853,4.97799283,,,,,,,,,,,,
16:15.0,114.8982853,4.97799283,,,,,,,,,,,,
16:16.0,114.8982853,4.97799283,,,,,,,,,,,,
16:17.0,114.8982852,4.97799217,,,,,,,,,,,,
16:19.0,114.8982842,4.97798917,,,,,,,,,,,,
16:22.0,114.8982792,4.97796633,,,,,,,,,,,,
16:23.0,114.8982777,4.97795717,,,,,,,,,,,,
16:25.0,114.8982747,4.977938,,,,,,,,,,,,
16:26.0,114.8982717,4.97792817,,,,,,,,,,,,
16:27.0,114.8982685,4.97791883,,,,,,,,,,,,
16:28.0,114.8982662,4.97790983,,,,,,,,,,,,
16:29.0,114.898264,4.9779,,,,,,,,,,,,
16:32.0,114.8982565,4.9778705,,,,,,,,,,,,
16:33.0,114.8982533,4.9778605,,,,,,,,,,,,
16:34.0,114.8982503,4.9778505,,,,,,,,,,,,
16:35.0,114.8982477,4.97784083,,,,,,,,,,,,
16:37.0,114.8982433,4.977821,,,,,,,,,,,,
16:38.0,114.8982393,4.97781117,,,,,,,,,,,,
16:39.0,114.8982365,4.977802,,,,,,,,,,,,
16:40.0,114.898234,4.97779333,,,,,,,,,,,,
16:42.0,114.8982272,4.977777,,,,,,,,,,,,
16:43.0,114.8982242,4.97776883,,,,,,,,,,,,
16:44.0,114.89822,4.9777595,,,,,,,,,,,,
16:45.0,114.898215,4.97775083,,,,,,,,,,,,
16:46.0,114.8982103,4.977742,,,,,,,,,,,,
16:47.0,114.8982058,4.97773267,,,,,,,,,,,,
16:48.0,114.8982022,4.9777235,,,,,,,,,,,,
16:50.0,114.898193,4.97770633,,,,,,,,,,,,
16:51.0,114.8981877,4.9776965,,,,,,,,,,,,
16:52.0,114.898182,4.97768667,,,,,,,,,,,,
16:53.0,114.8981763,4.97767717,,,,,,,,,,,,
16:57.0,114.8981558,4.97764083,,,,,,,,,,,,
16:58.0,114.8981505,4.97763217,,,,,,,,,,,,
17:03.0,114.8981257,4.97758733,,,,,,,,,,,,
17:04.0,114.89812,4.97757933,,,,,,,,,,,,
17:08.0,114.8980983,4.977544,,,,,,,,,,,,
17:10.0,114.8980885,4.97752617,,,,,,,,,,,,
17:11.0,114.8980827,4.97751733,,,,,,,,,,,,
17:15.0,114.8980593,4.97748217,,,,,,,,,,,,
17:17.0,114.8980507,4.9774645,,,,,,,,,,,,
17:20.0,114.8980332,4.977439,,,,,,,,,,,,
17:22.0,114.8980215,4.97742117,,,,,,,,,,,,
17:24.0,114.898011,4.97740167,,,,,,,,,,,,
17:31.0,114.8979688,4.977338,,,,,,,,,,,,
17:34.0,114.897953,4.97730933,,,,,,,,,,,,
17:35.0,114.897948,4.97730083,,,,,,,,,,,,
17:36.0,114.8979423,4.97729267,,,,,,,,,,,,
17:40.0,114.8979285,4.97726517,,,,,,,,,,,,
17:41.0,114.8979283,4.97726417,,,,,,,,,,,,
17:42.0,114.897928,4.977264,,,,,,,,,,,,
17:45.0,114.8979278,4.9772635,,,,,,,,,,,,
17:46.0,114.8979278,4.9772635,,,,,,,,,,,,
17:47.0,114.8979278,4.97726333,,,,,,,,,,,,
17:51.0,114.897928,4.97726333,,,,,,,,,,,,
17:52.0,114.8979282,4.97726317,,,,,,,,,,,,
17:53.0,114.8979282,4.97726317,,,,,,,,,,,,
17:57.0,114.8979278,4.97726317,,,,,,,,,,,,
17:58.0,114.8979277,4.97726317,,,,,,,,,,,,
17:59.0,114.8979277,4.97726317,,,,,,,,,,,,
18:04.0,114.8979275,4.97726333,,,,,,,,,,,,
18:05.0,114.8979273,4.97726333,,,,,,,,,,,,
18:06.0,114.8979273,4.97726333,,,,,,,,,,,,
18:07.0,114.8979273,4.97726333,,,,,,,,,,,,
18:08.0,114.8979272,4.97726333,,,,,,,,,,,,
18:10.0,114.8979272,4.97726333,,,,,,,,,,,,
18:11.0,114.897927,4.97726333,,,,,,,,,,,,
18:12.0,114.897927,4.97726333,,,,,,,,,,,,
18:13.0,114.8979268,4.97726333,,,,,,,,,,,,
18:14.0,114.8979268,4.9772635,,,,,,,,,,,,
18:15.0,114.8979267,4.9772635,,,,,,,,,,,,
18:16.0,114.8979265,4.97726333,,,,,,,,,,,,
18:18.0,114.8979263,4.97726333,,,,,,,,,,,,
18:19.0,114.8979263,4.97726317,,,,,,,,,,,,
18:21.0,114.8979263,4.97726317,,,,,,,,,,,,
18:23.0,114.8979263,4.97726317,,,,,,,,,,,,
18:27.0,114.8979263,4.977263,,,,,,,,,,,,
18:29.0,114.8979262,4.977263,,,,,,,,,,,,
18:34.0,114.8979263,4.977263,,,,,,,,,,,,
18:36.0,114.8979263,4.977263,,,,,,,,,,,,
18:38.0,114.8979262,4.97726317,,,,,,,,,,,,
18:40.0,114.897926,4.97726317,,,,,,,,,,,,
18:41.0,114.897926,4.97726317,,,,,,,,,,,,
18:42.0,114.897926,4.97726317,,,,,,,,,,,,
18:45.0,114.8979262,4.97726317,,,,,,,,,,,,
18:47.0,114.897926,4.97726317,,,,,,,,,,,,
18:48.0,114.8979262,4.97726317,,,,,,,,,,,,
18:49.0,114.8979262,4.97726317,,,,,,,,,,,,
18:50.0,114.8979262,4.97726317,,,,,,,,,,,,
18:54.0,114.8979262,4.97726333,,,,,,,,,,,,
18:55.0,114.8979262,4.97726333,,,,,,,,,,,,
18:56.0,114.8979262,4.97726333,,,,,,,,,,,,
18:57.0,114.8979262,4.97726333,,,,,,,,,,,,
19:00.0,114.8979262,4.97726333,,,,,,,,,,,,
19:01.0,114.8979263,4.97726333,,,,,,,,,,,,
19:02.0,114.8979263,4.97726333,,,,,,,,,,,,
19:04.0,114.8979263,4.97726333,,,,,,,,,,,,
19:06.0,114.8979263,4.97726333,,,,,,,,,,,,
19:09.0,114.8979263,4.97726333,,,,,,,,,,,,
19:11.0,114.8979263,4.97726333,,,,,,,,,,,,
19:12.0,114.8979263,4.97726317,,,,,,,,,,,,
19:13.0,114.8979263,4.97726333,,,,,,,,,,,,
19:18.0,114.8979262,4.97726333,,,,,,,,,,,,
19:20.0,114.8979262,4.97726333,,,,,,,,,,,,
19:22.0,114.897926,4.97726317,,,,,,,,,,,,
19:24.0,114.897926,4.97726317,,,,,,,,,,,,
19:26.0,114.8979262,4.97726317,,,,,,,,,,,,
19:28.0,114.8979262,4.97726317,,,,,,,,,,,,
19:32.0,114.897926,4.97726317,,,,,,,,,,,,
19:33.0,114.897926,4.97726317,,,,,,,,,,,,
19:35.0,114.8979258,4.97726317,,,,,,,,,,,,
19:37.0,114.8979258,4.97726317,,,,,,,,,,,,
19:38.0,114.8979258,4.97726333,,,,,,,,,,,,
19:40.0,114.897926,4.97726333,,,,,,,,,,,,
19:43.0,114.897926,4.97726317,,,,,,,,,,,,
19:45.0,114.8979262,4.97726317,,,,,,,,,,,,
19:47.0,114.8979263,4.97726317,,,,,,,,,,,,
19:48.0,114.8979263,4.97726317,,,,,,,,,,,,
19:50.0,114.8979265,4.97726317,,,,,,,,,,,,
19:52.0,114.8979267,4.97726317,,,,,,,,,,,,
19:54.0,114.8979267,4.97726317,,,,,,,,,,,,
19:56.0,114.8979267,4.977263,,,,,,,,,,,,
19:59.0,114.8979268,4.977263,,,,,,,,,,,,
20:09.0,114.8979017,4.97723633,,,,,,,,,,,,
20:12.0,114.897889,4.977218,,,,,,,,,,,,
20:14.0,114.8978807,4.97721267,,,,,,,,,,,,
20:20.0,114.8978435,4.9772195,,,,,,,,,,,,
20:22.0,114.8978283,4.97722967,,,,,,,,,,,,
20:23.0,114.897822,4.97723717,,,,,,,,,,,,
20:28.0,114.897789,4.97726667,,,,,,,,,,,,
20:30.0,114.89778,4.97727133,,,,,,,,,,,,
20:31.0,114.897777,4.977273,,,,,,,,,,,,
20:34.0,114.8977733,4.97727567,,,,,,,,,,,,
20:38.0,114.897769,4.977283,,,,,,,,,,,,
20:40.0,114.897774,4.9772905,,,,,,,,,,,,
20:41.0,114.8977767,4.97729517,,,,,,,,,,,,
20:42.0,114.8977788,4.9772995,,,,,,,,,,,,
20:44.0,114.8977805,4.97730633,,,,,,,,,,,,
20:47.0,114.8977782,4.97731133,,,,,,,,,,,,
20:48.0,114.8977775,4.97731133,,,,,,,,,,,,
20:52.0,114.8977738,4.97731367,,,,,,,,,,,,
20:54.0,114.8977718,4.977314,,,,,,,,,,,,
20:56.0,114.8977705,4.97731483,,,,,,,,,,,,
20:59.0,114.89777,4.977316,,,,,,,,,,,,
21:00.0,114.8977692,4.97731583,,,,,,,,,,,,
21:02.0,114.8977675,4.9773165,,,,,,,,,,,,
21:08.0,114.8977595,4.97732033,,,,,,,,,,,,
21:10.0,114.897755,4.97732133,,,,,,,,,,,,
21:14.0,114.8977507,4.9773255,,,,,,,,,,,,
21:16.0,114.8977485,4.97732917,,,,,,,,,,,,
21:18.0,114.8977428,4.97733317,,,,,,,,,,,,
21:20.0,114.8977372,4.977338,,,,,,,,,,,,
21:22.0,114.8977292,4.9773395,,,,,,,,,,,,
21:24.0,114.8977272,4.97733717,,,,,,,,,,,,
21:26.0,114.8977202,4.977337,,,,,,,,,,,,
21:28.0,114.897708,4.97733617,,,,,,,,,,,,
21:33.0,114.8976768,4.97733383,,,,,,,,,,,,
21:34.0,114.897671,4.97733783,,,,,,,,,,,,
21:36.0,114.8976657,4.97735217,,,,,,,,,,,,
21:38.0,114.8976592,4.97736967,,,,,,,,,,,,
21:40.0,114.8976523,4.97738717,,,,,,,,,,,,
21:43.0,114.897643,4.97740367,,,,,,,,,,,,
21:44.0,114.897638,4.97740583,,,,,,,,,,,,
21:45.0,114.897634,4.97741017,,,,,,,,,,,,
21:47.0,114.8976222,4.9774125,,,,,,,,,,,,
21:49.0,114.897608,4.97741417,,,,,,,,,,,,
21:50.0,114.897599,4.97741383,,,,,,,,,,,,
21:52.0,114.8975817,4.97741183,,,,,,,,,,,,
21:54.0,114.897563,4.9774095,,,,,,,,,,,,
21:57.0,114.897538,4.9774075,,,,,,,,,,,,
21:59.0,114.8975203,4.97740583,,,,,,,,,,,,
22:01.0,114.8974992,4.97740167,,,,,,,,,,,,
22:04.0,114.8974705,4.977397,,,,,,,,,,,,
22:06.0,114.8974533,4.97739017,,,,,,,,,,,,
22:08.0,114.8974372,4.97738117,,,,,,,,,,,,
22:10.0,114.8974282,4.97737033,,,,,,,,,,,,
22:12.0,114.8974195,4.97735817,,,,,,,,,,,,
22:14.0,114.897411,4.97734367,,,,,,,,,,,,
22:16.0,114.8974102,4.97732317,,,,,,,,,,,,
22:17.0,114.897411,4.97731217,,,,,,,,,,,,
22:19.0,114.8974123,4.97728983,,,,,,,,,,,,
22:20.0,114.8974143,4.97727883,,,,,,,,,,,,
22:21.0,114.8974172,4.9772685,,,,,,,,,,,,
22:22.0,114.897421,4.97725983,,,,,,,,,,,,
22:25.0,114.8974247,4.97725267,,,,,,,,,,,,
22:26.0,114.8974243,4.977252,,,,,,,,,,,,
22:27.0,114.8974242,4.97725183,,,,,,,,,,,,
22:31.0,114.8974233,4.9772515,,,,,,,,,,,,
22:33.0,114.8974227,4.9772515,,,,,,,,,,,,
22:34.0,114.8974225,4.9772515,,,,,,,,,,,,
22:36.0,114.8974218,4.9772515,,,,,,,,,,,,
22:38.0,114.8974215,4.97725133,,,,,,,,,,,,
22:40.0,114.897421,4.97725117,,,,,,,,,,,,
22:41.0,114.8974208,4.97725117,,,,,,,,,,,,
22:45.0,114.89742,4.97725083,,,,,,,,,,,,
22:46.0,114.8974198,4.97725083,,,,,,,,,,,,
22:47.0,114.8974198,4.97725083,,,,,,,,,,,,
22:48.0,114.8974197,4.97725067,,,,,,,,,,,,
22:51.0,114.8974193,4.97725067,,,,,,,,,,,,
22:53.0,114.8974192,4.9772505,,,,,,,,,,,,
22:54.0,114.897419,4.9772505,,,,,,,,,,,,
22:55.0,114.897419,4.9772505,,,,,,,,,,,,
22:56.0,114.897419,4.9772505,,,,,,,,,,,,
22:58.0,114.8974187,4.97725033,,,,,,,,,,,,
23:00.0,114.8974185,4.97725033,,,,,,,,,,,,
23:01.0,114.8974183,4.97725017,,,,,,,,,,,,
23:02.0,114.8974182,4.97725017,,,,,,,,,,,,
23:03.0,114.897418,4.97725017,,,,,,,,,,,,
23:05.0,114.8974178,4.97725017,,,,,,,,,,,,
23:07.0,114.8974175,4.97725,,,,,,,,,,,,
23:08.0,114.8974173,4.97725,,,,,,,,,,,,
23:09.0,114.8974172,4.97725,,,,,,,,,,,,
23:12.0,114.8974168,4.97725,,,,,,,,,,,,
23:13.0,114.8974168,4.97725017,,,,,,,,,,,,
23:15.0,114.8974167,4.97725017,,,,,,,,,,,,
23:19.0,114.8974167,4.97725,,,,,,,,,,,,
23:20.0,114.8974165,4.97725,,,,,,,,,,,,
23:21.0,114.8974165,4.97725,,,,,,,,,,,,
23:22.0,114.8974165,4.97725,,,,,,,,,,,,
23:26.0,114.897416,4.97724983,,,,,,,,,,,,
23:28.0,114.897416,4.97724983,,,,,,,,,,,,
23:29.0,114.8974158,4.97724983,,,,,,,,,,,,
23:30.0,114.8974158,4.97724983,,,,,,,,,,,,
23:32.0,114.8974157,4.97724983,,,,,,,,,,,,
23:33.0,114.8974157,4.97724983,,,,,,,,,,,,
23:34.0,114.8974157,4.97724983,,,,,,,,,,,,
23:38.0,114.8974157,4.97724983,,,,,,,,,,,,
23:39.0,114.8974157,4.97724967,,,,,,,,,,,,
23:41.0,114.8974158,4.97724967,,,,,,,,,,,,
23:42.0,114.8974157,4.97724967,,,,,,,,,,,,
23:43.0,114.8974158,4.97724967,,,,,,,,,,,,
23:44.0,114.8974157,4.97724967,,,,,,,,,,,,
23:45.0,114.8974157,4.97724967,,,,,,,,,,,,
23:46.0,114.8974158,4.97724967,,,,,,,,,,,,
23:48.0,114.8974158,4.97724967,,,,,,,,,,,,
23:49.0,114.897416,4.97724967,,,,,,,,,,,,
23:50.0,114.8974162,4.97724967,,,,,,,,,,,,
23:51.0,114.897416,4.9772495,,,,,,,,,,,,
23:52.0,114.8974158,4.9772495,,,,,,,,,,,,
23:53.0,114.8974157,4.9772495,,,,,,,,,,,,
23:55.0,114.8974157,4.9772495,,,,,,,,,,,,
23:56.0,114.8974155,4.9772495,,,,,,,,,,,,
23:57.0,114.8974157,4.9772495,,,,,,,,,,,,
23:59.0,114.8974157,4.9772495,,,,,,,,,,,,
24:00.0,114.8974157,4.9772495,,,,,,,,,,,,
24:01.0,114.8974157,4.9772495,,,,,,,,,,,,
24:02.0,114.8974157,4.97724967,,,,,,,,,,,,
24:03.0,114.8974157,4.9772495,,,,,,,,,,,,
24:05.0,114.8974157,4.97724967,,,,,,,,,,,,
24:06.0,114.8974157,4.97724967,,,,,,,,,,,,
24:07.0,114.8974158,4.97724967,,,,,,,,,,,,
24:08.0,114.8974157,4.97724967,,,,,,,,,,,,
24:11.0,114.8974157,4.97724967,,,,,,,,,,,,
24:12.0,114.8974157,4.97724983,,,,,,,,,,,,
24:13.0,114.8974158,4.97724983,,,,,,,,,,,,
24:14.0,114.8974158,4.97725,,,,,,,,,,,,
24:16.0,114.8974158,4.97725,,,,,,,,,,,,
24:17.0,114.897416,4.97725,,,,,,,,,,,,
24:19.0,114.897416,4.97725,,,,,,,,,,,,
24:20.0,114.897416,4.97725,,,,,,,,,,,,
24:22.0,114.8974158,4.97725017,,,,,,,,,,,,
24:24.0,114.8974157,4.97725017,,,,,,,,,,,,
24:26.0,114.8974157,4.97725033,,,,,,,,,,,,
24:28.0,114.8974158,4.97725017,,,,,,,,,,,,
24:29.0,114.8974158,4.97725017,,,,,,,,,,,,
24:31.0,114.8974157,4.97725033,,,,,,,,,,,,
24:33.0,114.8974157,4.97725033,,,,,,,,,,,,
24:35.0,114.8974157,4.97725033,,,,,,,,,,,,
24:36.0,114.8974155,4.97725033,,,,,,,,,,,,
24:39.0,114.8974153,4.97725033,,,,,,,,,,,,
24:41.0,114.8974152,4.97725033,,,,,,,,,,,,
24:42.0,114.8974152,4.97725033,,,,,,,,,,,,
24:44.0,114.897415,4.97725033,,,,,,,,,,,,
24:46.0,114.8974147,4.97725183,,,,,,,,,,,,
24:48.0,114.8974168,4.97726433,,,,,,,,,,,,
24:49.0,114.8974173,4.97726967,,,,,,,,,,,,
24:51.0,114.8974113,4.97728367,,,,,,,,,,,,
24:52.0,114.8974063,4.97729183,,,,,,,,,,,,
24:53.0,114.8974025,4.9773005,,,,,,,,,,,,
24:55.0,114.8973947,4.97731667,,,,,,,,,,,,
24:57.0,114.8973852,4.97733217,,,,,,,,,,,,
24:58.0,114.89738,4.97734017,,,,,,,,,,,,
24:59.0,114.8973747,4.97734717,,,,,,,,,,,,
25:01.0,114.8973613,4.97735983,,,,,,,,,,,,
25:03.0,114.8973528,4.97737667,,,,,,,,,,,,
25:04.0,114.8973517,4.9773855,,,,,,,,,,,,
25:05.0,114.8973502,4.97739467,,,,,,,,,,,,
25:07.0,114.8973477,4.97741383,,,,,,,,,,,,
25:10.0,114.8973485,4.97744483,,,,,,,,,,,,
25:11.0,114.8973475,4.97745483,,,,,,,,,,,,
25:13.0,114.8973438,4.97747483,,,,,,,,,,,,
25:15.0,114.8973413,4.9774935,,,,,,,,,,,,
25:16.0,114.8973397,4.9775015,,,,,,,,,,,,
25:17.0,114.8973373,4.9775095,,,,,,,,,,,,
25:19.0,114.8973327,4.97752583,,,,,,,,,,,,
25:22.0,114.8973205,4.97754467,,,,,,,,,,,,
25:25.0,114.8973148,4.97755067,,,,,,,,,,,,
25:26.0,114.897315,4.97755017,,,,,,,,,,,,
25:31.0,114.897315,4.97755017,,,,,,,,,,,,
25:34.0,114.8973143,4.97755,,,,,,,,,,,,
25:40.0,114.8973135,4.97754983,,,,,,,,,,,,
25:42.0,114.897313,4.97754967,,,,,,,,,,,,
25:43.0,114.8973128,4.97754967,,,,,,,,,,,,
25:46.0,114.8973125,4.97754967,,,,,,,,,,,,
25:47.0,114.8973125,4.97754967,,,,,,,,,,,,
25:48.0,114.8973125,4.97754967,,,,,,,,,,,,
25:49.0,114.8973123,4.97754967,,,,,,,,,,,,
25:50.0,114.8973123,4.97754967,,,,,,,,,,,,
25:52.0,114.8973123,4.97754983,,,,,,,,,,,,
25:53.0,114.8973122,4.97754983,,,,,,,,,,,,
25:54.0,114.8973122,4.97754983,,,,,,,,,,,,
25:56.0,114.8973123,4.97754983,,,,,,,,,,,,
25:57.0,114.8973123,4.97754983,,,,,,,,,,,,
25:59.0,114.8973123,4.97754983,,,,,,,,,,,,
26:00.0,114.8973122,4.97754983,,,,,,,,,,,,
26:02.0,114.8973122,4.97754983,,,,,,,,,,,,
26:08.0,114.8973118,4.97754983,,,,,,,,,,,,
26:10.0,114.8973117,4.97754967,,,,,,,,,,,,
26:12.0,114.8973117,4.9775495,,,,,,,,,,,,
26:15.0,114.8973115,4.9775495,,,,,,,,,,,,
26:17.0,114.8973113,4.97754933,,,,,,,,,,,,
26:22.0,114.897311,4.97754883,,,,,,,,,,,,
26:23.0,114.8973108,4.97754867,,,,,,,,,,,,
26:26.0,114.8973105,4.97754817,,,,,,,,,,,,
26:27.0,114.8973105,4.977548,,,,,,,,,,,,
26:28.0,114.8973105,4.97754783,,,,,,,,,,,,
26:31.0,114.8973102,4.97754767,,,,,,,,,,,,
26:33.0,114.8973102,4.9775475,,,,,,,,,,,,
26:39.0,114.8973098,4.97754733,,,,,,,,,,,,
26:40.0,114.8973098,4.97754733,,,,,,,,,,,,
26:44.0,114.8973097,4.97754717,,,,,,,,,,,,
26:46.0,114.8973097,4.97754717,,,,,,,,,,,,
26:51.0,114.8973095,4.97754683,,,,,,,,,,,,
26:53.0,114.8973095,4.97754683,,,,,,,,,,,,
26:55.0,114.8973095,4.97754667,,,,,,,,,,,,
26:57.0,114.8973097,4.97754667,,,,,,,,,,,,
26:59.0,114.8973097,4.97754667,,,,,,,,,,,,
27:02.0,114.8973097,4.9775465,,,,,,,,,,,,
27:04.0,114.8973097,4.97754633,,,,,,,,,,,,
27:06.0,114.8973095,4.97754617,,,,,,,,,,,,
27:08.0,114.8973095,4.977546,,,,,,,,,,,,
27:10.0,114.8973095,4.977546,,,,,,,,,,,,
27:12.0,114.8973097,4.977546,,,,,,,,,,,,
27:14.0,114.8973098,4.977546,,,,,,,,,,,,
27:15.0,114.8973098,4.977546,,,,,,,,,,,,
27:16.0,114.89731,4.977546,,,,,,,,,,,,
27:18.0,114.89731,4.977546,,,,,,,,,,,,
27:20.0,114.8973102,4.977546,,,,,,,,,,,,
27:22.0,114.8973102,4.977546,,,,,,,,,,,,
27:23.0,114.8973102,4.977546,,,,,,,,,,,,
27:25.0,114.8973102,4.97754583,,,,,,,,,,,,
27:27.0,114.8973103,4.977546,,,,,,,,,,,,
27:29.0,114.8973103,4.977546,,,,,,,,,,,,
27:30.0,114.8973103,4.977546,,,,,,,,,,,,
27:32.0,114.8973105,4.977546,,,,,,,,,,,,
27:35.0,114.8973107,4.97754617,,,,,,,,,,,,
27:36.0,114.8973108,4.97754617,,,,,,,,,,,,
27:38.0,114.8973108,4.977546,,,,,,,,,,,,
