Time,Lon,Lat,,,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
11:01.0,114.8982115,4.97822467,,,,,,,,,,,,
11:04.0,114.898243,4.978209,,,,,,,,,,,,
11:05.0,114.8982533,4.978206,,,,,,,,,,,,
11:06.0,114.8982637,4.97820417,,,,,,,,,,,,
11:07.0,114.898274,4.97820217,,,,,,,,,,,,
11:09.0,114.898294,4.97819367,,,,,,,,,,,,
11:10.0,114.898304,4.978189,,,,,,,,,,,,
11:11.0,114.8983135,4.97818517,,,,,,,,,,,,
11:12.0,114.898323,4.97817933,,,,,,,,,,,,
11:13.0,114.8983295,4.97817067,,,,,,,,,,,,
11:15.0,114.898328,4.97815167,,,,,,,,,,,,
11:16.0,114.8983252,4.97814117,,,,,,,,,,,,
11:18.0,114.8983193,4.978119,,,,,,,,,,,,
11:19.0,114.8983163,4.97810817,,,,,,,,,,,,
11:21.0,114.8983102,4.97808917,,,,,,,,,,,,
11:22.0,114.8983068,4.97808017,,,,,,,,,,,,
11:24.0,114.8983023,4.97806,,,,,,,,,,,,
11:25.0,114.8983017,4.9780495,,,,,,,,,,,,
11:27.0,114.8982997,4.97802967,,,,,,,,,,,,
11:28.0,114.8982978,4.97802067,,,,,,,,,,,,
11:30.0,114.8982977,4.97801683,,,,,,,,,,,,
11:31.0,114.8982978,4.97801683,,,,,,,,,,,,
11:33.0,114.8982978,4.97801667,,,,,,,,,,,,
11:34.0,114.8982977,4.9780165,,,,,,,,,,,,
11:36.0,114.8982977,4.97801633,,,,,,,,,,,,
11:37.0,114.8982977,4.97801617,,,,,,,,,,,,
11:38.0,114.8982977,4.978016,,,,,,,,,,,,
11:39.0,114.8982975,4.97801583,,,,,,,,,,,,
11:40.0,114.8982975,4.97801567,,,,,,,,,,,,
11:42.0,114.8982975,4.9780155,,,,,,,,,,,,
11:43.0,114.8982975,4.97801533,,,,,,,,,,,,
11:44.0,114.8982973,4.97801517,,,,,,,,,,,,
11:45.0,114.8982973,4.978015,,,,,,,,,,,,
11:46.0,114.8982973,4.978015,,,,,,,,,,,,
11:48.0,114.8982972,4.97801467,,,,,,,,,,,,
11:49.0,114.898297,4.97801467,,,,,,,,,,,,
11:51.0,114.8982968,4.97801433,,,,,,,,,,,,
11:52.0,114.8982968,4.97801433,,,,,,,,,,,,
11:54.0,114.8982967,4.978014,,,,,,,,,,,,
11:55.0,114.8982967,4.97801383,,,,,,,,,,,,
11:56.0,114.8982967,4.97801367,,,,,,,,,,,,
11:57.0,114.8982967,4.97801367,,,,,,,,,,,,
11:58.0,114.8982967,4.9780135,,,,,,,,,,,,
11:59.0,114.8982965,4.97801333,,,,,,,,,,,,
12:00.0,114.8982967,4.97801317,,,,,,,,,,,,
12:02.0,114.8982965,4.978013,,,,,,,,,,,,
12:03.0,114.8982963,4.978013,,,,,,,,,,,,
12:04.0,114.8982963,4.978013,,,,,,,,,,,,
12:06.0,114.8982963,4.97801283,,,,,,,,,,,,
12:08.0,114.898296,4.97801267,,,,,,,,,,,,
12:10.0,114.8982958,4.9780125,,,,,,,,,,,,
12:11.0,114.8982958,4.9780125,,,,,,,,,,,,
12:12.0,114.8982957,4.97801233,,,,,,,,,,,,
12:13.0,114.8982957,4.97801233,,,,,,,,,,,,
12:14.0,114.8982955,4.97801217,,,,,,,,,,,,
12:15.0,114.8982955,4.97801217,,,,,,,,,,,,
12:16.0,114.8982955,4.978012,,,,,,,,,,,,
12:17.0,114.8982953,4.978012,,,,,,,,,,,,
12:18.0,114.8982953,4.97801183,,,,,,,,,,,,
12:19.0,114.8982953,4.97801183,,,,,,,,,,,,
12:21.0,114.8982953,4.97801167,,,,,,,,,,,,
12:23.0,114.8982955,4.9780115,,,,,,,,,,,,
12:24.0,114.8982953,4.97801133,,,,,,,,,,,,
12:25.0,114.8982953,4.97801133,,,,,,,,,,,,
12:27.0,114.8982953,4.97801117,,,,,,,,,,,,
12:29.0,114.8982953,4.97801117,,,,,,,,,,,,
12:30.0,114.8982952,4.978011,,,,,,,,,,,,
12:31.0,114.8982952,4.978011,,,,,,,,,,,,
12:32.0,114.898295,4.978011,,,,,,,,,,,,
12:33.0,114.8982948,4.97801083,,,,,,,,,,,,
12:35.0,114.8982948,4.97801067,,,,,,,,,,,,
12:36.0,114.8982948,4.97801067,,,,,,,,,,,,
12:37.0,114.8982948,4.97801067,,,,,,,,,,,,
12:38.0,114.898295,4.9780105,,,,,,,,,,,,
12:39.0,114.898295,4.9780105,,,,,,,,,,,,
12:41.0,114.898295,4.9780105,,,,,,,,,,,,
12:43.0,114.898295,4.97801033,,,,,,,,,,,,
12:44.0,114.898295,4.97801033,,,,,,,,,,,,
12:45.0,114.8982948,4.97801033,,,,,,,,,,,,
12:47.0,114.8982948,4.97801033,,,,,,,,,,,,
12:48.0,114.8982948,4.97801017,,,,,,,,,,,,
12:49.0,114.8982948,4.97801017,,,,,,,,,,,,
12:50.0,114.8982948,4.97801017,,,,,,,,,,,,
12:51.0,114.8982947,4.97801017,,,,,,,,,,,,
12:53.0,114.8982948,4.97801017,,,,,,,,,,,,
12:55.0,114.898295,4.97801017,,,,,,,,,,,,
12:56.0,114.898295,4.97801017,,,,,,,,,,,,
12:58.0,114.898295,4.97801017,,,,,,,,,,,,
12:59.0,114.898295,4.97801017,,,,,,,,,,,,
13:00.0,114.898295,4.97801017,,,,,,,,,,,,
13:01.0,114.898295,4.97801,,,,,,,,,,,,
13:02.0,114.8982952,4.97801,,,,,,,,,,,,
13:03.0,114.8982952,4.97801017,,,,,,,,,,,,
13:05.0,114.8982952,4.97800983,,,,,,,,,,,,
13:07.0,114.8982953,4.97800983,,,,,,,,,,,,
13:08.0,114.8982953,4.97801,,,,,,,,,,,,
13:09.0,114.8982955,4.97801,,,,,,,,,,,,
13:10.0,114.8982955,4.97800983,,,,,,,,,,,,
13:11.0,114.8982955,4.97800983,,,,,,,,,,,,
13:13.0,114.8982957,4.97800983,,,,,,,,,,,,
13:14.0,114.8982957,4.97800967,,,,,,,,,,,,
13:15.0,114.8982958,4.97800967,,,,,,,,,,,,
13:16.0,114.8982958,4.97800967,,,,,,,,,,,,
13:17.0,114.898296,4.97800967,,,,,,,,,,,,
13:18.0,114.898296,4.9780095,,,,,,,,,,,,
13:19.0,114.8982962,4.9780095,,,,,,,,,,,,
13:21.0,114.8982962,4.9780095,,,,,,,,,,,,
13:22.0,114.8982962,4.9780095,,,,,,,,,,,,
13:23.0,114.8982962,4.9780095,,,,,,,,,,,,
13:24.0,114.8982963,4.9780095,,,,,,,,,,,,
13:25.0,114.8982962,4.9780095,,,,,,,,,,,,
13:26.0,114.8982963,4.97800933,,,,,,,,,,,,
13:27.0,114.8982965,4.97800933,,,,,,,,,,,,
13:29.0,114.8982967,4.97800917,,,,,,,,,,,,
13:30.0,114.8982967,4.978009,,,,,,,,,,,,
13:31.0,114.8982968,4.978009,,,,,,,,,,,,
13:32.0,114.8982968,4.97800883,,,,,,,,,,,,
13:33.0,114.8982968,4.97800883,,,,,,,,,,,,
13:34.0,114.8982968,4.97800883,,,,,,,,,,,,
13:35.0,114.8982968,4.97800867,,,,,,,,,,,,
13:36.0,114.898297,4.97800867,,,,,,,,,,,,
13:38.0,114.8982968,4.97800867,,,,,,,,,,,,
13:39.0,114.8982968,4.9780085,,,,,,,,,,,,
13:40.0,114.898297,4.9780085,,,,,,,,,,,,
13:41.0,114.898297,4.9780085,,,,,,,,,,,,
13:43.0,114.898297,4.97800833,,,,,,,,,,,,
13:45.0,114.898297,4.97800833,,,,,,,,,,,,
13:46.0,114.8982972,4.97800817,,,,,,,,,,,,
13:51.0,114.8982927,4.97799233,,,,,,,,,,,,
13:52.0,114.8982907,4.9779825,,,,,,,,,,,,
13:54.0,114.8982867,4.9779615,,,,,,,,,,,,
13:56.0,114.8982833,4.97794083,,,,,,,,,,,,
13:58.0,114.8982798,4.97792233,,,,,,,,,,,,
13:59.0,114.898278,4.9779125,,,,,,,,,,,,
14:02.0,114.8982703,4.9778845,,,,,,,,,,,,
14:03.0,114.8982663,4.97787433,,,,,,,,,,,,
14:04.0,114.8982637,4.97786383,,,,,,,,,,,,
14:05.0,114.8982603,4.97785317,,,,,,,,,,,,
14:07.0,114.898253,4.977832,,,,,,,,,,,,
14:08.0,114.898249,4.9778225,,,,,,,,,,,,
14:09.0,114.8982448,4.97781333,,,,,,,,,,,,
14:10.0,114.8982395,4.97780367,,,,,,,,,,,,
14:12.0,114.8982302,4.97778383,,,,,,,,,,,,
14:13.0,114.8982255,4.977774,,,,,,,,,,,,
14:14.0,114.8982212,4.97776367,,,,,,,,,,,,
14:15.0,114.8982172,4.97775383,,,,,,,,,,,,
14:16.0,114.8982123,4.97774483,,,,,,,,,,,,
14:17.0,114.898207,4.977736,,,,,,,,,,,,
14:18.0,114.8982017,4.97772683,,,,,,,,,,,,
14:19.0,114.898196,4.9777175,,,,,,,,,,,,
14:21.0,114.8981858,4.97769533,,,,,,,,,,,,
14:22.0,114.8981802,4.977684,,,,,,,,,,,,
14:24.0,114.8981698,4.977663,,,,,,,,,,,,
14:25.0,114.898165,4.97765317,,,,,,,,,,,,
14:27.0,114.8981552,4.97763433,,,,,,,,,,,,
14:28.0,114.8981492,4.97762567,,,,,,,,,,,,
14:30.0,114.8981363,4.97760617,,,,,,,,,,,,
14:31.0,114.8981303,4.97759667,,,,,,,,,,,,
14:32.0,114.8981242,4.97758683,,,,,,,,,,,,
14:33.0,114.898118,4.97757667,,,,,,,,,,,,
14:34.0,114.8981122,4.97756617,,,,,,,,,,,,
14:36.0,114.8981008,4.9775465,,,,,,,,,,,,
14:37.0,114.8980947,4.977538,,,,,,,,,,,,
14:38.0,114.8980883,4.97752917,,,,,,,,,,,,
14:39.0,114.8980817,4.97751883,,,,,,,,,,,,
14:40.0,114.898075,4.97750867,,,,,,,,,,,,
14:42.0,114.8980617,4.9774895,,,,,,,,,,,,
14:43.0,114.8980562,4.97747917,,,,,,,,,,,,
14:45.0,114.8980445,4.97745933,,,,,,,,,,,,
14:46.0,114.8980383,4.9774505,,,,,,,,,,,,
14:48.0,114.8980253,4.97743317,,,,,,,,,,,,
14:50.0,114.8980117,4.97741333,,,,,,,,,,,,
14:52.0,114.8980002,4.97739217,,,,,,,,,,,,
14:53.0,114.8979942,4.97738133,,,,,,,,,,,,
14:54.0,114.8979883,4.97737067,,,,,,,,,,,,
14:56.0,114.8979755,4.9773515,,,,,,,,,,,,
14:57.0,114.8979695,4.97734267,,,,,,,,,,,,
14:58.0,114.8979635,4.97733383,,,,,,,,,,,,
14:59.0,114.897957,4.97732467,,,,,,,,,,,,
15:00.0,114.8979507,4.977315,,,,,,,,,,,,
15:01.0,114.8979442,4.97730483,,,,,,,,,,,,
15:02.0,114.8979383,4.97729367,,,,,,,,,,,,
15:03.0,114.8979335,4.97728417,,,,,,,,,,,,
15:05.0,114.8979305,4.97727783,,,,,,,,,,,,
15:06.0,114.8979302,4.97727717,,,,,,,,,,,,
15:07.0,114.8979298,4.977277,,,,,,,,,,,,
15:09.0,114.8979298,4.9772775,,,,,,,,,,,,
15:11.0,114.89793,4.9772775,,,,,,,,,,,,
15:13.0,114.8979302,4.9772775,,,,,,,,,,,,
15:15.0,114.8979302,4.9772775,,,,,,,,,,,,
15:17.0,114.8979303,4.97727733,,,,,,,,,,,,
15:19.0,114.8979303,4.97727733,,,,,,,,,,,,
15:21.0,114.8979303,4.9772775,,,,,,,,,,,,
15:23.0,114.8979305,4.9772775,,,,,,,,,,,,
15:25.0,114.8979305,4.97727767,,,,,,,,,,,,
15:26.0,114.8979303,4.97727783,,,,,,,,,,,,
15:27.0,114.8979303,4.97727783,,,,,,,,,,,,
15:28.0,114.8979303,4.97727783,,,,,,,,,,,,
15:29.0,114.8979305,4.977278,,,,,,,,,,,,
15:30.0,114.8979305,4.977278,,,,,,,,,,,,
15:31.0,114.8979305,4.97727817,,,,,,,,,,,,
15:32.0,114.8979302,4.97727817,,,,,,,,,,,,
15:34.0,114.8979302,4.97727833,,,,,,,,,,,,
15:36.0,114.89793,4.97727833,,,,,,,,,,,,
15:38.0,114.89793,4.97727833,,,,,,,,,,,,
15:39.0,114.89793,4.97727833,,,,,,,,,,,,
15:41.0,114.89793,4.97727833,,,,,,,,,,,,
15:42.0,114.89793,4.97727833,,,,,,,,,,,,
15:44.0,114.8979302,4.97727817,,,,,,,,,,,,
15:47.0,114.8979302,4.97727817,,,,,,,,,,,,
15:48.0,114.8979303,4.97727817,,,,,,,,,,,,
15:50.0,114.8979303,4.97727817,,,,,,,,,,,,
15:51.0,114.8979302,4.97727817,,,,,,,,,,,,
15:52.0,114.8979302,4.97727817,,,,,,,,,,,,
15:55.0,114.89793,4.97727833,,,,,,,,,,,,
15:56.0,114.89793,4.97727833,,,,,,,,,,,,
15:57.0,114.8979298,4.97727833,,,,,,,,,,,,
15:59.0,114.8979298,4.9772785,,,,,,,,,,,,
16:01.0,114.8979298,4.9772785,,,,,,,,,,,,
16:02.0,114.8979297,4.9772785,,,,,,,,,,,,
16:04.0,114.8979297,4.97727867,,,,,,,,,,,,
16:06.0,114.8979297,4.97727867,,,,,,,,,,,,
16:07.0,114.8979297,4.97727867,,,,,,,,,,,,
16:08.0,114.8979295,4.9772785,,,,,,,,,,,,
16:09.0,114.8979295,4.9772785,,,,,,,,,,,,
16:10.0,114.8979295,4.9772785,,,,,,,,,,,,
16:11.0,114.8979295,4.9772785,,,,,,,,,,,,
16:12.0,114.8979297,4.9772785,,,,,,,,,,,,
16:13.0,114.8979297,4.9772785,,,,,,,,,,,,
16:15.0,114.8979298,4.97727833,,,,,,,,,,,,
16:16.0,114.8979298,4.97727833,,,,,,,,,,,,
16:17.0,114.8979298,4.97727833,,,,,,,,,,,,
16:19.0,114.8979298,4.97727833,,,,,,,,,,,,
16:21.0,114.8979298,4.97727833,,,,,,,,,,,,
16:22.0,114.89793,4.97727817,,,,,,,,,,,,
16:23.0,114.89793,4.97727833,,,,,,,,,,,,
16:25.0,114.89793,4.97727817,,,,,,,,,,,,
16:27.0,114.89793,4.97727817,,,,,,,,,,,,
16:28.0,114.89793,4.97727817,,,,,,,,,,,,
16:29.0,114.89793,4.97727817,,,,,,,,,,,,
16:30.0,114.89793,4.97727817,,,,,,,,,,,,
16:31.0,114.89793,4.97727817,,,,,,,,,,,,
16:32.0,114.8979298,4.97727817,,,,,,,,,,,,
16:33.0,114.8979298,4.97727817,,,,,,,,,,,,
16:34.0,114.8979298,4.97727817,,,,,,,,,,,,
16:36.0,114.8979297,4.97727817,,,,,,,,,,,,
16:37.0,114.8979297,4.97727817,,,,,,,,,,,,
16:38.0,114.8979295,4.97727833,,,,,,,,,,,,
16:39.0,114.8979295,4.97727833,,,,,,,,,,,,
16:40.0,114.8979295,4.97727817,,,,,,,,,,,,
16:42.0,114.8979295,4.97727817,,,,,,,,,,,,
16:43.0,114.8979295,4.97727817,,,,,,,,,,,,
16:45.0,114.8979293,4.97727817,,,,,,,,,,,,
16:46.0,114.8979293,4.97727817,,,,,,,,,,,,
16:48.0,114.8979293,4.97727817,,,,,,,,,,,,
16:49.0,114.8979293,4.97727817,,,,,,,,,,,,
16:50.0,114.8979293,4.97727817,,,,,,,,,,,,
16:51.0,114.8979292,4.97727817,,,,,,,,,,,,
16:52.0,114.8979293,4.97727817,,,,,,,,,,,,
16:53.0,114.8979292,4.97727817,,,,,,,,,,,,
16:54.0,114.8979292,4.97727817,,,,,,,,,,,,
16:57.0,114.8979293,4.977278,,,,,,,,,,,,
16:58.0,114.8979293,4.977278,,,,,,,,,,,,
17:00.0,114.8979293,4.97727783,,,,,,,,,,,,
17:02.0,114.8979293,4.97727783,,,,,,,,,,,,
17:03.0,114.8979293,4.97727783,,,,,,,,,,,,
17:04.0,114.8979293,4.97727767,,,,,,,,,,,,
17:06.0,114.8979293,4.97727767,,,,,,,,,,,,
17:08.0,114.8979293,4.97727767,,,,,,,,,,,,
17:10.0,114.8979293,4.9772775,,,,,,,,,,,,
17:11.0,114.8979295,4.97727733,,,,,,,,,,,,
17:12.0,114.8979295,4.97727733,,,,,,,,,,,,
17:13.0,114.8979295,4.97727717,,,,,,,,,,,,
17:14.0,114.8979295,4.97727717,,,,,,,,,,,,
17:15.0,114.8979295,4.977277,,,,,,,,,,,,
17:16.0,114.8979297,4.977277,,,,,,,,,,,,
17:17.0,114.8979297,4.97727683,,,,,,,,,,,,
17:18.0,114.8979278,4.97727683,,,,,,,,,,,,
17:19.0,114.8979237,4.97727467,,,,,,,,,,,,
17:20.0,114.8979177,4.97727467,,,,,,,,,,,,
17:21.0,114.8979108,4.9772745,,,,,,,,,,,,
17:22.0,114.8979017,4.97727783,,,,,,,,,,,,
17:24.0,114.8978825,4.977284,,,,,,,,,,,,
17:26.0,114.8978638,4.977289,,,,,,,,,,,,
17:28.0,114.897843,4.97728867,,,,,,,,,,,,
17:29.0,114.897832,4.9772875,,,,,,,,,,,,
17:30.0,114.897821,4.97728617,,,,,,,,,,,,
17:31.0,114.8978108,4.9772835,,,,,,,,,,,,
17:32.0,114.8978023,4.97728067,,,,,,,,,,,,
17:33.0,114.8977953,4.9772805,,,,,,,,,,,,
17:34.0,114.8977888,4.97728083,,,,,,,,,,,,
17:35.0,114.8977822,4.977282,,,,,,,,,,,,
17:36.0,114.8977772,4.977285,,,,,,,,,,,,
17:37.0,114.8977713,4.977288,,,,,,,,,,,,
17:39.0,114.8977605,4.97729317,,,,,,,,,,,,
17:41.0,114.897755,4.97729583,,,,,,,,,,,,
17:42.0,114.8977525,4.97729783,,,,,,,,,,,,
17:43.0,114.8977508,4.97730133,,,,,,,,,,,,
17:44.0,114.8977493,4.97730317,,,,,,,,,,,,
17:45.0,114.8977467,4.97730367,,,,,,,,,,,,
17:46.0,114.8977442,4.97730467,,,,,,,,,,,,
17:48.0,114.8977397,4.97730783,,,,,,,,,,,,
17:50.0,114.8977353,4.9773095,,,,,,,,,,,,
17:52.0,114.8977312,4.977313,,,,,,,,,,,,
17:53.0,114.897728,4.977316,,,,,,,,,,,,
17:54.0,114.8977263,4.97731867,,,,,,,,,,,,
17:56.0,114.8977217,4.977323,,,,,,,,,,,,
17:57.0,114.89772,4.977325,,,,,,,,,,,,
17:58.0,114.8977167,4.97732833,,,,,,,,,,,,
17:59.0,114.897714,4.97733317,,,,,,,,,,,,
18:00.0,114.8977115,4.977337,,,,,,,,,,,,
18:01.0,114.8977072,4.97734133,,,,,,,,,,,,
18:02.0,114.8977017,4.97734533,,,,,,,,,,,,
18:03.0,114.8976958,4.97734883,,,,,,,,,,,,
18:04.0,114.8976895,4.97735267,,,,,,,,,,,,
18:06.0,114.8976777,4.97735783,,,,,,,,,,,,
18:07.0,114.897671,4.97735917,,,,,,,,,,,,
18:09.0,114.8976622,4.97737083,,,,,,,,,,,,
18:12.0,114.8976532,4.97739817,,,,,,,,,,,,
18:13.0,114.8976493,4.97740717,,,,,,,,,,,,
18:14.0,114.897646,4.9774155,,,,,,,,,,,,
18:15.0,114.8976427,4.97742217,,,,,,,,,,,,
18:17.0,114.8976393,4.97743417,,,,,,,,,,,,
18:18.0,114.8976372,4.977435,,,,,,,,,,,,
18:19.0,114.897634,4.97743233,,,,,,,,,,,,
18:20.0,114.8976282,4.97742983,,,,,,,,,,,,
18:22.0,114.8976108,4.977427,,,,,,,,,,,,
18:24.0,114.8975917,4.97742383,,,,,,,,,,,,
18:26.0,114.8975702,4.97742033,,,,,,,,,,,,
18:27.0,114.8975578,4.97741833,,,,,,,,,,,,
18:29.0,114.897532,4.97741383,,,,,,,,,,,,
18:31.0,114.8975072,4.9774125,,,,,,,,,,,,
18:32.0,114.8974962,4.97741117,,,,,,,,,,,,
18:33.0,114.8974853,4.97740933,,,,,,,,,,,,
18:34.0,114.8974752,4.977407,,,,,,,,,,,,
18:35.0,114.8974647,4.97740633,,,,,,,,,,,,
18:36.0,114.8974538,4.97740467,,,,,,,,,,,,
18:37.0,114.8974422,4.97740217,,,,,,,,,,,,
18:38.0,114.8974303,4.97739933,,,,,,,,,,,,
18:39.0,114.8974188,4.97739417,,,,,,,,,,,,
18:41.0,114.8974022,4.97737283,,,,,,,,,,,,
18:43.0,114.8973975,4.97734883,,,,,,,,,,,,
18:44.0,114.8973977,4.97733767,,,,,,,,,,,,
18:46.0,114.8974007,4.97731633,,,,,,,,,,,,
18:47.0,114.8974027,4.977306,,,,,,,,,,,,
18:49.0,114.8974117,4.977286,,,,,,,,,,,,
18:50.0,114.8974148,4.97728033,,,,,,,,,,,,
18:51.0,114.8974157,4.9772785,,,,,,,,,,,,
18:53.0,114.8974168,4.977277,,,,,,,,,,,,
18:55.0,114.8974173,4.97727633,,,,,,,,,,,,
18:56.0,114.8974173,4.977276,,,,,,,,,,,,
18:57.0,114.8974175,4.97727583,,,,,,,,,,,,
18:58.0,114.8974175,4.9772755,,,,,,,,,,,,
18:59.0,114.8974175,4.97727533,,,,,,,,,,,,
19:00.0,114.8974175,4.977275,,,,,,,,,,,,
19:01.0,114.8974177,4.97727483,,,,,,,,,,,,
19:02.0,114.8974177,4.97727467,,,,,,,,,,,,
19:03.0,114.8974177,4.9772745,,,,,,,,,,,,
19:04.0,114.8974177,4.97727433,,,,,,,,,,,,
19:05.0,114.8974177,4.97727417,,,,,,,,,,,,
19:06.0,114.8974177,4.977274,,,,,,,,,,,,
19:09.0,114.8974175,4.97727367,,,,,,,,,,,,
19:11.0,114.8974175,4.9772735,,,,,,,,,,,,
19:14.0,114.8974172,4.97727333,,,,,,,,,,,,
19:16.0,114.8974172,4.97727317,,,,,,,,,,,,
19:18.0,114.8974172,4.977273,,,,,,,,,,,,
19:20.0,114.897417,4.977273,,,,,,,,,,,,
19:21.0,114.897417,4.977273,,,,,,,,,,,,
19:23.0,114.897417,4.97727283,,,,,,,,,,,,
19:25.0,114.897417,4.97727283,,,,,,,,,,,,
19:26.0,114.897417,4.97727283,,,,,,,,,,,,
19:27.0,114.897417,4.97727283,,,,,,,,,,,,
19:29.0,114.897417,4.97727283,,,,,,,,,,,,
19:31.0,114.897417,4.97727267,,,,,,,,,,,,
19:32.0,114.897417,4.97727267,,,,,,,,,,,,
19:33.0,114.897417,4.97727267,,,,,,,,,,,,
19:35.0,114.8974172,4.9772725,,,,,,,,,,,,
19:36.0,114.8974172,4.9772725,,,,,,,,,,,,
19:37.0,114.8974172,4.9772725,,,,,,,,,,,,
19:38.0,114.8974172,4.9772725,,,,,,,,,,,,
19:39.0,114.8974172,4.97727233,,,,,,,,,,,,
19:40.0,114.8974172,4.97727233,,,,,,,,,,,,
19:41.0,114.8974173,4.97727233,,,,,,,,,,,,
19:42.0,114.8974173,4.97727233,,,,,,,,,,,,
19:44.0,114.8974173,4.97727217,,,,,,,,,,,,
19:45.0,114.8974173,4.97727217,,,,,,,,,,,,
19:47.0,114.8974175,4.977272,,,,,,,,,,,,
19:49.0,114.8974177,4.977272,,,,,,,,,,,,
19:50.0,114.8974177,4.977272,,,,,,,,,,,,
19:51.0,114.8974177,4.977272,,,,,,,,,,,,
19:53.0,114.8974178,4.97727183,,,,,,,,,,,,
19:55.0,114.8974178,4.97727183,,,,,,,,,,,,
19:56.0,114.8974178,4.97727183,,,,,,,,,,,,
19:57.0,114.897418,4.97727183,,,,,,,,,,,,
19:58.0,114.897418,4.97727183,,,,,,,,,,,,
19:59.0,114.897418,4.97727183,,,,,,,,,,,,
20:00.0,114.897418,4.97727183,,,,,,,,,,,,
20:01.0,114.897418,4.97727183,,,,,,,,,,,,
20:02.0,114.8974182,4.97727183,,,,,,,,,,,,
20:03.0,114.8974182,4.97727183,,,,,,,,,,,,
20:05.0,114.8974182,4.97727183,,,,,,,,,,,,
20:06.0,114.8974182,4.97727183,,,,,,,,,,,,
20:07.0,114.8974182,4.97727183,,,,,,,,,,,,
20:08.0,114.8974182,4.97727183,,,,,,,,,,,,
20:09.0,114.8974182,4.97727183,,,,,,,,,,,,
20:11.0,114.8974183,4.97727183,,,,,,,,,,,,
20:12.0,114.8974182,4.97727183,,,,,,,,,,,,
20:13.0,114.8974182,4.97727183,,,,,,,,,,,,
20:16.0,114.8974182,4.97727183,,,,,,,,,,,,
20:18.0,114.8974182,4.97727183,,,,,,,,,,,,
20:19.0,114.8974182,4.97727183,,,,,,,,,,,,
20:20.0,114.8974182,4.97727183,,,,,,,,,,,,
20:22.0,114.897418,4.97727183,,,,,,,,,,,,
20:23.0,114.897418,4.97727183,,,,,,,,,,,,
20:24.0,114.8974182,4.97727183,,,,,,,,,,,,
20:25.0,114.8974182,4.97727183,,,,,,,,,,,,
20:26.0,114.897418,4.97727183,,,,,,,,,,,,
20:27.0,114.897418,4.97727183,,,,,,,,,,,,
20:28.0,114.897418,4.97727183,,,,,,,,,,,,
20:29.0,114.897418,4.97727183,,,,,,,,,,,,
20:31.0,114.897418,4.97727183,,,,,,,,,,,,
20:32.0,114.897418,4.97727167,,,,,,,,,,,,
20:33.0,114.897418,4.97727167,,,,,,,,,,,,
20:35.0,114.897418,4.97727167,,,,,,,,,,,,
20:37.0,114.897418,4.97727167,,,,,,,,,,,,
20:39.0,114.8974178,4.97727167,,,,,,,,,,,,
20:41.0,114.8974177,4.97727167,,,,,,,,,,,,
20:43.0,114.8974177,4.97727167,,,,,,,,,,,,
20:45.0,114.8974177,4.97727167,,,,,,,,,,,,
20:47.0,114.8974177,4.97727167,,,,,,,,,,,,
20:49.0,114.8974178,4.97727167,,,,,,,,,,,,
20:51.0,114.8974177,4.97727167,,,,,,,,,,,,
20:53.0,114.8974178,4.97727167,,,,,,,,,,,,
20:55.0,114.8974178,4.97727167,,,,,,,,,,,,
20:57.0,114.8974177,4.97727167,,,,,,,,,,,,
20:59.0,114.8974177,4.97727167,,,,,,,,,,,,
21:01.0,114.8974177,4.97727167,,,,,,,,,,,,
21:03.0,114.8974178,4.97727167,,,,,,,,,,,,
21:05.0,114.8974193,4.97727883,,,,,,,,,,,,
21:07.0,114.8974165,4.977286,,,,,,,,,,,,
21:09.0,114.8974055,4.97730017,,,,,,,,,,,,
21:11.0,114.8973938,4.97731483,,,,,,,,,,,,
21:13.0,114.8973838,4.9773325,,,,,,,,,,,,
21:14.0,114.8973788,4.977342,,,,,,,,,,,,
21:15.0,114.8973735,4.97735133,,,,,,,,,,,,
21:17.0,114.8973617,4.9773705,,,,,,,,,,,,
21:19.0,114.8973528,4.97738933,,,,,,,,,,,,
21:21.0,114.8973498,4.97740933,,,,,,,,,,,,
21:23.0,114.8973467,4.97743033,,,,,,,,,,,,
21:25.0,114.8973417,4.97745217,,,,,,,,,,,,
21:26.0,114.8973383,4.977463,,,,,,,,,,,,
21:27.0,114.8973352,4.97747333,,,,,,,,,,,,
21:29.0,114.8973297,4.9774925,,,,,,,,,,,,
21:30.0,114.8973268,4.97750267,,,,,,,,,,,,
21:31.0,114.8973243,4.97751233,,,,,,,,,,,,
21:32.0,114.8973215,4.97752183,,,,,,,,,,,,
21:33.0,114.8973187,4.97753183,,,,,,,,,,,,
21:34.0,114.8973177,4.97754167,,,,,,,,,,,,
21:35.0,114.8973192,4.97754967,,,,,,,,,,,,
21:36.0,114.8973205,4.9775575,,,,,,,,,,,,
21:38.0,114.8973212,4.97756667,,,,,,,,,,,,
21:39.0,114.8973212,4.97756683,,,,,,,,,,,,
21:40.0,114.8973203,4.97756667,,,,,,,,,,,,
21:42.0,114.89732,4.97756633,,,,,,,,,,,,
21:44.0,114.8973202,4.977566,,,,,,,,,,,,
21:45.0,114.8973202,4.977566,,,,,,,,,,,,
21:46.0,114.8973203,4.97756583,,,,,,,,,,,,
21:48.0,114.8973203,4.97756583,,,,,,,,,,,,
21:50.0,114.8973203,4.97756567,,,,,,,,,,,,
21:51.0,114.8973203,4.97756567,,,,,,,,,,,,
