Time,Lon,Lat,,,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
24:27.0,114.8973163,4.97757317,,,,,,,,,,,,
24:29.0,114.8973163,4.97757283,,,,,,,,,,,,
24:31.0,114.8973162,4.97757267,,,,,,,,,,,,
24:33.0,114.897316,4.97757233,,,,,,,,,,,,
24:35.0,114.8973165,4.97757283,,,,,,,,,,,,
24:37.0,114.8973133,4.97757667,,,,,,,,,,,,
24:39.0,114.8973103,4.97758483,,,,,,,,,,,,
24:41.0,114.8973085,4.97759633,,,,,,,,,,,,
24:43.0,114.8973015,4.97761033,,,,,,,,,,,,
24:45.0,114.897297,4.97762733,,,,,,,,,,,,
24:47.0,114.8972925,4.97764567,,,,,,,,,,,,
24:49.0,114.8972878,4.97766317,,,,,,,,,,,,
24:51.0,114.8972827,4.9776805,,,,,,,,,,,,
24:53.0,114.8972778,4.977699,,,,,,,,,,,,
24:55.0,114.897271,4.977719,,,,,,,,,,,,
24:57.0,114.897265,4.97773633,,,,,,,,,,,,
24:59.0,114.8972583,4.977755,,,,,,,,,,,,
25:01.0,114.8972492,4.97777567,,,,,,,,,,,,
25:03.0,114.8972398,4.977794,,,,,,,,,,,,
25:05.0,114.8972312,4.97780517,,,,,,,,,,,,
25:07.0,114.8972217,4.97781983,,,,,,,,,,,,
25:09.0,114.8972127,4.97783517,,,,,,,,,,,,
25:10.0,114.897208,4.97784233,,,,,,,,,,,,
25:11.0,114.8972032,4.97784683,,,,,,,,,,,,
25:13.0,114.8971917,4.97786067,,,,,,,,,,,,
25:15.0,114.8971865,4.97786433,,,,,,,,,,,,
25:17.0,114.8971853,4.977865,,,,,,,,,,,,
25:19.0,114.8971845,4.977866,,,,,,,,,,,,
25:21.0,114.8971835,4.97786667,,,,,,,,,,,,
25:23.0,114.8971827,4.97786683,,,,,,,,,,,,
25:25.0,114.8971827,4.97786583,,,,,,,,,,,,
25:27.0,114.897182,4.97786533,,,,,,,,,,,,
25:29.0,114.897182,4.9778645,,,,,,,,,,,,
25:31.0,114.8971817,4.97786383,,,,,,,,,,,,
25:33.0,114.8971812,4.9778635,,,,,,,,,,,,
25:35.0,114.8971807,4.977863,,,,,,,,,,,,
25:37.0,114.8971803,4.97786267,,,,,,,,,,,,
25:39.0,114.8971798,4.97786233,,,,,,,,,,,,
25:41.0,114.8971793,4.977862,,,,,,,,,,,,
25:43.0,114.8971793,4.97786167,,,,,,,,,,,,
25:45.0,114.8971795,4.9778615,,,,,,,,,,,,
25:47.0,114.8971795,4.9778615,,,,,,,,,,,,
25:49.0,114.8971797,4.97786117,,,,,,,,,,,,
25:51.0,114.8971797,4.977861,,,,,,,,,,,,
25:53.0,114.89718,4.97786083,,,,,,,,,,,,
25:55.0,114.8971802,4.9778605,,,,,,,,,,,,
25:57.0,114.89718,4.97786033,,,,,,,,,,,,
25:59.0,114.89718,4.97786,,,,,,,,,,,,
26:01.0,114.8971802,4.97785983,,,,,,,,,,,,
26:03.0,114.8971802,4.9778595,,,,,,,,,,,,
26:05.0,114.8971803,4.97785917,,,,,,,,,,,,
26:07.0,114.8971805,4.9778585,,,,,,,,,,,,
26:09.0,114.8971807,4.97785783,,,,,,,,,,,,
26:11.0,114.8971808,4.97785733,,,,,,,,,,,,
26:13.0,114.8971808,4.97785733,,,,,,,,,,,,
26:15.0,114.8971808,4.977857,,,,,,,,,,,,
26:17.0,114.8971807,4.97785683,,,,,,,,,,,,
26:19.0,114.8971805,4.97785667,,,,,,,,,,,,
26:21.0,114.8971805,4.97785667,,,,,,,,,,,,
26:23.0,114.8971803,4.9778565,,,,,,,,,,,,
26:25.0,114.8971798,4.97785667,,,,,,,,,,,,
26:27.0,114.8971797,4.97785667,,,,,,,,,,,,
26:29.0,114.8971792,4.97785683,,,,,,,,,,,,
26:31.0,114.8971787,4.977857,,,,,,,,,,,,
26:33.0,114.8971783,4.977857,,,,,,,,,,,,
26:35.0,114.8971778,4.9778565,,,,,,,,,,,,
26:37.0,114.8971773,4.9778565,,,,,,,,,,,,
26:39.0,114.897177,4.97785617,,,,,,,,,,,,
26:41.0,114.8971767,4.97785567,,,,,,,,,,,,
26:43.0,114.8971762,4.9778555,,,,,,,,,,,,
26:45.0,114.8971757,4.97785517,,,,,,,,,,,,
26:47.0,114.8971753,4.977855,,,,,,,,,,,,
26:49.0,114.897175,4.97785483,,,,,,,,,,,,
26:51.0,114.897175,4.97785467,,,,,,,,,,,,
26:53.0,114.8971748,4.9778545,,,,,,,,,,,,
26:55.0,114.8971747,4.97785433,,,,,,,,,,,,
26:57.0,114.8971747,4.97785433,,,,,,,,,,,,
26:59.0,114.8971747,4.97785417,,,,,,,,,,,,
27:01.0,114.8971747,4.97785433,,,,,,,,,,,,
27:03.0,114.8971747,4.9778545,,,,,,,,,,,,
27:05.0,114.8971747,4.97785467,,,,,,,,,,,,
27:07.0,114.8971747,4.97785467,,,,,,,,,,,,
27:09.0,114.8971748,4.97785467,,,,,,,,,,,,
27:11.0,114.8971748,4.97785483,,,,,,,,,,,,
27:13.0,114.8971747,4.977855,,,,,,,,,,,,
27:15.0,114.8971745,4.97785533,,,,,,,,,,,,
27:17.0,114.8971743,4.9778555,,,,,,,,,,,,
27:19.0,114.8971743,4.97785567,,,,,,,,,,,,
27:21.0,114.8971743,4.97785583,,,,,,,,,,,,
27:23.0,114.8971743,4.97785583,,,,,,,,,,,,
27:25.0,114.8971745,4.977856,,,,,,,,,,,,
27:27.0,114.8971745,4.977856,,,,,,,,,,,,
27:29.0,114.8971747,4.977856,,,,,,,,,,,,
27:31.0,114.8971745,4.977856,,,,,,,,,,,,
27:33.0,114.8971745,4.97785633,,,,,,,,,,,,
27:35.0,114.8971745,4.97785633,,,,,,,,,,,,
27:37.0,114.8971755,4.97785633,,,,,,,,,,,,
27:39.0,114.8971717,4.97785733,,,,,,,,,,,,
27:41.0,114.8971725,4.9778705,,,,,,,,,,,,
27:43.0,114.8971777,4.97787917,,,,,,,,,,,,
27:45.0,114.8971775,4.9778925,,,,,,,,,,,,
27:47.0,114.8971807,4.977912,,,,,,,,,,,,
27:49.0,114.8971835,4.97793467,,,,,,,,,,,,
27:51.0,114.8971845,4.9779575,,,,,,,,,,,,
27:53.0,114.8971812,4.97797933,,,,,,,,,,,,
27:55.0,114.8971782,4.97800167,,,,,,,,,,,,
27:57.0,114.897178,4.978024,,,,,,,,,,,,
27:59.0,114.8971782,4.97804633,,,,,,,,,,,,
28:01.0,114.8971798,4.97806883,,,,,,,,,,,,
28:03.0,114.8971828,4.978089,,,,,,,,,,,,
28:05.0,114.8971845,4.97810967,,,,,,,,,,,,
28:07.0,114.8971883,4.9781315,,,,,,,,,,,,
28:09.0,114.8971963,4.97815417,,,,,,,,,,,,
28:10.0,114.8972003,4.978165,,,,,,,,,,,,
28:11.0,114.8972033,4.97817533,,,,,,,,,,,,
28:13.0,114.8972107,4.97819617,,,,,,,,,,,,
28:15.0,114.8972195,4.97821733,,,,,,,,,,,,
28:17.0,114.8972297,4.97823717,,,,,,,,,,,,
28:19.0,114.8972428,4.978256,,,,,,,,,,,,
28:21.0,114.8972573,4.97827267,,,,,,,,,,,,
28:23.0,114.8972685,4.97828333,,,,,,,,,,,,
28:25.0,114.8972693,4.97828633,,,,,,,,,,,,
28:27.0,114.8972673,4.978288,,,,,,,,,,,,
28:29.0,114.8972642,4.97828983,,,,,,,,,,,,
28:31.0,114.8972617,4.9782915,,,,,,,,,,,,
28:33.0,114.897259,4.978294,,,,,,,,,,,,
28:35.0,114.8972565,4.97829667,,,,,,,,,,,,
28:37.0,114.8972543,4.97829883,,,,,,,,,,,,
28:39.0,114.8972525,4.9783005,,,,,,,,,,,,
28:41.0,114.8972505,4.97830217,,,,,,,,,,,,
28:43.0,114.8972482,4.9783045,,,,,,,,,,,,
28:45.0,114.8972463,4.97830633,,,,,,,,,,,,
28:47.0,114.8972443,4.97830783,,,,,,,,,,,,
28:49.0,114.897243,4.97830883,,,,,,,,,,,,
28:51.0,114.8972413,4.97831017,,,,,,,,,,,,
28:53.0,114.8972397,4.97831167,,,,,,,,,,,,
28:55.0,114.8972378,4.97831283,,,,,,,,,,,,
28:57.0,114.8972355,4.9783145,,,,,,,,,,,,
28:59.0,114.897234,4.97831583,,,,,,,,,,,,
29:01.0,114.8972317,4.978318,,,,,,,,,,,,
29:03.0,114.8972295,4.97832033,,,,,,,,,,,,
29:05.0,114.8972283,4.97832167,,,,,,,,,,,,
29:07.0,114.8972275,4.978323,,,,,,,,,,,,
29:09.0,114.8972268,4.978324,,,,,,,,,,,,
29:11.0,114.8972265,4.97832533,,,,,,,,,,,,
29:13.0,114.8972268,4.97832633,,,,,,,,,,,,
29:14.0,114.8972267,4.97832717,,,,,,,,,,,,
29:15.0,114.8972265,4.97832767,,,,,,,,,,,,
29:17.0,114.897226,4.9783285,,,,,,,,,,,,
29:19.0,114.8972258,4.9783295,,,,,,,,,,,,
29:21.0,114.8972255,4.97833033,,,,,,,,,,,,
29:23.0,114.8972255,4.97833133,,,,,,,,,,,,
29:25.0,114.8972253,4.978332,,,,,,,,,,,,
29:27.0,114.8972255,4.97833267,,,,,,,,,,,,
29:29.0,114.8972248,4.97833367,,,,,,,,,,,,
29:31.0,114.8972247,4.97833433,,,,,,,,,,,,
29:32.0,114.8972245,4.97833467,,,,,,,,,,,,
29:33.0,114.8972242,4.97833517,,,,,,,,,,,,
29:34.0,114.8972238,4.97833567,,,,,,,,,,,,
29:35.0,114.8972235,4.978336,,,,,,,,,,,,
29:36.0,114.8972232,4.97833617,,,,,,,,,,,,
29:37.0,114.8972228,4.97833633,,,,,,,,,,,,
29:38.0,114.8972222,4.97833667,,,,,,,,,,,,
29:39.0,114.8972212,4.978337,,,,,,,,,,,,
29:40.0,114.8972198,4.97833783,,,,,,,,,,,,
29:41.0,114.8972187,4.9783385,,,,,,,,,,,,
29:42.0,114.897218,4.97833883,,,,,,,,,,,,
29:43.0,114.8972172,4.97833933,,,,,,,,,,,,
29:44.0,114.897216,4.97834033,,,,,,,,,,,,
29:45.0,114.8972147,4.97834167,,,,,,,,,,,,
29:46.0,114.8972133,4.97834283,,,,,,,,,,,,
29:47.0,114.8972127,4.9783435,,,,,,,,,,,,
29:48.0,114.8972123,4.97834367,,,,,,,,,,,,
29:50.0,114.8972107,4.97834417,,,,,,,,,,,,
29:51.0,114.8972095,4.97834467,,,,,,,,,,,,
29:52.0,114.897208,4.97834533,,,,,,,,,,,,
29:53.0,114.8972067,4.978346,,,,,,,,,,,,
29:54.0,114.8972058,4.9783465,,,,,,,,,,,,
29:55.0,114.8972053,4.97834667,,,,,,,,,,,,
29:56.0,114.897205,4.97834667,,,,,,,,,,,,
29:57.0,114.8972048,4.97834667,,,,,,,,,,,,
29:59.0,114.8972037,4.97834733,,,,,,,,,,,,
30:01.0,114.8972028,4.9783475,,,,,,,,,,,,
30:02.0,114.8972022,4.97834783,,,,,,,,,,,,
30:03.0,114.8972008,4.97834833,,,,,,,,,,,,
30:05.0,114.8971987,4.978349,,,,,,,,,,,,
30:07.0,114.8971972,4.97834967,,,,,,,,,,,,
30:08.0,114.8971965,4.97834983,,,,,,,,,,,,
30:09.0,114.8971957,4.97835017,,,,,,,,,,,,
30:11.0,114.8971945,4.97835083,,,,,,,,,,,,
30:13.0,114.8971932,4.97835167,,,,,,,,,,,,
30:14.0,114.8971923,4.978352,,,,,,,,,,,,
30:15.0,114.8971913,4.9783525,,,,,,,,,,,,
30:17.0,114.8971907,4.9783535,,,,,,,,,,,,
30:19.0,114.8971898,4.97835483,,,,,,,,,,,,
30:20.0,114.8971897,4.9783555,,,,,,,,,,,,
30:21.0,114.8971895,4.97835617,,,,,,,,,,,,
30:22.0,114.8971892,4.978357,,,,,,,,,,,,
30:23.0,114.8971888,4.9783575,,,,,,,,,,,,
30:24.0,114.897188,4.978358,,,,,,,,,,,,
30:25.0,114.8971872,4.9783585,,,,,,,,,,,,
30:26.0,114.8971863,4.97835883,,,,,,,,,,,,
30:28.0,114.8971852,4.97835933,,,,,,,,,,,,
30:30.0,114.8971842,4.97835983,,,,,,,,,,,,
30:31.0,114.8971835,4.97836,,,,,,,,,,,,
30:32.0,114.897183,4.97836017,,,,,,,,,,,,
30:34.0,114.8971823,4.97836067,,,,,,,,,,,,
30:36.0,114.8971813,4.97836133,,,,,,,,,,,,
30:38.0,114.8971798,4.97836267,,,,,,,,,,,,
30:40.0,114.8971787,4.97836367,,,,,,,,,,,,
30:42.0,114.8971772,4.97836483,,,,,,,,,,,,
30:44.0,114.8971758,4.97836583,,,,,,,,,,,,
30:46.0,114.8971753,4.97836667,,,,,,,,,,,,
30:48.0,114.8971748,4.97836683,,,,,,,,,,,,
30:50.0,114.8971753,4.978369,,,,,,,,,,,,
30:52.0,114.8971773,4.97836633,,,,,,,,,,,,
30:54.0,114.897189,4.9783575,,,,,,,,,,,,
30:56.0,114.8971925,4.9783515,,,,,,,,,,,,
30:58.0,114.8971883,4.9783455,,,,,,,,,,,,
31:00.0,114.8971883,4.97834333,,,,,,,,,,,,
31:02.0,114.8971897,4.978344,,,,,,,,,,,,
31:04.0,114.8971895,4.97834167,,,,,,,,,,,,
31:05.0,114.8971907,4.978341,,,,,,,,,,,,
31:06.0,114.8971922,4.97833967,,,,,,,,,,,,
31:08.0,114.8971927,4.97833883,,,,,,,,,,,,
31:09.0,114.8971928,4.97833867,,,,,,,,,,,,
31:10.0,114.897192,4.97833733,,,,,,,,,,,,
31:11.0,114.8971918,4.97833517,,,,,,,,,,,,
31:12.0,114.8971918,4.97833233,,,,,,,,,,,,
31:13.0,114.8971923,4.978328,,,,,,,,,,,,
31:14.0,114.8971943,4.97832233,,,,,,,,,,,,
31:15.0,114.8971963,4.97831833,,,,,,,,,,,,
31:16.0,114.8971965,4.97831483,,,,,,,,,,,,
31:17.0,114.8971953,4.97831217,,,,,,,,,,,,
31:18.0,114.8971975,4.97830867,,,,,,,,,,,,
31:19.0,114.8971997,4.97830417,,,,,,,,,,,,
31:20.0,114.8972035,4.9783005,,,,,,,,,,,,
31:21.0,114.8972085,4.97829767,,,,,,,,,,,,
31:23.0,114.8972178,4.97829033,,,,,,,,,,,,
31:24.0,114.897219,4.97828733,,,,,,,,,,,,
31:25.0,114.8972208,4.97828667,,,,,,,,,,,,
31:26.0,114.8972217,4.97828683,,,,,,,,,,,,
31:27.0,114.897221,4.97829067,,,,,,,,,,,,
31:28.0,114.8972218,4.97829017,,,,,,,,,,,,
31:29.0,114.8972232,4.97829183,,,,,,,,,,,,
31:30.0,114.897224,4.97829383,,,,,,,,,,,,
31:31.0,114.897225,4.97829717,,,,,,,,,,,,
31:32.0,114.897226,4.9783,,,,,,,,,,,,
31:33.0,114.897228,4.97830317,,,,,,,,,,,,
31:34.0,114.897229,4.978306,,,,,,,,,,,,
31:35.0,114.897229,4.97830817,,,,,,,,,,,,
31:37.0,114.8972297,4.9783155,,,,,,,,,,,,
31:39.0,114.8972302,4.97832267,,,,,,,,,,,,
31:40.0,114.8972307,4.97832467,,,,,,,,,,,,
