Index,UTC,Time,Lon,Lat,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
777,03:05.0,18:00.0,114.8977115,4.977337,,,,,,,,,,
778,03:06.0,18:01.0,114.8977072,4.97734133,,,,,,,,,,
779,03:07.0,18:02.0,114.8977017,4.97734533,,,,,,,,,,
780,03:08.0,18:03.0,114.8976958,4.97734883,,,,,,,,,,
781,03:09.0,18:04.0,114.8976895,4.97735267,,,,,,,,,,
782,03:11.0,18:06.0,114.8976777,4.97735783,,,,,,,,,,
783,03:12.0,18:07.0,114.897671,4.97735917,,,,,,,,,,
784,03:14.0,18:09.0,114.8976622,4.97737083,,,,,,,,,,
785,03:17.0,18:12.0,114.8976532,4.97739817,,,,,,,,,,
786,03:18.0,18:13.0,114.8976493,4.97740717,,,,,,,,,,
787,03:19.0,18:14.0,114.897646,4.9774155,,,,,,,,,,
788,03:20.0,18:15.0,114.8976427,4.97742217,,,,,,,,,,
789,03:22.0,18:17.0,114.8976393,4.97743417,,,,,,,,,,
790,03:23.0,18:18.0,114.8976372,4.977435,,,,,,,,,,
791,03:24.0,18:19.0,114.897634,4.97743233,,,,,,,,,,
792,03:25.0,18:20.0,114.8976282,4.97742983,,,,,,,,,,
793,03:27.0,18:22.0,114.8976108,4.977427,,,,,,,,,,
794,03:29.0,18:24.0,114.8975917,4.97742383,,,,,,,,,,
795,03:31.0,18:26.0,114.8975702,4.97742033,,,,,,,,,,
796,03:32.0,18:27.0,114.8975578,4.97741833,,,,,,,,,,
797,03:34.0,18:29.0,114.897532,4.97741383,,,,,,,,,,
798,03:36.0,18:31.0,114.8975072,4.9774125,,,,,,,,,,
799,03:37.0,18:32.0,114.8974962,4.97741117,,,,,,,,,,
800,03:38.0,18:33.0,114.8974853,4.97740933,,,,,,,,,,
801,03:39.0,18:34.0,114.8974752,4.977407,,,,,,,,,,
802,03:40.0,18:35.0,114.8974647,4.97740633,,,,,,,,,,
803,03:41.0,18:36.0,114.8974538,4.97740467,,,,,,,,,,
804,03:42.0,18:37.0,114.8974422,4.97740217,,,,,,,,,,
805,03:43.0,18:38.0,114.8974303,4.97739933,,,,,,,,,,
806,03:44.0,18:39.0,114.8974188,4.97739417,,,,,,,,,,
807,03:46.0,18:41.0,114.8974022,4.97737283,,,,,,,,,,
808,03:48.0,18:43.0,114.8973975,4.97734883,,,,,,,,,,
809,03:49.0,18:44.0,114.8973977,4.97733767,,,,,,,,,,
810,03:51.0,18:46.0,114.8974007,4.97731633,,,,,,,,,,
811,03:52.0,18:47.0,114.8974027,4.977306,,,,,,,,,,
812,03:54.0,18:49.0,114.8974117,4.977286,,,,,,,,,,
813,03:55.0,18:50.0,114.8974148,4.97728033,,,,,,,,,,
814,03:56.0,18:51.0,114.8974157,4.9772785,,,,,,,,,,
815,03:58.0,18:53.0,114.8974168,4.977277,,,,,,,,,,
816,04:00.0,18:55.0,114.8974173,4.97727633,,,,,,,,,,
817,04:01.0,18:56.0,114.8974173,4.977276,,,,,,,,,,
818,04:02.0,18:57.0,114.8974175,4.97727583,,,,,,,,,,
819,04:03.0,18:58.0,114.8974175,4.9772755,,,,,,,,,,
820,04:04.0,18:59.0,114.8974175,4.97727533,,,,,,,,,,
821,04:05.0,19:00.0,114.8974175,4.977275,,,,,,,,,,
822,04:06.0,19:01.0,114.8974177,4.97727483,,,,,,,,,,
823,04:07.0,19:02.0,114.8974177,4.97727467,,,,,,,,,,
824,04:08.0,19:03.0,114.8974177,4.9772745,,,,,,,,,,
825,04:09.0,19:04.0,114.8974177,4.97727433,,,,,,,,,,
826,04:10.0,19:05.0,114.8974177,4.97727417,,,,,,,,,,
827,04:11.0,19:06.0,114.8974177,4.977274,,,,,,,,,,
828,04:14.0,19:09.0,114.8974175,4.97727367,,,,,,,,,,
829,04:16.0,19:11.0,114.8974175,4.9772735,,,,,,,,,,
830,04:19.0,19:14.0,114.8974172,4.97727333,,,,,,,,,,
831,04:21.0,19:16.0,114.8974172,4.97727317,,,,,,,,,,
832,04:23.0,19:18.0,114.8974172,4.977273,,,,,,,,,,
833,04:25.0,19:20.0,114.897417,4.977273,,,,,,,,,,
834,04:26.0,19:21.0,114.897417,4.977273,,,,,,,,,,
835,04:28.0,19:23.0,114.897417,4.97727283,,,,,,,,,,
836,04:30.0,19:25.0,114.897417,4.97727283,,,,,,,,,,
837,04:31.0,19:26.0,114.897417,4.97727283,,,,,,,,,,
838,04:32.0,19:27.0,114.897417,4.97727283,,,,,,,,,,
839,04:34.0,19:29.0,114.897417,4.97727283,,,,,,,,,,
840,04:36.0,19:31.0,114.897417,4.97727267,,,,,,,,,,
841,04:37.0,19:32.0,114.897417,4.97727267,,,,,,,,,,
842,04:38.0,19:33.0,114.897417,4.97727267,,,,,,,,,,
843,04:40.0,19:35.0,114.8974172,4.9772725,,,,,,,,,,
844,04:41.0,19:36.0,114.8974172,4.9772725,,,,,,,,,,
845,04:42.0,19:37.0,114.8974172,4.9772725,,,,,,,,,,
846,04:43.0,19:38.0,114.8974172,4.9772725,,,,,,,,,,
847,04:44.0,19:39.0,114.8974172,4.97727233,,,,,,,,,,
848,04:45.0,19:40.0,114.8974172,4.97727233,,,,,,,,,,
849,04:46.0,19:41.0,114.8974173,4.97727233,,,,,,,,,,
850,04:47.0,19:42.0,114.8974173,4.97727233,,,,,,,,,,
851,04:49.0,19:44.0,114.8974173,4.97727217,,,,,,,,,,
852,04:50.0,19:45.0,114.8974173,4.97727217,,,,,,,,,,
853,04:52.0,19:47.0,114.8974175,4.977272,,,,,,,,,,
854,04:54.0,19:49.0,114.8974177,4.977272,,,,,,,,,,
855,04:55.0,19:50.0,114.8974177,4.977272,,,,,,,,,,
856,04:56.0,19:51.0,114.8974177,4.977272,,,,,,,,,,
857,04:58.0,19:53.0,114.8974178,4.97727183,,,,,,,,,,
858,05:00.0,19:55.0,114.8974178,4.97727183,,,,,,,,,,
859,05:01.0,19:56.0,114.8974178,4.97727183,,,,,,,,,,
860,05:02.0,19:57.0,114.897418,4.97727183,,,,,,,,,,
861,05:03.0,19:58.0,114.897418,4.97727183,,,,,,,,,,
862,05:04.0,19:59.0,114.897418,4.97727183,,,,,,,,,,
863,05:05.0,20:00.0,114.897418,4.97727183,,,,,,,,,,
864,05:06.0,20:01.0,114.897418,4.97727183,,,,,,,,,,
865,05:07.0,20:02.0,114.8974182,4.97727183,,,,,,,,,,
866,05:08.0,20:03.0,114.8974182,4.97727183,,,,,,,,,,
867,05:10.0,20:05.0,114.8974182,4.97727183,,,,,,,,,,
868,05:11.0,20:06.0,114.8974182,4.97727183,,,,,,,,,,
869,05:12.0,20:07.0,114.8974182,4.97727183,,,,,,,,,,
870,05:13.0,20:08.0,114.8974182,4.97727183,,,,,,,,,,
871,05:14.0,20:09.0,114.8974182,4.97727183,,,,,,,,,,
872,05:16.0,20:11.0,114.8974183,4.97727183,,,,,,,,,,
873,05:17.0,20:12.0,114.8974182,4.97727183,,,,,,,,,,
874,05:18.0,20:13.0,114.8974182,4.97727183,,,,,,,,,,
875,05:21.0,20:16.0,114.8974182,4.97727183,,,,,,,,,,
876,05:23.0,20:18.0,114.8974182,4.97727183,,,,,,,,,,
877,05:24.0,20:19.0,114.8974182,4.97727183,,,,,,,,,,
878,05:25.0,20:20.0,114.8974182,4.97727183,,,,,,,,,,
879,05:27.0,20:22.0,114.897418,4.97727183,,,,,,,,,,
880,05:28.0,20:23.0,114.897418,4.97727183,,,,,,,,,,
881,05:29.0,20:24.0,114.8974182,4.97727183,,,,,,,,,,
882,05:30.0,20:25.0,114.8974182,4.97727183,,,,,,,,,,
883,05:31.0,20:26.0,114.897418,4.97727183,,,,,,,,,,
884,05:32.0,20:27.0,114.897418,4.97727183,,,,,,,,,,
885,05:33.0,20:28.0,114.897418,4.97727183,,,,,,,,,,
886,05:34.0,20:29.0,114.897418,4.97727183,,,,,,,,,,
887,05:36.0,20:31.0,114.897418,4.97727183,,,,,,,,,,
888,05:37.0,20:32.0,114.897418,4.97727167,,,,,,,,,,
889,05:38.0,20:33.0,114.897418,4.97727167,,,,,,,,,,
890,05:40.0,20:35.0,114.897418,4.97727167,,,,,,,,,,
891,05:42.0,20:37.0,114.897418,4.97727167,,,,,,,,,,
892,05:44.0,20:39.0,114.8974178,4.97727167,,,,,,,,,,
893,05:46.0,20:41.0,114.8974177,4.97727167,,,,,,,,,,
894,05:48.0,20:43.0,114.8974177,4.97727167,,,,,,,,,,
895,05:50.0,20:45.0,114.8974177,4.97727167,,,,,,,,,,
896,05:52.0,20:47.0,114.8974177,4.97727167,,,,,,,,,,
897,05:54.0,20:49.0,114.8974178,4.97727167,,,,,,,,,,
898,05:56.0,20:51.0,114.8974177,4.97727167,,,,,,,,,,
899,05:58.0,20:53.0,114.8974178,4.97727167,,,,,,,,,,
900,06:00.0,20:55.0,114.8974178,4.97727167,,,,,,,,,,
901,06:02.0,20:57.0,114.8974177,4.97727167,,,,,,,,,,
902,06:04.0,20:59.0,114.8974177,4.97727167,,,,,,,,,,
903,06:06.0,21:01.0,114.8974177,4.97727167,,,,,,,,,,
904,06:08.0,21:03.0,114.8974178,4.97727167,,,,,,,,,,
905,06:10.0,21:05.0,114.8974193,4.97727883,,,,,,,,,,
906,06:12.0,21:07.0,114.8974165,4.977286,,,,,,,,,,
907,06:14.0,21:09.0,114.8974055,4.97730017,,,,,,,,,,
908,06:16.0,21:11.0,114.8973938,4.97731483,,,,,,,,,,
909,06:18.0,21:13.0,114.8973838,4.9773325,,,,,,,,,,
910,06:19.0,21:14.0,114.8973788,4.977342,,,,,,,,,,
911,06:20.0,21:15.0,114.8973735,4.97735133,,,,,,,,,,
912,06:22.0,21:17.0,114.8973617,4.9773705,,,,,,,,,,
913,06:24.0,21:19.0,114.8973528,4.97738933,,,,,,,,,,
914,06:26.0,21:21.0,114.8973498,4.97740933,,,,,,,,,,
915,06:28.0,21:23.0,114.8973467,4.97743033,,,,,,,,,,
916,06:30.0,21:25.0,114.8973417,4.97745217,,,,,,,,,,
917,06:31.0,21:26.0,114.8973383,4.977463,,,,,,,,,,
918,06:32.0,21:27.0,114.8973352,4.97747333,,,,,,,,,,
919,06:34.0,21:29.0,114.8973297,4.9774925,,,,,,,,,,
920,06:35.0,21:30.0,114.8973268,4.97750267,,,,,,,,,,
921,06:36.0,21:31.0,114.8973243,4.97751233,,,,,,,,,,
922,06:37.0,21:32.0,114.8973215,4.97752183,,,,,,,,,,
923,06:38.0,21:33.0,114.8973187,4.97753183,,,,,,,,,,
924,06:39.0,21:34.0,114.8973177,4.97754167,,,,,,,,,,
925,06:40.0,21:35.0,114.8973192,4.97754967,,,,,,,,,,
926,06:41.0,21:36.0,114.8973205,4.9775575,,,,,,,,,,
927,06:43.0,21:38.0,114.8973212,4.97756667,,,,,,,,,,
928,06:44.0,21:39.0,114.8973212,4.97756683,,,,,,,,,,
929,06:45.0,21:40.0,114.8973203,4.97756667,,,,,,,,,,
930,06:47.0,21:42.0,114.89732,4.97756633,,,,,,,,,,
931,06:49.0,21:44.0,114.8973202,4.977566,,,,,,,,,,
932,06:50.0,21:45.0,114.8973202,4.977566,,,,,,,,,,
933,06:51.0,21:46.0,114.8973203,4.97756583,,,,,,,,,,
934,06:53.0,21:48.0,114.8973203,4.97756583,,,,,,,,,,
935,06:55.0,21:50.0,114.8973203,4.97756567,,,,,,,,,,
936,06:56.0,21:51.0,114.8973203,4.97756567,,,,,,,,,,
937,06:57.0,21:52.0,114.8973203,4.97756567,,,,,,,,,,
938,06:59.0,21:54.0,114.8973203,4.9775655,,,,,,,,,,
939,07:01.0,21:56.0,114.8973205,4.9775655,,,,,,,,,,
940,07:02.0,21:57.0,114.8973205,4.9775655,,,,,,,,,,
941,07:03.0,21:58.0,114.8973207,4.9775655,,,,,,,,,,
942,07:05.0,22:00.0,114.8973207,4.97756533,,,,,,,,,,
943,07:07.0,22:02.0,114.8973208,4.97756533,,,,,,,,,,
944,07:08.0,22:03.0,114.8973208,4.97756533,,,,,,,,,,
945,07:09.0,22:04.0,114.897321,4.97756533,,,,,,,,,,
946,07:11.0,22:06.0,114.8973212,4.97756533,,,,,,,,,,
947,07:13.0,22:08.0,114.8973213,4.97756517,,,,,,,,,,
948,07:14.0,22:09.0,114.8973213,4.97756517,,,,,,,,,,
949,07:15.0,22:10.0,114.8973215,4.97756517,,,,,,,,,,
950,07:17.0,22:12.0,114.8973215,4.977565,,,,,,,,,,
951,07:19.0,22:14.0,114.8973217,4.977565,,,,,,,,,,
952,07:21.0,22:16.0,114.8973218,4.97756483,,,,,,,,,,
953,07:23.0,22:18.0,114.8973218,4.97756483,,,,,,,,,,
954,07:25.0,22:20.0,114.897322,4.97756467,,,,,,,,,,
955,07:27.0,22:22.0,114.897322,4.97756467,,,,,,,,,,
956,07:29.0,22:24.0,114.8973222,4.97756483,,,,,,,,,,
957,07:31.0,22:26.0,114.8973222,4.97756467,,,,,,,,,,
958,07:33.0,22:28.0,114.8973222,4.97756483,,,,,,,,,,
959,07:35.0,22:30.0,114.8973222,4.977565,,,,,,,,,,
960,07:37.0,22:32.0,114.8973223,4.977565,,,,,,,,,,
961,07:39.0,22:34.0,114.8973223,4.977565,,,,,,,,,,
962,07:41.0,22:36.0,114.8973225,4.977565,,,,,,,,,,
963,07:43.0,22:38.0,114.8973223,4.977565,,,,,,,,,,
964,07:45.0,22:40.0,114.8973223,4.977565,,,,,,,,,,
965,07:47.0,22:42.0,114.8973223,4.977565,,,,,,,,,,
966,07:49.0,22:44.0,114.8973223,4.977565,,,,,,,,,,
967,07:51.0,22:46.0,114.8973223,4.977565,,,,,,,,,,
968,07:53.0,22:48.0,114.8973223,4.977565,,,,,,,,,,
969,07:55.0,22:50.0,114.8973222,4.977565,,,,,,,,,,
970,07:57.0,22:52.0,114.8973222,4.977565,,,,,,,,,,
971,07:59.0,22:54.0,114.8973222,4.977565,,,,,,,,,,
972,08:01.0,22:56.0,114.897322,4.97756483,,,,,,,,,,
973,08:03.0,22:58.0,114.897322,4.97756483,,,,,,,,,,
974,08:05.0,23:00.0,114.897322,4.97756467,,,,,,,,,,
975,08:07.0,23:02.0,114.8973218,4.9775645,,,,,,,,,,
976,08:09.0,23:04.0,114.8973218,4.97756433,,,,,,,,,,
977,08:11.0,23:06.0,114.8973218,4.97756433,,,,,,,,,,
978,08:13.0,23:08.0,114.8973215,4.97756433,,,,,,,,,,
979,08:15.0,23:10.0,114.8973215,4.97756433,,,,,,,,,,
980,08:17.0,23:12.0,114.8973215,4.97756433,,,,,,,,,,
981,08:19.0,23:14.0,114.8973215,4.97756417,,,,,,,,,,
982,08:21.0,23:16.0,114.8973215,4.97756433,,,,,,,,,,
983,08:23.0,23:18.0,114.8973215,4.97756433,,,,,,,,,,
984,08:25.0,23:20.0,114.8973215,4.97756433,,,,,,,,,,
985,08:27.0,23:22.0,114.8973217,4.97756433,,,,,,,,,,
986,08:29.0,23:24.0,114.8973218,4.9775645,,,,,,,,,,
987,08:31.0,23:26.0,114.8973218,4.9775645,,,,,,,,,,
988,08:33.0,23:28.0,114.8973218,4.9775645,,,,,,,,,,
989,08:35.0,23:30.0,114.8973218,4.97756467,,,,,,,,,,
990,08:37.0,23:32.0,114.8973218,4.97756467,,,,,,,,,,
991,08:39.0,23:34.0,114.8973218,4.97756467,,,,,,,,,,
992,08:41.0,23:36.0,114.8973218,4.97756467,,,,,,,,,,
993,08:43.0,23:38.0,114.8973218,4.97756467,,,,,,,,,,
994,08:45.0,23:40.0,114.8973218,4.97756467,,,,,,,,,,
995,08:47.0,23:42.0,114.8973218,4.97756467,,,,,,,,,,
996,08:49.0,23:44.0,114.8973218,4.97756467,,,,,,,,,,
997,08:51.0,23:46.0,114.8973217,4.97756467,,,,,,,,,,
998,08:53.0,23:48.0,114.8973217,4.97756467,,,,,,,,,,
999,08:55.0,23:50.0,114.8973217,4.97756467,,,,,,,,,,
1000,08:57.0,23:52.0,114.8973215,4.97756467,,,,,,,,,,
1001,08:59.0,23:54.0,114.8973187,4.977567,,,,,,,,,,
1002,09:01.0,23:56.0,114.8973138,4.97757933,,,,,,,,,,
1003,09:03.0,23:58.0,114.8973097,4.977593,,,,,,,,,,
1004,09:05.0,24:00.0,114.897306,4.97761017,,,,,,,,,,
1005,09:07.0,24:02.0,114.8973005,4.9776265,,,,,,,,,,
1006,09:09.0,24:04.0,114.8972943,4.97764483,,,,,,,,,,
1007,09:11.0,24:06.0,114.8972883,4.977664,,,,,,,,,,
1008,09:13.0,24:08.0,114.897281,4.9776815,,,,,,,,,,
1009,09:15.0,24:10.0,114.897274,4.97770083,,,,,,,,,,
1010,09:17.0,24:12.0,114.8972668,4.97771967,,,,,,,,,,
1011,09:18.0,24:13.0,114.897264,4.97772683,,,,,,,,,,
1012,09:19.0,24:14.0,114.8972598,4.97773533,,,,,,,,,,
1013,09:21.0,24:16.0,114.8972507,4.97775433,,,,,,,,,,
1014,09:23.0,24:18.0,114.8972432,4.9777735,,,,,,,,,,
1015,09:25.0,24:20.0,114.897233,4.9777895,,,,,,,,,,
1016,09:27.0,24:22.0,114.8972222,4.97780783,,,,,,,,,,
1017,09:29.0,24:24.0,114.8972137,4.97782633,,,,,,,,,,
1018,09:31.0,24:26.0,114.8972027,4.97784217,,,,,,,,,,
1019,09:33.0,24:28.0,114.8971912,4.97785633,,,,,,,,,,
1020,09:35.0,24:30.0,114.8971885,4.97786117,,,,,,,,,,
1021,09:37.0,24:32.0,114.897189,4.97786167,,,,,,,,,,
1022,09:39.0,24:34.0,114.8971873,4.97786233,,,,,,,,,,
1023,09:41.0,24:36.0,114.8971863,4.97786367,,,,,,,,,,
1024,09:43.0,24:38.0,114.8971863,4.9778635,,,,,,,,,,
1025,09:45.0,24:40.0,114.8971862,4.97786333,,,,,,,,,,
1026,09:47.0,24:42.0,114.897186,4.97786333,,,,,,,,,,
1027,09:49.0,24:44.0,114.8971858,4.97786317,,,,,,,,,,
1028,09:51.0,24:46.0,114.8971857,4.97786317,,,,,,,,,,
1029,09:53.0,24:48.0,114.8971855,4.977863,,,,,,,,,,
1030,09:55.0,24:50.0,114.8971852,4.977863,,,,,,,,,,
1031,09:57.0,24:52.0,114.8971848,4.97786283,,,,,,,,,,
1032,09:59.0,24:54.0,114.8971847,4.97786267,,,,,,,,,,
1033,10:01.0,24:56.0,114.8971843,4.97786267,,,,,,,,,,
1034,10:03.0,24:58.0,114.8971838,4.97786267,,,,,,,,,,
1035,10:05.0,25:00.0,114.8971833,4.9778625,,,,,,,,,,
1036,10:07.0,25:02.0,114.897183,4.97786233,,,,,,,,,,
1037,10:09.0,25:04.0,114.8971825,4.97786233,,,,,,,,,,
1038,10:11.0,25:06.0,114.8971823,4.97786217,,,,,,,,,,
1039,10:13.0,25:08.0,114.8971822,4.97786217,,,,,,,,,,
1040,10:15.0,25:10.0,114.8971818,4.97786233,,,,,,,,,,
1041,10:17.0,25:12.0,114.8971815,4.97786233,,,,,,,,,,
1042,10:19.0,25:14.0,114.8971812,4.9778625,,,,,,,,,,
1043,10:21.0,25:16.0,114.8971808,4.97786267,,,,,,,,,,
1044,10:23.0,25:18.0,114.8971805,4.97786267,,,,,,,,,,
1045,10:25.0,25:20.0,114.8971802,4.97786267,,,,,,,,,,
1046,10:27.0,25:22.0,114.8971798,4.97786283,,,,,,,,,,
1047,10:29.0,25:24.0,114.8971795,4.97786283,,,,,,,,,,
1048,10:31.0,25:26.0,114.8971792,4.97786283,,,,,,,,,,
1049,10:33.0,25:28.0,114.897179,4.977863,,,,,,,,,,
1050,10:35.0,25:30.0,114.8971788,4.97786317,,,,,,,,,,
1051,10:37.0,25:32.0,114.8971787,4.97786317,,,,,,,,,,
1052,10:39.0,25:34.0,114.8971788,4.97786317,,,,,,,,,,
1053,10:41.0,25:36.0,114.8971785,4.97786333,,,,,,,,,,
1054,10:43.0,25:38.0,114.8971785,4.97786333,,,,,,,,,,
1055,10:45.0,25:40.0,114.8971783,4.97786333,,,,,,,,,,
1056,10:47.0,25:42.0,114.8971783,4.97786333,,,,,,,,,,
1057,10:49.0,25:44.0,114.8971785,4.9778635,,,,,,,,,,
1058,10:51.0,25:46.0,114.8971785,4.97786367,,,,,,,,,,
1059,10:53.0,25:48.0,114.8971785,4.97786383,,,,,,,,,,
1060,10:55.0,25:50.0,114.8971785,4.977864,,,,,,,,,,
1061,10:57.0,25:52.0,114.8971787,4.97786417,,,,,,,,,,
1062,10:59.0,25:54.0,114.8971787,4.97786417,,,,,,,,,,
1063,11:01.0,25:56.0,114.8971787,4.97786433,,,,,,,,,,
1064,11:03.0,25:58.0,114.8971787,4.97786433,,,,,,,,,,
1065,11:05.0,26:00.0,114.897179,4.97786417,,,,,,,,,,
1066,11:07.0,26:02.0,114.8971793,4.97786433,,,,,,,,,,
1067,11:09.0,26:04.0,114.8971795,4.97786433,,,,,,,,,,
1068,11:11.0,26:06.0,114.8971797,4.97786433,,,,,,,,,,
1069,11:13.0,26:08.0,114.89718,4.97786417,,,,,,,,,,
1070,11:15.0,26:10.0,114.8971802,4.97786417,,,,,,,,,,
1071,11:17.0,26:12.0,114.8971805,4.97786417,,,,,,,,,,
1072,11:19.0,26:14.0,114.8971805,4.97786417,,,,,,,,,,
1073,11:21.0,26:16.0,114.8971807,4.97786417,,,,,,,,,,
1074,11:23.0,26:18.0,114.8971807,4.97786417,,,,,,,,,,
1075,11:25.0,26:20.0,114.8971808,4.97786417,,,,,,,,,,
1076,11:27.0,26:22.0,114.8971808,4.97786417,,,,,,,,,,
1077,11:29.0,26:24.0,114.897181,4.97786417,,,,,,,,,,
1078,11:31.0,26:26.0,114.897181,4.97786433,,,,,,,,,,
1079,11:33.0,26:28.0,114.8971812,4.97786417,,,,,,,,,,
1080,11:35.0,26:30.0,114.8971813,4.97786417,,,,,,,,,,
1081,11:37.0,26:32.0,114.8971813,4.97786417,,,,,,,,,,
1082,11:39.0,26:34.0,114.8971815,4.97786417,,,,,,,,,,
1083,11:41.0,26:36.0,114.8971817,4.97786417,,,,,,,,,,
1084,11:43.0,26:38.0,114.8971817,4.97786417,,,,,,,,,,
1085,11:45.0,26:40.0,114.8971818,4.97786417,,,,,,,,,,
1086,11:47.0,26:42.0,114.897182,4.97786417,,,,,,,,,,
1087,11:49.0,26:44.0,114.8971822,4.97786417,,,,,,,,,,
1088,11:51.0,26:46.0,114.8971822,4.977864,,,,,,,,,,
1089,11:53.0,26:48.0,114.8971823,4.977864,,,,,,,,,,
1090,11:55.0,26:50.0,114.8971825,4.97786417,,,,,,,,,,
1091,11:57.0,26:52.0,114.8971785,4.977869,,,,,,,,,,
1092,11:59.0,26:54.0,114.8971777,4.97787867,,,,,,,,,,
1093,12:01.0,26:56.0,114.89718,4.97788817,,,,,,,,,,
1094,12:03.0,26:58.0,114.897179,4.9779015,,,,,,,,,,
1095,12:05.0,27:00.0,114.8971755,4.97791917,,,,,,,,,,
1096,12:07.0,27:02.0,114.8971728,4.97793783,,,,,,,,,,
1097,12:09.0,27:04.0,114.8971677,4.97795383,,,,,,,,,,
1098,12:11.0,27:06.0,114.8971655,4.9779725,,,,,,,,,,
1099,12:13.0,27:08.0,114.8971658,4.9779915,,,,,,,,,,
1100,12:15.0,27:10.0,114.8971648,4.97800833,,,,,,,,,,
1101,12:17.0,27:12.0,114.8971658,4.97802783,,,,,,,,,,
1102,12:19.0,27:14.0,114.8971663,4.97804633,,,,,,,,,,
1103,12:21.0,27:16.0,114.8971683,4.97806383,,,,,,,,,,
1104,12:22.0,27:17.0,114.8971705,4.97807383,,,,,,,,,,
1105,12:23.0,27:18.0,114.8971732,4.978084,,,,,,,,,,
1106,12:24.0,27:19.0,114.8971752,4.97809467,,,,,,,,,,
1107,12:25.0,27:20.0,114.8971773,4.97810433,,,,,,,,,,
1108,12:27.0,27:22.0,114.8971817,4.978122,,,,,,,,,,
1109,12:28.0,27:23.0,114.8971828,4.97813133,,,,,,,,,,
1110,12:29.0,27:24.0,114.8971848,4.9781415,,,,,,,,,,
1111,12:31.0,27:26.0,114.8971895,4.97816333,,,,,,,,,,
1112,12:32.0,27:27.0,114.897192,4.97817267,,,,,,,,,,
1113,12:33.0,27:28.0,114.8971932,4.9781815,,,,,,,,,,
1114,12:34.0,27:29.0,114.8971923,4.97819133,,,,,,,,,,
1115,12:35.0,27:30.0,114.8971928,4.97820183,,,,,,,,,,
1116,12:36.0,27:31.0,114.8971965,4.97821233,,,,,,,,,,
1117,12:37.0,27:32.0,114.8972017,4.97822233,,,,,,,,,,
1118,12:38.0,27:33.0,114.8972072,4.97823117,,,,,,,,,,
1119,12:39.0,27:34.0,114.8972127,4.97823917,,,,,,,,,,
1120,12:40.0,27:35.0,114.8972178,4.97824683,,,,,,,,,,
1121,12:41.0,27:36.0,114.8972225,4.97825533,,,,,,,,,,
1122,12:42.0,27:37.0,114.8972288,4.9782635,,,,,,,,,,
1123,12:43.0,27:38.0,114.8972365,4.97827167,,,,,,,,,,
1124,12:44.0,27:39.0,114.8972443,4.97827967,,,,,,,,,,
1125,12:46.0,27:41.0,114.8972603,4.97829133,,,,,,,,,,
1126,12:47.0,27:42.0,114.897266,4.97829433,,,,,,,,,,
1127,12:48.0,27:43.0,114.8972677,4.978295,,,,,,,,,,
1128,12:50.0,27:45.0,114.8972658,4.97829567,,,,,,,,,,
1129,12:51.0,27:46.0,114.8972652,4.978296,,,,,,,,,,
1130,12:52.0,27:47.0,114.897264,4.97829633,,,,,,,,,,
1131,12:53.0,27:48.0,114.897263,4.97829683,,,,,,,,,,
1132,12:56.0,27:51.0,114.89726,4.9782985,,,,,,,,,,
1133,12:58.0,27:53.0,114.8972582,4.9782995,,,,,,,,,,
1134,12:59.0,27:54.0,114.8972572,4.97830033,,,,,,,,,,
1135,13:01.0,27:56.0,114.8972552,4.97830167,,,,,,,,,,
1136,13:02.0,27:57.0,114.8972542,4.97830233,,,,,,,,,,
1137,13:03.0,27:58.0,114.8972532,4.978303,,,,,,,,,,
1138,13:04.0,27:59.0,114.8972523,4.97830367,,,,,,,,,,
1139,13:05.0,28:00.0,114.8972515,4.97830417,,,,,,,,,,
1140,13:06.0,28:01.0,114.8972507,4.97830467,,,,,,,,,,
1141,13:07.0,28:02.0,114.89725,4.97830533,,,,,,,,,,
1142,13:09.0,28:04.0,114.897249,4.978306,,,,,,,,,,
1143,13:10.0,28:05.0,114.8972485,4.9783065,,,,,,,,,,
1144,13:11.0,28:06.0,114.8972478,4.978307,,,,,,,,,,
1145,13:12.0,28:07.0,114.8972472,4.97830767,,,,,,,,,,
1146,13:14.0,28:09.0,114.8972453,4.97830917,,,,,,,,,,
1147,13:15.0,28:10.0,114.8972443,4.97831,,,,,,,,,,
1148,13:17.0,28:12.0,114.897243,4.9783115,,,,,,,,,,
1149,13:18.0,28:13.0,114.8972428,4.97831167,,,,,,,,,,
1150,13:20.0,28:15.0,114.897242,4.97831267,,,,,,,,,,
1151,13:21.0,28:16.0,114.8972415,4.97831317,,,,,,,,,,
1152,13:23.0,28:18.0,114.8972405,4.97831417,,,,,,,,,,
1153,13:24.0,28:19.0,114.8972403,4.9783145,,,,,,,,,,
1154,13:26.0,28:21.0,114.8972395,4.97831533,,,,,,,,,,
1155,13:27.0,28:22.0,114.897239,4.978316,,,,,,,,,,
1156,13:29.0,28:24.0,114.8972377,4.97831717,,,,,,,,,,
1157,13:30.0,28:25.0,114.8972372,4.97831767,,,,,,,,,,
1158,13:31.0,28:26.0,114.8972368,4.97831817,,,,,,,,,,
1159,13:32.0,28:27.0,114.8972362,4.97831867,,,,,,,,,,
1160,13:33.0,28:28.0,114.8972358,4.97831917,,,,,,,,,,
1161,13:34.0,28:29.0,114.8972352,4.97831983,,,,,,,,,,
1162,13:35.0,28:30.0,114.8972347,4.97832033,,,,,,,,,,
