Index,UTC,Time,Lon,Lat,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
383,33:47.0,10:54.0,114.8980848,4.97844783,,,,,,,,,,
384,33:49.0,10:56.0,114.8980853,4.978448,,,,,,,,,,
385,33:52.0,10:59.0,114.8980862,4.978448,,,,,,,,,,
386,33:56.0,11:03.0,114.8980872,4.97844833,,,,,,,,,,
387,34:03.0,11:10.0,114.8980887,4.9784485,,,,,,,,,,
388,34:04.0,11:11.0,114.898089,4.9784485,,,,,,,,,,
389,34:05.0,11:12.0,114.8980892,4.97844867,,,,,,,,,,
390,34:08.0,11:15.0,114.8980898,4.97844867,,,,,,,,,,
391,34:09.0,11:16.0,114.89809,4.97844867,,,,,,,,,,
392,34:11.0,11:18.0,114.8980905,4.97844867,,,,,,,,,,
393,34:14.0,11:21.0,114.8980912,4.9784485,,,,,,,,,,
394,34:15.0,11:22.0,114.8980913,4.9784485,,,,,,,,,,
395,34:16.0,11:23.0,114.8980915,4.9784485,,,,,,,,,,
396,34:20.0,11:27.0,114.8980923,4.9784485,,,,,,,,,,
397,34:21.0,11:28.0,114.8980925,4.9784485,,,,,,,,,,
398,34:22.0,11:29.0,114.8980928,4.9784485,,,,,,,,,,
399,34:24.0,11:31.0,114.8980932,4.97844833,,,,,,,,,,
400,34:25.0,11:32.0,114.8980935,4.97844833,,,,,,,,,,
401,34:26.0,11:33.0,114.8980937,4.97844833,,,,,,,,,,
402,34:27.0,11:34.0,114.8980938,4.97844833,,,,,,,,,,
403,34:28.0,11:35.0,114.898094,4.97844833,,,,,,,,,,
404,34:29.0,11:36.0,114.8980943,4.97844833,,,,,,,,,,
405,34:30.0,11:37.0,114.8980945,4.97844833,,,,,,,,,,
406,34:31.0,11:38.0,114.8980947,4.97844817,,,,,,,,,,
407,34:32.0,11:39.0,114.8980948,4.97844817,,,,,,,,,,
408,34:33.0,11:40.0,114.898095,4.97844817,,,,,,,,,,
409,34:34.0,11:41.0,114.8980952,4.97844833,,,,,,,,,,
410,34:37.0,11:44.0,114.8980957,4.97844833,,,,,,,,,,
411,34:38.0,11:45.0,114.8980958,4.97844817,,,,,,,,,,
412,34:39.0,11:46.0,114.898096,4.97844817,,,,,,,,,,
413,34:44.0,11:51.0,114.8980968,4.97844817,,,,,,,,,,
414,34:45.0,11:52.0,114.8980968,4.97844817,,,,,,,,,,
415,34:46.0,11:53.0,114.898097,4.97844817,,,,,,,,,,
416,34:48.0,11:55.0,114.8980972,4.978448,,,,,,,,,,
417,34:49.0,11:56.0,114.8980973,4.978448,,,,,,,,,,
418,34:51.0,11:58.0,114.8980977,4.978448,,,,,,,,,,
419,34:53.0,12:00.0,114.8980978,4.97844783,,,,,,,,,,
420,34:55.0,12:02.0,114.898098,4.97844783,,,,,,,,,,
421,34:57.0,12:04.0,114.8980983,4.97844767,,,,,,,,,,
422,34:59.0,12:06.0,114.8980985,4.97844767,,,,,,,,,,
423,35:00.0,12:07.0,114.8980987,4.97844767,,,,,,,,,,
424,35:02.0,12:09.0,114.8980988,4.9784475,,,,,,,,,,
425,35:03.0,12:10.0,114.8980988,4.9784475,,,,,,,,,,
426,35:04.0,12:11.0,114.898099,4.9784475,,,,,,,,,,
427,35:06.0,12:13.0,114.898099,4.9784475,,,,,,,,,,
428,35:07.0,12:14.0,114.8980992,4.97844733,,,,,,,,,,
429,35:09.0,12:16.0,114.8980992,4.97844733,,,,,,,,,,
430,35:10.0,12:17.0,114.8980992,4.97844733,,,,,,,,,,
431,35:12.0,12:19.0,114.8980993,4.97844733,,,,,,,,,,
432,35:13.0,12:20.0,114.8980993,4.97844733,,,,,,,,,,
433,35:15.0,12:22.0,114.8980995,4.97844733,,,,,,,,,,
434,35:16.0,12:23.0,114.8980995,4.97844733,,,,,,,,,,
435,35:18.0,12:25.0,114.8980995,4.97844733,,,,,,,,,,
436,35:20.0,12:27.0,114.8980997,4.97844733,,,,,,,,,,
437,35:21.0,12:28.0,114.8980997,4.97844733,,,,,,,,,,
438,35:22.0,12:29.0,114.8980997,4.97844733,,,,,,,,,,
439,35:23.0,12:30.0,114.8980998,4.97844733,,,,,,,,,,
440,35:25.0,12:32.0,114.8980998,4.97844733,,,,,,,,,,
441,35:27.0,12:34.0,114.8981,4.97844733,,,,,,,,,,
442,35:28.0,12:35.0,114.8981,4.97844733,,,,,,,,,,
443,35:29.0,12:36.0,114.8981,4.97844717,,,,,,,,,,
444,35:31.0,12:38.0,114.8981002,4.97844717,,,,,,,,,,
445,35:32.0,12:39.0,114.8981002,4.97844717,,,,,,,,,,
446,35:33.0,12:40.0,114.8981002,4.97844717,,,,,,,,,,
447,35:37.0,12:44.0,114.8981002,4.97844717,,,,,,,,,,
448,35:39.0,12:46.0,114.8981002,4.97844717,,,,,,,,,,
449,35:41.0,12:48.0,114.8981002,4.97844717,,,,,,,,,,
450,35:43.0,12:50.0,114.8981002,4.97844717,,,,,,,,,,
451,35:45.0,12:52.0,114.8981002,4.97844717,,,,,,,,,,
452,35:47.0,12:54.0,114.8981002,4.97844717,,,,,,,,,,
453,35:48.0,12:55.0,114.8981002,4.97844717,,,,,,,,,,
454,35:50.0,12:57.0,114.8981002,4.97844717,,,,,,,,,,
455,35:52.0,12:59.0,114.8981002,4.97844717,,,,,,,,,,
456,35:53.0,13:00.0,114.8981,4.97844717,,,,,,,,,,
457,35:54.0,13:01.0,114.8981,4.97844717,,,,,,,,,,
458,35:55.0,13:02.0,114.8981,4.97844717,,,,,,,,,,
459,35:57.0,13:04.0,114.898101,4.97844517,,,,,,,,,,
460,35:59.0,13:06.0,114.8981085,4.9784345,,,,,,,,,,
461,36:00.0,13:07.0,114.8981143,4.97842967,,,,,,,,,,
462,36:01.0,13:08.0,114.8981202,4.97842333,,,,,,,,,,
463,36:02.0,13:09.0,114.8981245,4.97841483,,,,,,,,,,
464,36:03.0,13:10.0,114.898127,4.978405,,,,,,,,,,
465,36:04.0,13:11.0,114.8981295,4.9783955,,,,,,,,,,
466,36:07.0,13:14.0,114.8981388,4.97836767,,,,,,,,,,
467,36:08.0,13:15.0,114.898141,4.97835783,,,,,,,,,,
468,36:10.0,13:17.0,114.8981462,4.97833833,,,,,,,,,,
469,36:11.0,13:18.0,114.8981507,4.97832817,,,,,,,,,,
470,36:13.0,13:20.0,114.8981567,4.97830733,,,,,,,,,,
471,36:17.0,13:24.0,114.8981673,4.97826533,,,,,,,,,,
472,36:18.0,13:25.0,114.8981712,4.97825533,,,,,,,,,,
473,36:20.0,13:27.0,114.8981768,4.97823417,,,,,,,,,,
474,36:22.0,13:29.0,114.8981873,4.97821583,,,,,,,,,,
475,36:24.0,13:31.0,114.8982058,4.97820333,,,,,,,,,,
476,36:25.0,13:32.0,114.8982158,4.97819783,,,,,,,,,,
477,36:28.0,13:35.0,114.8982442,4.9781835,,,,,,,,,,
478,36:30.0,13:37.0,114.8982623,4.97818033,,,,,,,,,,
479,36:31.0,13:38.0,114.8982715,4.97817817,,,,,,,,,,
480,36:33.0,13:40.0,114.8982912,4.97816933,,,,,,,,,,
481,36:34.0,13:41.0,114.8983002,4.97816467,,,,,,,,,,
482,36:35.0,13:42.0,114.8983092,4.97815933,,,,,,,,,,
483,36:37.0,13:44.0,114.8983202,4.9781465,,,,,,,,,,
484,36:39.0,13:46.0,114.8983173,4.9781285,,,,,,,,,,
485,36:40.0,13:47.0,114.8983152,4.97811917,,,,,,,,,,
486,36:41.0,13:48.0,114.8983133,4.97811,,,,,,,,,,
487,36:42.0,13:49.0,114.8983105,4.97810083,,,,,,,,,,
488,36:43.0,13:50.0,114.8983077,4.97809083,,,,,,,,,,
489,36:44.0,13:51.0,114.8983045,4.9780805,,,,,,,,,,
490,36:45.0,13:52.0,114.8983018,4.97807017,,,,,,,,,,
491,36:46.0,13:53.0,114.8983007,4.97806033,,,,,,,,,,
492,36:47.0,13:54.0,114.898299,4.978051,,,,,,,,,,
493,36:48.0,13:55.0,114.8982975,4.97804133,,,,,,,,,,
494,36:49.0,13:56.0,114.8982962,4.978032,,,,,,,,,,
495,36:51.0,13:58.0,114.8982965,4.97801967,,,,,,,,,,
496,36:52.0,13:59.0,114.8982952,4.97801467,,,,,,,,,,
497,36:55.0,14:02.0,114.8982923,4.97799683,,,,,,,,,,
498,36:57.0,14:04.0,114.8982917,4.97799583,,,,,,,,,,
499,37:01.0,14:08.0,114.8982918,4.97799533,,,,,,,,,,
500,37:03.0,14:10.0,114.8982917,4.97799533,,,,,,,,,,
501,37:04.0,14:11.0,114.8982915,4.97799533,,,,,,,,,,
502,37:06.0,14:13.0,114.8982912,4.97799533,,,,,,,,,,
503,37:07.0,14:14.0,114.898291,4.97799517,,,,,,,,,,
504,37:09.0,14:16.0,114.8982908,4.97799517,,,,,,,,,,
505,37:10.0,14:17.0,114.8982907,4.97799517,,,,,,,,,,
506,37:12.0,14:19.0,114.8982907,4.97799517,,,,,,,,,,
507,37:14.0,14:21.0,114.8982907,4.97799517,,,,,,,,,,
508,37:15.0,14:22.0,114.8982907,4.97799517,,,,,,,,,,
509,37:16.0,14:23.0,114.8982907,4.97799517,,,,,,,,,,
510,37:17.0,14:24.0,114.8982907,4.97799517,,,,,,,,,,
511,37:18.0,14:25.0,114.8982907,4.97799517,,,,,,,,,,
512,37:20.0,14:27.0,114.8982905,4.97799517,,,,,,,,,,
513,37:21.0,14:28.0,114.8982905,4.97799517,,,,,,,,,,
514,37:22.0,14:29.0,114.8982903,4.97799517,,,,,,,,,,
515,37:23.0,14:30.0,114.8982903,4.97799517,,,,,,,,,,
516,37:24.0,14:31.0,114.8982903,4.97799517,,,,,,,,,,
517,37:25.0,14:32.0,114.8982903,4.97799517,,,,,,,,,,
518,37:26.0,14:33.0,114.8982903,4.97799517,,,,,,,,,,
519,37:27.0,14:34.0,114.8982903,4.977995,,,,,,,,,,
520,37:29.0,14:36.0,114.8982903,4.977995,,,,,,,,,,
521,37:31.0,14:38.0,114.8982903,4.97799483,,,,,,,,,,
522,37:32.0,14:39.0,114.8982903,4.97799483,,,,,,,,,,
523,37:33.0,14:40.0,114.8982903,4.97799483,,,,,,,,,,
524,37:35.0,14:42.0,114.8982903,4.97799467,,,,,,,,,,
525,37:38.0,14:45.0,114.8982902,4.97799467,,,,,,,,,,
526,37:39.0,14:46.0,114.8982902,4.97799467,,,,,,,,,,
527,37:40.0,14:47.0,114.8982902,4.9779945,,,,,,,,,,
528,37:41.0,14:48.0,114.8982902,4.9779945,,,,,,,,,,
529,37:45.0,14:52.0,114.89829,4.9779945,,,,,,,,,,
530,37:46.0,14:53.0,114.8982898,4.97799433,,,,,,,,,,
531,37:47.0,14:54.0,114.8982898,4.97799433,,,,,,,,,,
532,37:48.0,14:55.0,114.8982898,4.97799433,,,,,,,,,,
533,37:49.0,14:56.0,114.8982898,4.97799433,,,,,,,,,,
534,37:50.0,14:57.0,114.8982897,4.97799417,,,,,,,,,,
535,37:51.0,14:58.0,114.8982897,4.97799417,,,,,,,,,,
536,37:53.0,15:00.0,114.8982893,4.97799417,,,,,,,,,,
537,37:54.0,15:01.0,114.8982892,4.97799417,,,,,,,,,,
538,37:55.0,15:02.0,114.898289,4.97799417,,,,,,,,,,
539,37:56.0,15:03.0,114.898289,4.97799417,,,,,,,,,,
540,37:58.0,15:05.0,114.8982887,4.97799417,,,,,,,,,,
541,38:01.0,15:08.0,114.8982882,4.97799417,,,,,,,,,,
542,38:04.0,15:11.0,114.898288,4.977994,,,,,,,,,,
543,38:08.0,15:15.0,114.8982873,4.97799383,,,,,,,,,,
544,38:11.0,15:18.0,114.8982868,4.97799367,,,,,,,,,,
545,38:14.0,15:21.0,114.8982865,4.97799367,,,,,,,,,,
546,38:15.0,15:22.0,114.8982865,4.97799367,,,,,,,,,,
547,38:17.0,15:24.0,114.8982862,4.97799367,,,,,,,,,,
548,38:19.0,15:26.0,114.898286,4.9779935,,,,,,,,,,
549,38:21.0,15:28.0,114.8982858,4.9779935,,,,,,,,,,
550,38:25.0,15:32.0,114.8982853,4.97799333,,,,,,,,,,
551,38:27.0,15:34.0,114.8982853,4.97799333,,,,,,,,,,
552,38:29.0,15:36.0,114.8982853,4.97799333,,,,,,,,,,
553,38:31.0,15:38.0,114.8982853,4.97799317,,,,,,,,,,
554,38:32.0,15:39.0,114.8982853,4.97799317,,,,,,,,,,
555,38:34.0,15:41.0,114.8982853,4.97799317,,,,,,,,,,
556,38:35.0,15:42.0,114.8982853,4.97799317,,,,,,,,,,
557,38:39.0,15:46.0,114.8982853,4.97799317,,,,,,,,,,
558,38:41.0,15:48.0,114.8982853,4.97799317,,,,,,,,,,
559,38:43.0,15:50.0,114.8982853,4.97799317,,,,,,,,,,
560,38:45.0,15:52.0,114.8982853,4.977993,,,,,,,,,,
561,38:46.0,15:53.0,114.8982852,4.977993,,,,,,,,,,
562,38:48.0,15:55.0,114.8982852,4.977993,,,,,,,,,,
563,38:50.0,15:57.0,114.8982852,4.977993,,,,,,,,,,
564,38:52.0,15:59.0,114.8982852,4.977993,,,,,,,,,,
565,38:53.0,16:00.0,114.8982852,4.97799283,,,,,,,,,,
566,38:54.0,16:01.0,114.8982852,4.97799283,,,,,,,,,,
567,38:55.0,16:02.0,114.8982852,4.97799283,,,,,,,,,,
568,38:57.0,16:04.0,114.8982852,4.97799283,,,,,,,,,,
569,38:58.0,16:05.0,114.8982852,4.97799283,,,,,,,,,,
570,38:59.0,16:06.0,114.8982852,4.97799283,,,,,,,,,,
571,39:02.0,16:09.0,114.8982852,4.97799283,,,,,,,,,,
572,39:03.0,16:10.0,114.8982852,4.97799283,,,,,,,,,,
573,39:06.0,16:13.0,114.8982853,4.97799283,,,,,,,,,,
574,39:08.0,16:15.0,114.8982853,4.97799283,,,,,,,,,,
575,39:09.0,16:16.0,114.8982853,4.97799283,,,,,,,,,,
576,39:10.0,16:17.0,114.8982852,4.97799217,,,,,,,,,,
577,39:12.0,16:19.0,114.8982842,4.97798917,,,,,,,,,,
578,39:15.0,16:22.0,114.8982792,4.97796633,,,,,,,,,,
579,39:16.0,16:23.0,114.8982777,4.97795717,,,,,,,,,,
580,39:18.0,16:25.0,114.8982747,4.977938,,,,,,,,,,
581,39:19.0,16:26.0,114.8982717,4.97792817,,,,,,,,,,
582,39:20.0,16:27.0,114.8982685,4.97791883,,,,,,,,,,
583,39:21.0,16:28.0,114.8982662,4.97790983,,,,,,,,,,
584,39:22.0,16:29.0,114.898264,4.9779,,,,,,,,,,
585,39:25.0,16:32.0,114.8982565,4.9778705,,,,,,,,,,
586,39:26.0,16:33.0,114.8982533,4.9778605,,,,,,,,,,
587,39:27.0,16:34.0,114.8982503,4.9778505,,,,,,,,,,
588,39:28.0,16:35.0,114.8982477,4.97784083,,,,,,,,,,
589,39:30.0,16:37.0,114.8982433,4.977821,,,,,,,,,,
590,39:31.0,16:38.0,114.8982393,4.97781117,,,,,,,,,,
591,39:32.0,16:39.0,114.8982365,4.977802,,,,,,,,,,
592,39:33.0,16:40.0,114.898234,4.97779333,,,,,,,,,,
593,39:35.0,16:42.0,114.8982272,4.977777,,,,,,,,,,
594,39:36.0,16:43.0,114.8982242,4.97776883,,,,,,,,,,
595,39:37.0,16:44.0,114.89822,4.9777595,,,,,,,,,,
596,39:38.0,16:45.0,114.898215,4.97775083,,,,,,,,,,
597,39:39.0,16:46.0,114.8982103,4.977742,,,,,,,,,,
598,39:40.0,16:47.0,114.8982058,4.97773267,,,,,,,,,,
599,39:41.0,16:48.0,114.8982022,4.9777235,,,,,,,,,,
600,39:43.0,16:50.0,114.898193,4.97770633,,,,,,,,,,
601,39:44.0,16:51.0,114.8981877,4.9776965,,,,,,,,,,
602,39:45.0,16:52.0,114.898182,4.97768667,,,,,,,,,,
603,39:46.0,16:53.0,114.8981763,4.97767717,,,,,,,,,,
604,39:50.0,16:57.0,114.8981558,4.97764083,,,,,,,,,,
605,39:51.0,16:58.0,114.8981505,4.97763217,,,,,,,,,,
606,39:56.0,17:03.0,114.8981257,4.97758733,,,,,,,,,,
607,39:57.0,17:04.0,114.89812,4.97757933,,,,,,,,,,
608,40:01.0,17:08.0,114.8980983,4.977544,,,,,,,,,,
609,40:03.0,17:10.0,114.8980885,4.97752617,,,,,,,,,,
610,40:04.0,17:11.0,114.8980827,4.97751733,,,,,,,,,,
611,40:08.0,17:15.0,114.8980593,4.97748217,,,,,,,,,,
612,40:10.0,17:17.0,114.8980507,4.9774645,,,,,,,,,,
613,40:13.0,17:20.0,114.8980332,4.977439,,,,,,,,,,
614,40:15.0,17:22.0,114.8980215,4.97742117,,,,,,,,,,
615,40:17.0,17:24.0,114.898011,4.97740167,,,,,,,,,,
616,40:24.0,17:31.0,114.8979688,4.977338,,,,,,,,,,
617,40:27.0,17:34.0,114.897953,4.97730933,,,,,,,,,,
618,40:28.0,17:35.0,114.897948,4.97730083,,,,,,,,,,
619,40:29.0,17:36.0,114.8979423,4.97729267,,,,,,,,,,
620,40:33.0,17:40.0,114.8979285,4.97726517,,,,,,,,,,
621,40:34.0,17:41.0,114.8979283,4.97726417,,,,,,,,,,
622,40:35.0,17:42.0,114.897928,4.977264,,,,,,,,,,
623,40:38.0,17:45.0,114.8979278,4.9772635,,,,,,,,,,
624,40:39.0,17:46.0,114.8979278,4.9772635,,,,,,,,,,
625,40:40.0,17:47.0,114.8979278,4.97726333,,,,,,,,,,
626,40:44.0,17:51.0,114.897928,4.97726333,,,,,,,,,,
627,40:45.0,17:52.0,114.8979282,4.97726317,,,,,,,,,,
628,40:46.0,17:53.0,114.8979282,4.97726317,,,,,,,,,,
629,40:50.0,17:57.0,114.8979278,4.97726317,,,,,,,,,,
630,40:51.0,17:58.0,114.8979277,4.97726317,,,,,,,,,,
631,40:52.0,17:59.0,114.8979277,4.97726317,,,,,,,,,,
632,40:57.0,18:04.0,114.8979275,4.97726333,,,,,,,,,,
633,40:58.0,18:05.0,114.8979273,4.97726333,,,,,,,,,,
634,40:59.0,18:06.0,114.8979273,4.97726333,,,,,,,,,,
635,41:00.0,18:07.0,114.8979273,4.97726333,,,,,,,,,,
636,41:01.0,18:08.0,114.8979272,4.97726333,,,,,,,,,,
637,41:03.0,18:10.0,114.8979272,4.97726333,,,,,,,,,,
638,41:04.0,18:11.0,114.897927,4.97726333,,,,,,,,,,
639,41:05.0,18:12.0,114.897927,4.97726333,,,,,,,,,,
640,41:06.0,18:13.0,114.8979268,4.97726333,,,,,,,,,,
641,41:07.0,18:14.0,114.8979268,4.9772635,,,,,,,,,,
642,41:08.0,18:15.0,114.8979267,4.9772635,,,,,,,,,,
643,41:09.0,18:16.0,114.8979265,4.97726333,,,,,,,,,,
644,41:11.0,18:18.0,114.8979263,4.97726333,,,,,,,,,,
645,41:12.0,18:19.0,114.8979263,4.97726317,,,,,,,,,,
646,41:14.0,18:21.0,114.8979263,4.97726317,,,,,,,,,,
647,41:16.0,18:23.0,114.8979263,4.97726317,,,,,,,,,,
648,41:20.0,18:27.0,114.8979263,4.977263,,,,,,,,,,
649,41:22.0,18:29.0,114.8979262,4.977263,,,,,,,,,,
650,41:27.0,18:34.0,114.8979263,4.977263,,,,,,,,,,
651,41:29.0,18:36.0,114.8979263,4.977263,,,,,,,,,,
652,41:31.0,18:38.0,114.8979262,4.97726317,,,,,,,,,,
653,41:33.0,18:40.0,114.897926,4.97726317,,,,,,,,,,
654,41:34.0,18:41.0,114.897926,4.97726317,,,,,,,,,,
655,41:35.0,18:42.0,114.897926,4.97726317,,,,,,,,,,
656,41:38.0,18:45.0,114.8979262,4.97726317,,,,,,,,,,
657,41:40.0,18:47.0,114.897926,4.97726317,,,,,,,,,,
658,41:41.0,18:48.0,114.8979262,4.97726317,,,,,,,,,,
659,41:42.0,18:49.0,114.8979262,4.97726317,,,,,,,,,,
660,41:43.0,18:50.0,114.8979262,4.97726317,,,,,,,,,,
661,41:47.0,18:54.0,114.8979262,4.97726333,,,,,,,,,,
662,41:48.0,18:55.0,114.8979262,4.97726333,,,,,,,,,,
663,41:49.0,18:56.0,114.8979262,4.97726333,,,,,,,,,,
664,41:50.0,18:57.0,114.8979262,4.97726333,,,,,,,,,,
665,41:53.0,19:00.0,114.8979262,4.97726333,,,,,,,,,,
666,41:54.0,19:01.0,114.8979263,4.97726333,,,,,,,,,,
667,41:55.0,19:02.0,114.8979263,4.97726333,,,,,,,,,,
668,41:57.0,19:04.0,114.8979263,4.97726333,,,,,,,,,,
669,41:59.0,19:06.0,114.8979263,4.97726333,,,,,,,,,,
670,42:02.0,19:09.0,114.8979263,4.97726333,,,,,,,,,,
671,42:04.0,19:11.0,114.8979263,4.97726333,,,,,,,,,,
672,42:05.0,19:12.0,114.8979263,4.97726317,,,,,,,,,,
673,42:06.0,19:13.0,114.8979263,4.97726333,,,,,,,,,,
674,42:11.0,19:18.0,114.8979262,4.97726333,,,,,,,,,,
675,42:13.0,19:20.0,114.8979262,4.97726333,,,,,,,,,,
676,42:15.0,19:22.0,114.897926,4.97726317,,,,,,,,,,
677,42:17.0,19:24.0,114.897926,4.97726317,,,,,,,,,,
678,42:19.0,19:26.0,114.8979262,4.97726317,,,,,,,,,,
679,42:21.0,19:28.0,114.8979262,4.97726317,,,,,,,,,,
680,42:25.0,19:32.0,114.897926,4.97726317,,,,,,,,,,
681,42:26.0,19:33.0,114.897926,4.97726317,,,,,,,,,,
682,42:28.0,19:35.0,114.8979258,4.97726317,,,,,,,,,,
683,42:30.0,19:37.0,114.8979258,4.97726317,,,,,,,,,,
684,42:31.0,19:38.0,114.8979258,4.97726333,,,,,,,,,,
685,42:33.0,19:40.0,114.897926,4.97726333,,,,,,,,,,
686,42:36.0,19:43.0,114.897926,4.97726317,,,,,,,,,,
687,42:38.0,19:45.0,114.8979262,4.97726317,,,,,,,,,,
688,42:40.0,19:47.0,114.8979263,4.97726317,,,,,,,,,,
689,42:41.0,19:48.0,114.8979263,4.97726317,,,,,,,,,,
690,42:43.0,19:50.0,114.8979265,4.97726317,,,,,,,,,,
691,42:45.0,19:52.0,114.8979267,4.97726317,,,,,,,,,,
692,42:47.0,19:54.0,114.8979267,4.97726317,,,,,,,,,,
693,42:49.0,19:56.0,114.8979267,4.977263,,,,,,,,,,
694,42:52.0,19:59.0,114.8979268,4.977263,,,,,,,,,,
695,43:02.0,20:09.0,114.8979017,4.97723633,,,,,,,,,,
696,43:05.0,20:12.0,114.897889,4.977218,,,,,,,,,,
697,43:07.0,20:14.0,114.8978807,4.97721267,,,,,,,,,,
698,43:13.0,20:20.0,114.8978435,4.9772195,,,,,,,,,,
699,43:15.0,20:22.0,114.8978283,4.97722967,,,,,,,,,,
700,43:16.0,20:23.0,114.897822,4.97723717,,,,,,,,,,
701,43:21.0,20:28.0,114.897789,4.97726667,,,,,,,,,,
702,43:23.0,20:30.0,114.89778,4.97727133,,,,,,,,,,
703,43:24.0,20:31.0,114.897777,4.977273,,,,,,,,,,
704,43:27.0,20:34.0,114.8977733,4.97727567,,,,,,,,,,
705,43:31.0,20:38.0,114.897769,4.977283,,,,,,,,,,
706,43:33.0,20:40.0,114.897774,4.9772905,,,,,,,,,,
707,43:34.0,20:41.0,114.8977767,4.97729517,,,,,,,,,,
708,43:35.0,20:42.0,114.8977788,4.9772995,,,,,,,,,,
709,43:37.0,20:44.0,114.8977805,4.97730633,,,,,,,,,,
710,43:40.0,20:47.0,114.8977782,4.97731133,,,,,,,,,,
711,43:41.0,20:48.0,114.8977775,4.97731133,,,,,,,,,,
712,43:45.0,20:52.0,114.8977738,4.97731367,,,,,,,,,,
713,43:47.0,20:54.0,114.8977718,4.977314,,,,,,,,,,
714,43:49.0,20:56.0,114.8977705,4.97731483,,,,,,,,,,
715,43:52.0,20:59.0,114.89777,4.977316,,,,,,,,,,
716,43:53.0,21:00.0,114.8977692,4.97731583,,,,,,,,,,
717,43:55.0,21:02.0,114.8977675,4.9773165,,,,,,,,,,
718,44:01.0,21:08.0,114.8977595,4.97732033,,,,,,,,,,
719,44:03.0,21:10.0,114.897755,4.97732133,,,,,,,,,,
720,44:07.0,21:14.0,114.8977507,4.9773255,,,,,,,,,,
721,44:09.0,21:16.0,114.8977485,4.97732917,,,,,,,,,,
722,44:11.0,21:18.0,114.8977428,4.97733317,,,,,,,,,,
723,44:13.0,21:20.0,114.8977372,4.977338,,,,,,,,,,
724,44:15.0,21:22.0,114.8977292,4.9773395,,,,,,,,,,
725,44:17.0,21:24.0,114.8977272,4.97733717,,,,,,,,,,
726,44:19.0,21:26.0,114.8977202,4.977337,,,,,,,,,,
727,44:21.0,21:28.0,114.897708,4.97733617,,,,,,,,,,
728,44:26.0,21:33.0,114.8976768,4.97733383,,,,,,,,,,
729,44:27.0,21:34.0,114.897671,4.97733783,,,,,,,,,,
730,44:29.0,21:36.0,114.8976657,4.97735217,,,,,,,,,,
731,44:31.0,21:38.0,114.8976592,4.97736967,,,,,,,,,,
732,44:33.0,21:40.0,114.8976523,4.97738717,,,,,,,,,,
733,44:36.0,21:43.0,114.897643,4.97740367,,,,,,,,,,
734,44:37.0,21:44.0,114.897638,4.97740583,,,,,,,,,,
735,44:38.0,21:45.0,114.897634,4.97741017,,,,,,,,,,
736,44:40.0,21:47.0,114.8976222,4.9774125,,,,,,,,,,
737,44:42.0,21:49.0,114.897608,4.97741417,,,,,,,,,,
738,44:43.0,21:50.0,114.897599,4.97741383,,,,,,,,,,
739,44:45.0,21:52.0,114.8975817,4.97741183,,,,,,,,,,
740,44:47.0,21:54.0,114.897563,4.9774095,,,,,,,,,,
741,44:50.0,21:57.0,114.897538,4.9774075,,,,,,,,,,
742,44:52.0,21:59.0,114.8975203,4.97740583,,,,,,,,,,
743,44:54.0,22:01.0,114.8974992,4.97740167,,,,,,,,,,
744,44:57.0,22:04.0,114.8974705,4.977397,,,,,,,,,,
745,44:59.0,22:06.0,114.8974533,4.97739017,,,,,,,,,,
746,45:01.0,22:08.0,114.8974372,4.97738117,,,,,,,,,,
747,45:03.0,22:10.0,114.8974282,4.97737033,,,,,,,,,,
748,45:05.0,22:12.0,114.8974195,4.97735817,,,,,,,,,,
749,45:07.0,22:14.0,114.897411,4.97734367,,,,,,,,,,
750,45:09.0,22:16.0,114.8974102,4.97732317,,,,,,,,,,
751,45:10.0,22:17.0,114.897411,4.97731217,,,,,,,,,,
752,45:12.0,22:19.0,114.8974123,4.97728983,,,,,,,,,,
753,45:13.0,22:20.0,114.8974143,4.97727883,,,,,,,,,,
754,45:14.0,22:21.0,114.8974172,4.9772685,,,,,,,,,,
755,45:15.0,22:22.0,114.897421,4.97725983,,,,,,,,,,
756,45:18.0,22:25.0,114.8974247,4.97725267,,,,,,,,,,
757,45:19.0,22:26.0,114.8974243,4.977252,,,,,,,,,,
758,45:20.0,22:27.0,114.8974242,4.97725183,,,,,,,,,,
759,45:24.0,22:31.0,114.8974233,4.9772515,,,,,,,,,,
760,45:26.0,22:33.0,114.8974227,4.9772515,,,,,,,,,,
761,45:27.0,22:34.0,114.8974225,4.9772515,,,,,,,,,,
762,45:29.0,22:36.0,114.8974218,4.9772515,,,,,,,,,,
763,45:31.0,22:38.0,114.8974215,4.97725133,,,,,,,,,,
764,45:33.0,22:40.0,114.897421,4.97725117,,,,,,,,,,
765,45:34.0,22:41.0,114.8974208,4.97725117,,,,,,,,,,
766,45:38.0,22:45.0,114.89742,4.97725083,,,,,,,,,,
767,45:39.0,22:46.0,114.8974198,4.97725083,,,,,,,,,,
768,45:40.0,22:47.0,114.8974198,4.97725083,,,,,,,,,,
769,45:41.0,22:48.0,114.8974197,4.97725067,,,,,,,,,,
770,45:44.0,22:51.0,114.8974193,4.97725067,,,,,,,,,,
771,45:46.0,22:53.0,114.8974192,4.9772505,,,,,,,,,,
772,45:47.0,22:54.0,114.897419,4.9772505,,,,,,,,,,
