00:00.0,114.8973707,4.97826883,,,Position,Start Time,End Time,Column Equivalent Start Time,Column Equivalent End Time,,,,,,,,,,,
22:18.0,114.8979253,4.977278,,,,,,,,,,,,,,,,,,
22:19.0,114.8979253,4.977278,,,,,,,,,,,,,,,,,,
22:20.0,114.8979253,4.977278,,,,,,,,,,,,,,,,,,
22:22.0,114.8979253,4.977278,,,,,,,,,,,,,,,,,,
22:24.0,114.8979255,4.977278,,,,,,,,,,,,,,,,,,
22:26.0,114.8979255,4.97727783,,,,,,,,,,,,,,,,,,
22:28.0,114.8979257,4.97727767,,,,,,,,,,,,,,,,,,
22:30.0,114.8979258,4.97727767,,,,,,,,,,,,,,,,,,
22:32.0,114.8979257,4.9772775,,,,,,,,,,,,,,,,,,
22:33.0,114.8979257,4.9772775,,,,,,,,,,,,,,,,,,
22:34.0,114.8979257,4.9772775,,,,,,,,,,,,,,,,,,
22:36.0,114.8979235,4.9772775,,,,,,,,,,,,,,,,,,
22:38.0,114.8979178,4.97727133,,,,,,,,,,,,,,,,,,
22:39.0,114.8979148,4.9772635,,,,,,,,,,,,,,,,,,
22:41.0,114.8979033,4.9772475,,,,,,,,,,,,,,,,,,
22:43.0,114.8978912,4.97723333,,,,,,,,,,,,,,,,,,
22:45.0,114.8978815,4.97722533,,,,,,,,,,,,,,,,,,
22:46.0,114.8978763,4.97722333,,,,,,,,,,,,,,,,,,
22:48.0,114.8978653,4.9772225,,,,,,,,,,,,,,,,,,
22:50.0,114.897853,4.97722583,,,,,,,,,,,,,,,,,,
22:51.0,114.8978472,4.97722583,,,,,,,,,,,,,,,,,,
22:54.0,114.8978207,4.977217,,,,,,,,,,,,,,,,,,
22:55.0,114.8978113,4.97721383,,,,,,,,,,,,,,,,,,
22:57.0,114.8977908,4.97720833,,,,,,,,,,,,,,,,,,
23:02.0,114.8977467,4.97718867,,,,,,,,,,,,,,,,,,
23:07.0,114.8977232,4.97718467,,,,,,,,,,,,,,,,,,
23:09.0,114.8977177,4.97718633,,,,,,,,,,,,,,,,,,
23:16.0,114.8977173,4.97718617,,,,,,,,,,,,,,,,,,
23:20.0,114.8977158,4.97718567,,,,,,,,,,,,,,,,,,
23:21.0,114.8977158,4.97718567,,,,,,,,,,,,,,,,,,
23:22.0,114.8977157,4.97718533,,,,,,,,,,,,,,,,,,
23:24.0,114.8977152,4.977185,,,,,,,,,,,,,,,,,,
23:25.0,114.8977132,4.97718617,,,,,,,,,,,,,,,,,,
23:26.0,114.8977083,4.97718867,,,,,,,,,,,,,,,,,,
23:27.0,114.897704,4.9771885,,,,,,,,,,,,,,,,,,
23:28.0,114.8977017,4.97718633,,,,,,,,,,,,,,,,,,
23:32.0,114.8976883,4.977165,,,,,,,,,,,,,,,,,,
23:34.0,114.8976838,4.97716467,,,,,,,,,,,,,,,,,,
23:36.0,114.8976822,4.97716467,,,,,,,,,,,,,,,,,,
23:38.0,114.8976807,4.97716117,,,,,,,,,,,,,,,,,,
23:40.0,114.8976782,4.97715933,,,,,,,,,,,,,,,,,,
23:41.0,114.8976768,4.97715967,,,,,,,,,,,,,,,,,,
23:42.0,114.8976785,4.97716083,,,,,,,,,,,,,,,,,,
23:44.0,114.8976783,4.97716267,,,,,,,,,,,,,,,,,,
23:47.0,114.8976805,4.97716383,,,,,,,,,,,,,,,,,,
23:48.0,114.8976828,4.97716233,,,,,,,,,,,,,,,,,,
23:53.0,114.8976768,4.977154,,,,,,,,,,,,,,,,,,
23:54.0,114.897674,4.97714767,,,,,,,,,,,,,,,,,,
23:56.0,114.8976632,4.97713633,,,,,,,,,,,,,,,,,,
24:00.0,114.8976363,4.97711467,,,,,,,,,,,,,,,,,,
24:03.0,114.897608,4.9771055,,,,,,,,,,,,,,,,,,
24:04.0,114.8975977,4.97710233,,,,,,,,,,,,,,,,,,
24:07.0,114.8975655,4.977093,,,,,,,,,,,,,,,,,,
24:09.0,114.8975438,4.97708717,,,,,,,,,,,,,,,,,,
24:11.0,114.897528,4.97708117,,,,,,,,,,,,,,,,,,
24:14.0,114.8975052,4.97707067,,,,,,,,,,,,,,,,,,
24:16.0,114.8974967,4.9770645,,,,,,,,,,,,,,,,,,
24:18.0,114.8974825,4.97706317,,,,,,,,,,,,,,,,,,
24:20.0,114.897466,4.977061,,,,,,,,,,,,,,,,,,
24:21.0,114.8974577,4.977064,,,,,,,,,,,,,,,,,,
24:22.0,114.8974502,4.97706583,,,,,,,,,,,,,,,,,,
24:24.0,114.8974323,4.977072,,,,,,,,,,,,,,,,,,
24:25.0,114.897424,4.97707783,,,,,,,,,,,,,,,,,,
24:26.0,114.8974157,4.97708383,,,,,,,,,,,,,,,,,,
24:27.0,114.8974067,4.977089,,,,,,,,,,,,,,,,,,
24:30.0,114.8973797,4.97710367,,,,,,,,,,,,,,,,,,
24:31.0,114.897372,4.97711067,,,,,,,,,,,,,,,,,,
24:37.0,114.8973392,4.97715,,,,,,,,,,,,,,,,,,
24:38.0,114.8973383,4.9771545,,,,,,,,,,,,,,,,,,
24:42.0,114.8973492,4.9771695,,,,,,,,,,,,,,,,,,
24:44.0,114.8973667,4.97716633,,,,,,,,,,,,,,,,,,
24:45.0,114.8973752,4.97716267,,,,,,,,,,,,,,,,,,
24:48.0,114.897398,4.97715733,,,,,,,,,,,,,,,,,,
24:49.0,114.8974045,4.97715767,,,,,,,,,,,,,,,,,,
24:51.0,114.8974188,4.97715783,,,,,,,,,,,,,,,,,,
24:54.0,114.8974493,4.97715267,,,,,,,,,,,,,,,,,,
24:56.0,114.897464,4.977157,,,,,,,,,,,,,,,,,,
24:58.0,114.8974755,4.97716433,,,,,,,,,,,,,,,,,,
25:01.0,114.8974767,4.9771725,,,,,,,,,,,,,,,,,,
25:02.0,114.897476,4.97717367,,,,,,,,,,,,,,,,,,
25:03.0,114.8974755,4.97717517,,,,,,,,,,,,,,,,,,
25:04.0,114.8974747,4.97717583,,,,,,,,,,,,,,,,,,
25:08.0,114.8974738,4.97717833,,,,,,,,,,,,,,,,,,
25:09.0,114.897473,4.97717983,,,,,,,,,,,,,,,,,,
25:10.0,114.8974733,4.97718233,,,,,,,,,,,,,,,,,,
25:11.0,114.8974727,4.97718433,,,,,,,,,,,,,,,,,,
25:12.0,114.8974725,4.97718667,,,,,,,,,,,,,,,,,,
25:14.0,114.8974705,4.977193,,,,,,,,,,,,,,,,,,
25:16.0,114.8974673,4.97719733,,,,,,,,,,,,,,,,,,
25:18.0,114.8974667,4.9771995,,,,,,,,,,,,,,,,,,
25:20.0,114.8974663,4.9772015,,,,,,,,,,,,,,,,,,
25:21.0,114.897467,4.97720267,,,,,,,,,,,,,,,,,,
25:24.0,114.897467,4.97720533,,,,,,,,,,,,,,,,,,
25:25.0,114.8974683,4.977207,,,,,,,,,,,,,,,,,,
25:26.0,114.8974698,4.97720783,,,,,,,,,,,,,,,,,,
25:27.0,114.8974687,4.9772095,,,,,,,,,,,,,,,,,,
25:29.0,114.8974665,4.9772175,,,,,,,,,,,,,,,,,,
25:31.0,114.8974608,4.97722583,,,,,,,,,,,,,,,,,,
25:32.0,114.8974598,4.977232,,,,,,,,,,,,,,,,,,
25:35.0,114.8974528,4.97725367,,,,,,,,,,,,,,,,,,
25:37.0,114.8974477,4.97726667,,,,,,,,,,,,,,,,,,
25:38.0,114.8974405,4.977268,,,,,,,,,,,,,,,,,,
25:39.0,114.8974325,4.97726717,,,,,,,,,,,,,,,,,,
25:40.0,114.8974263,4.9772665,,,,,,,,,,,,,,,,,,
25:41.0,114.8974215,4.977262,,,,,,,,,,,,,,,,,,
25:43.0,114.89742,4.97726117,,,,,,,,,,,,,,,,,,
25:44.0,114.8974213,4.97726167,,,,,,,,,,,,,,,,,,
25:45.0,114.8974233,4.97726217,,,,,,,,,,,,,,,,,,
25:47.0,114.8974242,4.97726283,,,,,,,,,,,,,,,,,,
25:49.0,114.8974242,4.97726283,,,,,,,,,,,,,,,,,,
25:50.0,114.8974242,4.97726283,,,,,,,,,,,,,,,,,,
25:51.0,114.8974242,4.977263,,,,,,,,,,,,,,,,,,
25:53.0,114.8974242,4.977263,,,,,,,,,,,,,,,,,,
25:55.0,114.897424,4.97726283,,,,,,,,,,,,,,,,,,
25:56.0,114.897424,4.97726283,,,,,,,,,,,,,,,,,,
25:57.0,114.897424,4.977263,,,,,,,,,,,,,,,,,,
25:58.0,114.8974238,4.977263,,,,,,,,,,,,,,,,,,
25:59.0,114.8974238,4.97726317,,,,,,,,,,,,,,,,,,
26:00.0,114.8974238,4.97726317,,,,,,,,,,,,,,,,,,
26:01.0,114.8974237,4.97726333,,,,,,,,,,,,,,,,,,
26:02.0,114.8974237,4.97726333,,,,,,,,,,,,,,,,,,
26:03.0,114.8974235,4.9772635,,,,,,,,,,,,,,,,,,
26:04.0,114.8974235,4.9772635,,,,,,,,,,,,,,,,,,
26:05.0,114.8974233,4.9772635,,,,,,,,,,,,,,,,,,
26:07.0,114.8974232,4.97726367,,,,,,,,,,,,,,,,,,
26:09.0,114.897423,4.97726383,,,,,,,,,,,,,,,,,,
26:11.0,114.8974228,4.97726383,,,,,,,,,,,,,,,,,,
26:13.0,114.8974227,4.97726383,,,,,,,,,,,,,,,,,,
26:15.0,114.8974225,4.977264,,,,,,,,,,,,,,,,,,
26:17.0,114.8974225,4.977264,,,,,,,,,,,,,,,,,,
26:18.0,114.8974223,4.97726417,,,,,,,,,,,,,,,,,,
26:19.0,114.8974223,4.97726417,,,,,,,,,,,,,,,,,,
26:20.0,114.8974223,4.97726417,,,,,,,,,,,,,,,,,,
26:22.0,114.8974222,4.97726417,,,,,,,,,,,,,,,,,,
26:24.0,114.8974222,4.97726417,,,,,,,,,,,,,,,,,,
26:26.0,114.8974222,4.97726433,,,,,,,,,,,,,,,,,,
26:27.0,114.897422,4.97726433,,,,,,,,,,,,,,,,,,
26:30.0,114.8974218,4.97726417,,,,,,,,,,,,,,,,,,
26:31.0,114.8974217,4.97726417,,,,,,,,,,,,,,,,,,
26:32.0,114.8974217,4.97726417,,,,,,,,,,,,,,,,,,
26:36.0,114.8974215,4.97726417,,,,,,,,,,,,,,,,,,
26:38.0,114.8974215,4.97726417,,,,,,,,,,,,,,,,,,
26:44.0,114.897421,4.97726383,,,,,,,,,,,,,,,,,,
26:45.0,114.8974208,4.97726383,,,,,,,,,,,,,,,,,,
26:46.0,114.8974208,4.97726383,,,,,,,,,,,,,,,,,,
26:48.0,114.8974207,4.97726383,,,,,,,,,,,,,,,,,,
26:49.0,114.8974205,4.97726383,,,,,,,,,,,,,,,,,,
26:51.0,114.8974203,4.97726367,,,,,,,,,,,,,,,,,,
26:53.0,114.8974202,4.97726367,,,,,,,,,,,,,,,,,,
26:57.0,114.8974202,4.9772635,,,,,,,,,,,,,,,,,,
26:59.0,114.89742,4.9772635,,,,,,,,,,,,,,,,,,
27:04.0,114.8974193,4.9772635,,,,,,,,,,,,,,,,,,
27:06.0,114.8974193,4.9772635,,,,,,,,,,,,,,,,,,
27:11.0,114.8974192,4.97726317,,,,,,,,,,,,,,,,,,
27:13.0,114.897419,4.97726317,,,,,,,,,,,,,,,,,,
27:15.0,114.897419,4.977263,,,,,,,,,,,,,,,,,,
27:16.0,114.897419,4.977263,,,,,,,,,,,,,,,,,,
27:18.0,114.8974188,4.977263,,,,,,,,,,,,,,,,,,
27:20.0,114.8974187,4.977263,,,,,,,,,,,,,,,,,,
27:22.0,114.8974185,4.977263,,,,,,,,,,,,,,,,,,
27:24.0,114.8974185,4.977263,,,,,,,,,,,,,,,,,,
27:25.0,114.8974185,4.977263,,,,,,,,,,,,,,,,,,
27:26.0,114.8974185,4.977263,,,,,,,,,,,,,,,,,,
27:27.0,114.8974185,4.977263,,,,,,,,,,,,,,,,,,
27:28.0,114.8974185,4.977263,,,,,,,,,,,,,,,,,,
27:29.0,114.8974185,4.977263,,,,,,,,,,,,,,,,,,
27:30.0,114.8974182,4.977263,,,,,,,,,,,,,,,,,,
27:31.0,114.897418,4.977263,,,,,,,,,,,,,,,,,,
27:33.0,114.897418,4.97726283,,,,,,,,,,,,,,,,,,
27:35.0,114.897418,4.97726283,,,,,,,,,,,,,,,,,,
27:36.0,114.897418,4.97726283,,,,,,,,,,,,,,,,,,
27:37.0,114.897418,4.97726283,,,,,,,,,,,,,,,,,,
27:39.0,114.8974178,4.97726267,,,,,,,,,,,,,,,,,,
27:40.0,114.8974178,4.97726267,,,,,,,,,,,,,,,,,,
27:41.0,114.8974177,4.97726267,,,,,,,,,,,,,,,,,,
27:42.0,114.8974177,4.97726267,,,,,,,,,,,,,,,,,,
27:44.0,114.8974177,4.97726267,,,,,,,,,,,,,,,,,,
27:46.0,114.8974177,4.97726267,,,,,,,,,,,,,,,,,,
27:48.0,114.8974177,4.97726267,,,,,,,,,,,,,,,,,,
27:51.0,114.8974175,4.97726267,,,,,,,,,,,,,,,,,,
27:52.0,114.8974173,4.97726267,,,,,,,,,,,,,,,,,,
27:53.0,114.8974173,4.97726267,,,,,,,,,,,,,,,,,,
27:54.0,114.8974173,4.97726267,,,,,,,,,,,,,,,,,,
27:55.0,114.8974173,4.97726267,,,,,,,,,,,,,,,,,,
27:58.0,114.8974172,4.97726267,,,,,,,,,,,,,,,,,,
27:59.0,114.8974172,4.97726267,,,,,,,,,,,,,,,,,,
28:01.0,114.8974172,4.9772625,,,,,,,,,,,,,,,,,,
28:03.0,114.897417,4.9772625,,,,,,,,,,,,,,,,,,
28:04.0,114.897417,4.9772625,,,,,,,,,,,,,,,,,,
28:06.0,114.897417,4.9772625,,,,,,,,,,,,,,,,,,
28:07.0,114.8974168,4.9772625,,,,,,,,,,,,,,,,,,
28:12.0,114.8974168,4.97726233,,,,,,,,,,,,,,,,,,
28:13.0,114.8974167,4.97726233,,,,,,,,,,,,,,,,,,
28:19.0,114.8974167,4.97726217,,,,,,,,,,,,,,,,,,
28:20.0,114.8974165,4.97726217,,,,,,,,,,,,,,,,,,
28:21.0,114.8974165,4.97726217,,,,,,,,,,,,,,,,,,
28:22.0,114.8974165,4.97726217,,,,,,,,,,,,,,,,,,
28:24.0,114.8974165,4.977262,,,,,,,,,,,,,,,,,,
28:26.0,114.8974165,4.977262,,,,,,,,,,,,,,,,,,
28:27.0,114.8974165,4.977262,,,,,,,,,,,,,,,,,,
28:30.0,114.8974165,4.97726183,,,,,,,,,,,,,,,,,,
28:32.0,114.8974167,4.97726183,,,,,,,,,,,,,,,,,,
28:34.0,114.8974167,4.97726183,,,,,,,,,,,,,,,,,,
28:37.0,114.8974167,4.97726183,,,,,,,,,,,,,,,,,,
28:39.0,114.8974168,4.97726183,,,,,,,,,,,,,,,,,,
28:41.0,114.897417,4.977262,,,,,,,,,,,,,,,,,,
28:43.0,114.897417,4.977262,,,,,,,,,,,,,,,,,,
28:44.0,114.8974172,4.977262,,,,,,,,,,,,,,,,,,
28:45.0,114.8974172,4.977262,,,,,,,,,,,,,,,,,,
28:46.0,114.8974172,4.977262,,,,,,,,,,,,,,,,,,
28:49.0,114.8974173,4.97726183,,,,,,,,,,,,,,,,,,
28:51.0,114.8974173,4.97726183,,,,,,,,,,,,,,,,,,
28:54.0,114.8974173,4.97726167,,,,,,,,,,,,,,,,,,
28:56.0,114.8974173,4.97726167,,,,,,,,,,,,,,,,,,
28:58.0,114.8974173,4.97726167,,,,,,,,,,,,,,,,,,
29:00.0,114.8974173,4.97726167,,,,,,,,,,,,,,,,,,
29:01.0,114.8974173,4.97726167,,,,,,,,,,,,,,,,,,
29:02.0,114.8974173,4.97726167,,,,,,,,,,,,,,,,,,
29:03.0,114.8974175,4.97726167,,,,,,,,,,,,,,,,,,
29:04.0,114.8974175,4.97726167,,,,,,,,,,,,,,,,,,
29:06.0,114.8974175,4.97726167,,,,,,,,,,,,,,,,,,
29:07.0,114.8974177,4.97726167,,,,,,,,,,,,,,,,,,
29:08.0,114.8974177,4.97726167,,,,,,,,,,,,,,,,,,
29:10.0,114.8974178,4.97726167,,,,,,,,,,,,,,,,,,
29:12.0,114.897418,4.97726183,,,,,,,,,,,,,,,,,,
29:13.0,114.897418,4.97726183,,,,,,,,,,,,,,,,,,
29:14.0,114.897418,4.97726183,,,,,,,,,,,,,,,,,,
29:16.0,114.897418,4.97726183,,,,,,,,,,,,,,,,,,
29:18.0,114.8974187,4.97726583,,,,,,,,,,,,,,,,,,
29:20.0,114.897417,4.97727783,,,,,,,,,,,,,,,,,,
29:21.0,114.897418,4.97728433,,,,,,,,,,,,,,,,,,
29:23.0,114.8974128,4.97729917,,,,,,,,,,,,,,,,,,
29:25.0,114.8974018,4.9773145,,,,,,,,,,,,,,,,,,
29:26.0,114.8973965,4.977323,,,,,,,,,,,,,,,,,,
29:27.0,114.8973908,4.9773315,,,,,,,,,,,,,,,,,,
29:29.0,114.8973775,4.97734767,,,,,,,,,,,,,,,,,,
29:31.0,114.8973628,4.977363,,,,,,,,,,,,,,,,,,
29:32.0,114.8973563,4.97737233,,,,,,,,,,,,,,,,,,
29:34.0,114.897348,4.97739283,,,,,,,,,,,,,,,,,,
29:36.0,114.8973342,4.97741033,,,,,,,,,,,,,,,,,,
29:37.0,114.8973253,4.97741867,,,,,,,,,,,,,,,,,,
29:38.0,114.897317,4.977427,,,,,,,,,,,,,,,,,,
29:39.0,114.8973092,4.977435,,,,,,,,,,,,,,,,,,
29:40.0,114.8973018,4.97744367,,,,,,,,,,,,,,,,,,
29:44.0,114.8972728,4.9774735,,,,,,,,,,,,,,,,,,
29:45.0,114.8972643,4.97747767,,,,,,,,,,,,,,,,,,
29:46.0,114.8972567,4.97748183,,,,,,,,,,,,,,,,,,
29:48.0,114.8972458,4.97748717,,,,,,,,,,,,,,,,,,
29:50.0,114.8972438,4.97748817,,,,,,,,,,,,,,,,,,
29:51.0,114.8972443,4.97748867,,,,,,,,,,,,,,,,,,
29:53.0,114.8972445,4.9774895,,,,,,,,,,,,,,,,,,
29:56.0,114.8972352,4.97749433,,,,,,,,,,,,,,,,,,
29:59.0,114.8972293,4.97749517,,,,,,,,,,,,,,,,,,
30:02.0,114.8972293,4.9774935,,,,,,,,,,,,,,,,,,
30:03.0,114.8972302,4.97749383,,,,,,,,,,,,,,,,,,
30:06.0,114.8972305,4.9774935,,,,,,,,,,,,,,,,,,
30:08.0,114.897234,4.9774945,,,,,,,,,,,,,,,,,,
30:09.0,114.8972388,4.97749583,,,,,,,,,,,,,,,,,,
30:10.0,114.897246,4.97749767,,,,,,,,,,,,,,,,,,
30:11.0,114.897255,4.97750017,,,,,,,,,,,,,,,,,,
30:13.0,114.8972722,4.9775095,,,,,,,,,,,,,,,,,,
30:14.0,114.8972782,4.97751767,,,,,,,,,,,,,,,,,,
30:16.0,114.8972883,4.97753667,,,,,,,,,,,,,,,,,,
30:19.0,114.897308,4.97755767,,,,,,,,,,,,,,,,,,
30:20.0,114.897314,4.9775625,,,,,,,,,,,,,,,,,,
30:22.0,114.8973183,4.9775655,,,,,,,,,,,,,,,,,,
30:24.0,114.897318,4.97756583,,,,,,,,,,,,,,,,,,
30:26.0,114.8973178,4.97756567,,,,,,,,,,,,,,,,,,
30:28.0,114.8973178,4.97756583,,,,,,,,,,,,,,,,,,
30:29.0,114.8973182,4.97756583,,,,,,,,,,,,,,,,,,
30:30.0,114.8973182,4.97756583,,,,,,,,,,,,,,,,,,
30:32.0,114.8973183,4.97756567,,,,,,,,,,,,,,,,,,
30:33.0,114.8973185,4.97756533,,,,,,,,,,,,,,,,,,
30:34.0,114.8973185,4.97756533,,,,,,,,,,,,,,,,,,
30:35.0,114.8973187,4.97756533,,,,,,,,,,,,,,,,,,
30:36.0,114.8973187,4.97756533,,,,,,,,,,,,,,,,,,
30:37.0,114.8973187,4.97756533,,,,,,,,,,,,,,,,,,
30:38.0,114.8973187,4.97756533,,,,,,,,,,,,,,,,,,
30:39.0,114.8973188,4.97756533,,,,,,,,,,,,,,,,,,
30:40.0,114.8973188,4.97756533,,,,,,,,,,,,,,,,,,
30:43.0,114.8973188,4.97756533,,,,,,,,,,,,,,,,,,
30:44.0,114.8973188,4.97756533,,,,,,,,,,,,,,,,,,
30:45.0,114.8973188,4.97756533,,,,,,,,,,,,,,,,,,
30:46.0,114.897319,4.97756533,,,,,,,,,,,,,,,,,,
30:48.0,114.897319,4.97756533,,,,,,,,,,,,,,,,,,
30:50.0,114.897319,4.97756517,,,,,,,,,,,,,,,,,,
30:54.0,114.897319,4.97756483,,,,,,,,,,,,,,,,,,
30:55.0,114.897319,4.97756483,,,,,,,,,,,,,,,,,,
30:56.0,114.897319,4.97756467,,,,,,,,,,,,,,,,,,
30:57.0,114.897319,4.97756467,,,,,,,,,,,,,,,,,,
31:00.0,114.897319,4.97756467,,,,,,,,,,,,,,,,,,
31:01.0,114.897319,4.97756467,,,,,,,,,,,,,,,,,,
31:02.0,114.897319,4.9775645,,,,,,,,,,,,,,,,,,
31:03.0,114.897319,4.9775645,,,,,,,,,,,,,,,,,,
31:06.0,114.897319,4.97756417,,,,,,,,,,,,,,,,,,
31:08.0,114.897319,4.977564,,,,,,,,,,,,,,,,,,
31:09.0,114.897319,4.977564,,,,,,,,,,,,,,,,,,
31:12.0,114.897319,4.97756367,,,,,,,,,,,,,,,,,,
31:14.0,114.897319,4.9775635,,,,,,,,,,,,,,,,,,
31:18.0,114.8973188,4.977563,,,,,,,,,,,,,,,,,,
31:19.0,114.8973187,4.97756283,,,,,,,,,,,,,,,,,,
31:21.0,114.8973187,4.9775625,,,,,,,,,,,,,,,,,,
31:22.0,114.8973185,4.97756233,,,,,,,,,,,,,,,,,,
31:24.0,114.8973185,4.977562,,,,,,,,,,,,,,,,,,
31:27.0,114.8973185,4.97756167,,,,,,,,,,,,,,,,,,
31:28.0,114.8973185,4.9775615,,,,,,,,,,,,,,,,,,
31:29.0,114.8973183,4.9775615,,,,,,,,,,,,,,,,,,
31:30.0,114.8973183,4.97756133,,,,,,,,,,,,,,,,,,
31:31.0,114.8973185,4.97756133,,,,,,,,,,,,,,,,,,
31:34.0,114.8973187,4.97756117,,,,,,,,,,,,,,,,,,
31:36.0,114.8973188,4.97756117,,,,,,,,,,,,,,,,,,
31:37.0,114.8973188,4.977561,,,,,,,,,,,,,,,,,,
31:39.0,114.8973188,4.97756083,,,,,,,,,,,,,,,,,,
31:41.0,114.8973188,4.97756083,,,,,,,,,,,,,,,,,,
31:43.0,114.8973187,4.9775605,,,,,,,,,,,,,,,,,,
31:45.0,114.8973185,4.9775605,,,,,,,,,,,,,,,,,,
31:47.0,114.8973185,4.97756033,,,,,,,,,,,,,,,,,,
31:49.0,114.8973187,4.97756017,,,,,,,,,,,,,,,,,,
31:51.0,114.8973187,4.97756017,,,,,,,,,,,,,,,,,,
31:52.0,114.8973187,4.97756033,,,,,,,,,,,,,,,,,,
31:53.0,114.8973188,4.97756017,,,,,,,,,,,,,,,,,,
31:54.0,114.8973188,4.97756017,,,,,,,,,,,,,,,,,,
31:55.0,114.8973188,4.97756017,,,,,,,,,,,,,,,,,,
31:56.0,114.8973188,4.97756033,,,,,,,,,,,,,,,,,,
31:58.0,114.8973188,4.97756017,,,,,,,,,,,,,,,,,,
32:00.0,114.8973188,4.97756017,,,,,,,,,,,,,,,,,,
32:02.0,114.897319,4.97756,,,,,,,,,,,,,,,,,,
32:04.0,114.897319,4.97756,,,,,,,,,,,,,,,,,,
32:06.0,114.8973192,4.97756,,,,,,,,,,,,,,,,,,
32:08.0,114.8973192,4.97755983,,,,,,,,,,,,,,,,,,
32:09.0,114.8973192,4.97755983,,,,,,,,,,,,,,,,,,
32:10.0,114.8973192,4.97755983,,,,,,,,,,,,,,,,,,
32:11.0,114.8973192,4.97755983,,,,,,,,,,,,,,,,,,
32:12.0,114.8973193,4.97755983,,,,,,,,,,,,,,,,,,
32:14.0,114.8973193,4.97755983,,,,,,,,,,,,,,,,,,
32:15.0,114.8973193,4.97755983,,,,,,,,,,,,,,,,,,
32:16.0,114.8973193,4.97755983,,,,,,,,,,,,,,,,,,
32:18.0,114.8973193,4.97755967,,,,,,,,,,,,,,,,,,
32:20.0,114.8973195,4.97755967,,,,,,,,,,,,,,,,,,
32:23.0,114.8973195,4.97755967,,,,,,,,,,,,,,,,,,
32:25.0,114.8973197,4.97755967,,,,,,,,,,,,,,,,,,
32:26.0,114.8973197,4.97755967,,,,,,,,,,,,,,,,,,
32:27.0,114.8973197,4.97755967,,,,,,,,,,,,,,,,,,
32:30.0,114.8973197,4.9775595,,,,,,,,,,,,,,,,,,
32:33.0,114.8973197,4.9775595,,,,,,,,,,,,,,,,,,
32:37.0,114.8973198,4.9775595,,,,,,,,,,,,,,,,,,
32:38.0,114.8973198,4.9775595,,,,,,,,,,,,,,,,,,
32:39.0,114.8973198,4.97755933,,,,,,,,,,,,,,,,,,
32:40.0,114.8973198,4.97755933,,,,,,,,,,,,,,,,,,
32:42.0,114.8973198,4.9775595,,,,,,,,,,,,,,,,,,
32:44.0,114.8973197,4.9775595,,,,,,,,,,,,,,,,,,
32:46.0,114.8973163,4.97756417,,,,,,,,,,,,,,,,,,
32:48.0,114.8973103,4.9775775,,,,,,,,,,,,,,,,,,
32:50.0,114.8973068,4.9775945,,,,,,,,,,,,,,,,,,
32:51.0,114.8973045,4.977604,,,,,,,,,,,,,,,,,,
32:53.0,114.8972967,4.9776215,,,,,,,,,,,,,,,,,,
32:55.0,114.8972913,4.97764067,,,,,,,,,,,,,,,,,,
32:57.0,114.8972845,4.97766083,,,,,,,,,,,,,,,,,,
32:59.0,114.8972758,4.97768033,,,,,,,,,,,,,,,,,,
33:01.0,114.8972665,4.9777005,,,,,,,,,,,,,,,,,,
33:02.0,114.8972625,4.977711,,,,,,,,,,,,,,,,,,
33:04.0,114.8972557,4.9777315,,,,,,,,,,,,,,,,,,
33:05.0,114.897251,4.9777405,,,,,,,,,,,,,,,,,,
33:06.0,114.8972452,4.97774933,,,,,,,,,,,,,,,,,,
33:08.0,114.8972342,4.9777685,,,,,,,,,,,,,,,,,,
33:09.0,114.8972293,4.97777833,,,,,,,,,,,,,,,,,,
33:10.0,114.897225,4.977789,,,,,,,,,,,,,,,,,,
33:11.0,114.8972205,4.9778,,,,,,,,,,,,,,,,,,
33:12.0,114.8972153,4.9778105,,,,,,,,,,,,,,,,,,
33:14.0,114.8972048,4.9778265,,,,,,,,,,,,,,,,,,
33:16.0,114.8971937,4.97784117,,,,,,,,,,,,,,,,,,
33:17.0,114.897189,4.9778485,,,,,,,,,,,,,,,,,,
33:18.0,114.8971855,4.97785433,,,,,,,,,,,,,,,,,,
33:19.0,114.8971833,4.97785633,,,,,,,,,,,,,,,,,,
33:20.0,114.8971817,4.97785783,,,,,,,,,,,,,,,,,,
33:21.0,114.8971823,4.977858,,,,,,,,,,,,,,,,,,
33:25.0,114.8971817,4.97785717,,,,,,,,,,,,,,,,,,
33:27.0,114.8971813,4.97785717,,,,,,,,,,,,,,,,,,
33:30.0,114.8971812,4.97785733,,,,,,,,,,,,,,,,,,
33:32.0,114.897181,4.97785733,,,,,,,,,,,,,,,,,,
33:34.0,114.8971808,4.97785717,,,,,,,,,,,,,,,,,,
33:36.0,114.8971808,4.977857,,,,,,,,,,,,,,,,,,
33:37.0,114.8971807,4.97785717,,,,,,,,,,,,,,,,,,
33:38.0,114.8971807,4.97785717,,,,,,,,,,,,,,,,,,
33:39.0,114.8971805,4.97785717,,,,,,,,,,,,,,,,,,
33:40.0,114.8971803,4.977857,,,,,,,,,,,,,,,,,,
33:41.0,114.8971803,4.97785717,,,,,,,,,,,,,,,,,,
33:44.0,114.8971797,4.97785733,,,,,,,,,,,,,,,,,,
33:45.0,114.8971793,4.9778575,,,,,,,,,,,,,,,,,,
33:46.0,114.897179,4.9778575,,,,,,,,,,,,,,,,,,
