Index,UTC,Time,Lon,Lat,,Position,Start Time,End Time,,Longitude,St.dev Lon,,Latitude,St.dev Lat
774,02:17.0,19:53.0,114.8974195,4.97727167,,,,,,,,,,
775,02:18.0,19:54.0,114.8974193,4.97727167,,,,,,,,,,
776,02:19.0,19:55.0,114.897419,4.97727183,,,,,,,,,,
777,02:20.0,19:56.0,114.897419,4.97727167,,,,,,,,,,
778,02:21.0,19:57.0,114.8974188,4.97727183,,,,,,,,,,
779,02:22.0,19:58.0,114.8974188,4.97727183,,,,,,,,,,
780,02:23.0,19:59.0,114.8974188,4.97727183,,,,,,,,,,
781,02:25.0,20:01.0,114.8974187,4.977272,,,,,,,,,,
782,02:27.0,20:03.0,114.8974185,4.97727233,,,,,,,,,,
783,02:28.0,20:04.0,114.8974185,4.97727233,,,,,,,,,,
784,02:29.0,20:05.0,114.8974183,4.9772725,,,,,,,,,,
785,02:30.0,20:06.0,114.8974182,4.9772725,,,,,,,,,,
786,02:31.0,20:07.0,114.897418,4.9772725,,,,,,,,,,
787,02:32.0,20:08.0,114.897418,4.9772725,,,,,,,,,,
788,02:33.0,20:09.0,114.897418,4.9772725,,,,,,,,,,
789,02:34.0,20:10.0,114.8974178,4.9772725,,,,,,,,,,
790,02:36.0,20:12.0,114.8974178,4.9772725,,,,,,,,,,
791,02:37.0,20:13.0,114.8974177,4.9772725,,,,,,,,,,
792,02:39.0,20:15.0,114.8974175,4.9772725,,,,,,,,,,
793,02:40.0,20:16.0,114.8974173,4.9772725,,,,,,,,,,
794,02:41.0,20:17.0,114.8974173,4.9772725,,,,,,,,,,
795,02:42.0,20:18.0,114.8974173,4.9772725,,,,,,,,,,
796,02:43.0,20:19.0,114.8974173,4.9772725,,,,,,,,,,
797,02:45.0,20:21.0,114.8974172,4.97727267,,,,,,,,,,
798,02:47.0,20:23.0,114.8974172,4.97727267,,,,,,,,,,
799,02:48.0,20:24.0,114.8974173,4.9772725,,,,,,,,,,
800,02:49.0,20:25.0,114.8974173,4.9772725,,,,,,,,,,
801,02:51.0,20:27.0,114.8974175,4.9772725,,,,,,,,,,
802,02:52.0,20:28.0,114.8974175,4.97727233,,,,,,,,,,
803,02:53.0,20:29.0,114.8974177,4.97727233,,,,,,,,,,
804,02:54.0,20:30.0,114.8974177,4.9772725,,,,,,,,,,
805,02:55.0,20:31.0,114.8974177,4.9772725,,,,,,,,,,
806,02:57.0,20:33.0,114.8974178,4.9772725,,,,,,,,,,
807,02:59.0,20:35.0,114.897418,4.9772725,,,,,,,,,,
808,03:00.0,20:36.0,114.8974182,4.97727233,,,,,,,,,,
809,03:01.0,20:37.0,114.8974183,4.97727233,,,,,,,,,,
810,03:03.0,20:39.0,114.8974185,4.97727217,,,,,,,,,,
811,03:05.0,20:41.0,114.8974187,4.97727217,,,,,,,,,,
812,03:06.0,20:42.0,114.8974185,4.97727217,,,,,,,,,,
813,03:07.0,20:43.0,114.8974187,4.97727217,,,,,,,,,,
814,03:09.0,20:45.0,114.8974185,4.97727217,,,,,,,,,,
815,03:11.0,20:47.0,114.8974182,4.977272,,,,,,,,,,
816,03:12.0,20:48.0,114.8974182,4.977272,,,,,,,,,,
817,03:13.0,20:49.0,114.8974182,4.977272,,,,,,,,,,
818,03:15.0,20:51.0,114.897418,4.977272,,,,,,,,,,
819,03:17.0,20:53.0,114.8974182,4.977272,,,,,,,,,,
820,03:19.0,20:55.0,114.8974182,4.977272,,,,,,,,,,
821,03:21.0,20:57.0,114.897418,4.977272,,,,,,,,,,
822,03:23.0,20:59.0,114.8974182,4.97727217,,,,,,,,,,
823,03:25.0,21:01.0,114.8974185,4.97727217,,,,,,,,,,
824,03:27.0,21:03.0,114.8974188,4.97727217,,,,,,,,,,
825,03:29.0,21:05.0,114.8974188,4.97727217,,,,,,,,,,
826,03:31.0,21:07.0,114.897419,4.97727217,,,,,,,,,,
827,03:33.0,21:09.0,114.8974192,4.97727217,,,,,,,,,,
828,03:35.0,21:11.0,114.8974192,4.977272,,,,,,,,,,
829,03:37.0,21:13.0,114.8974193,4.97727217,,,,,,,,,,
830,03:39.0,21:15.0,114.8974193,4.97727217,,,,,,,,,,
831,03:41.0,21:17.0,114.8974197,4.97727217,,,,,,,,,,
832,03:43.0,21:19.0,114.8974198,4.977272,,,,,,,,,,
833,03:45.0,21:21.0,114.89742,4.977272,,,,,,,,,,
834,03:47.0,21:23.0,114.89742,4.97727183,,,,,,,,,,
835,03:49.0,21:25.0,114.8974202,4.97727183,,,,,,,,,,
836,03:51.0,21:27.0,114.8974203,4.97727183,,,,,,,,,,
837,03:53.0,21:29.0,114.8974205,4.97727183,,,,,,,,,,
838,03:55.0,21:31.0,114.8974207,4.97727167,,,,,,,,,,
839,03:57.0,21:33.0,114.8974207,4.97727167,,,,,,,,,,
840,03:59.0,21:35.0,114.897421,4.97727167,,,,,,,,,,
841,04:01.0,21:37.0,114.897421,4.97727167,,,,,,,,,,
842,04:03.0,21:39.0,114.8974212,4.97727167,,,,,,,,,,
843,04:05.0,21:41.0,114.8974213,4.97727167,,,,,,,,,,
844,04:07.0,21:43.0,114.897421,4.9772715,,,,,,,,,,
845,04:09.0,21:45.0,114.8974215,4.9772765,,,,,,,,,,
846,04:11.0,21:47.0,114.8974192,4.97728817,,,,,,,,,,
847,04:13.0,21:49.0,114.8974093,4.9773025,,,,,,,,,,
848,04:15.0,21:51.0,114.8973967,4.97731833,,,,,,,,,,
849,04:17.0,21:53.0,114.8973862,4.97733483,,,,,,,,,,
850,04:19.0,21:55.0,114.8973767,4.9773505,,,,,,,,,,
851,04:21.0,21:57.0,114.8973665,4.97736533,,,,,,,,,,
852,04:23.0,21:59.0,114.8973577,4.97738167,,,,,,,,,,
853,04:25.0,22:01.0,114.897353,4.97740017,,,,,,,,,,
854,04:27.0,22:03.0,114.8973495,4.97742,,,,,,,,,,
855,04:29.0,22:05.0,114.8973477,4.97743883,,,,,,,,,,
856,04:31.0,22:07.0,114.8973447,4.97745717,,,,,,,,,,
857,04:33.0,22:09.0,114.897343,4.977476,,,,,,,,,,
858,04:35.0,22:11.0,114.8973445,4.9774935,,,,,,,,,,
859,04:37.0,22:13.0,114.8973477,4.9775085,,,,,,,,,,
860,04:39.0,22:15.0,114.8973495,4.97752217,,,,,,,,,,
861,04:41.0,22:17.0,114.8973458,4.97753233,,,,,,,,,,
862,04:43.0,22:19.0,114.8973407,4.97754417,,,,,,,,,,
863,04:45.0,22:21.0,114.8973355,4.9775455,,,,,,,,,,
864,04:47.0,22:23.0,114.8973338,4.97754617,,,,,,,,,,
865,04:49.0,22:25.0,114.8973327,4.977548,,,,,,,,,,
866,04:51.0,22:27.0,114.8973313,4.97754933,,,,,,,,,,
867,04:53.0,22:29.0,114.8973302,4.97755083,,,,,,,,,,
868,04:55.0,22:31.0,114.8973292,4.97755217,,,,,,,,,,
869,04:57.0,22:33.0,114.8973283,4.9775535,,,,,,,,,,
870,04:59.0,22:35.0,114.8973275,4.97755467,,,,,,,,,,
871,05:01.0,22:37.0,114.8973268,4.97755567,,,,,,,,,,
872,05:03.0,22:39.0,114.8973262,4.97755683,,,,,,,,,,
873,05:05.0,22:41.0,114.8973257,4.97755783,,,,,,,,,,
874,05:07.0,22:43.0,114.8973252,4.97755867,,,,,,,,,,
875,05:09.0,22:45.0,114.8973247,4.9775595,,,,,,,,,,
876,05:11.0,22:47.0,114.8973242,4.97756033,,,,,,,,,,
877,05:13.0,22:49.0,114.8973237,4.977561,,,,,,,,,,
878,05:15.0,22:51.0,114.8973233,4.97756167,,,,,,,,,,
879,05:17.0,22:53.0,114.897323,4.97756233,,,,,,,,,,
880,05:19.0,22:55.0,114.8973225,4.977563,,,,,,,,,,
881,05:21.0,22:57.0,114.8973222,4.9775635,,,,,,,,,,
882,05:23.0,22:59.0,114.8973218,4.97756383,,,,,,,,,,
883,05:25.0,23:01.0,114.8973217,4.97756433,,,,,,,,,,
884,05:27.0,23:03.0,114.8973215,4.97756467,,,,,,,,,,
885,05:29.0,23:05.0,114.8973215,4.97756517,,,,,,,,,,
886,05:31.0,23:07.0,114.8973212,4.9775655,,,,,,,,,,
887,05:33.0,23:09.0,114.897321,4.97756567,,,,,,,,,,
888,05:35.0,23:11.0,114.8973208,4.977566,,,,,,,,,,
889,05:37.0,23:13.0,114.8973207,4.97756617,,,,,,,,,,
890,05:39.0,23:15.0,114.8973205,4.97756633,,,,,,,,,,
891,05:41.0,23:17.0,114.8973202,4.9775665,,,,,,,,,,
892,05:43.0,23:19.0,114.89732,4.97756667,,,,,,,,,,
893,05:45.0,23:21.0,114.8973198,4.977567,,,,,,,,,,
894,05:47.0,23:23.0,114.8973197,4.97756717,,,,,,,,,,
895,05:49.0,23:25.0,114.8973193,4.97756733,,,,,,,,,,
896,05:51.0,23:27.0,114.8973192,4.97756767,,,,,,,,,,
897,05:53.0,23:29.0,114.897319,4.97756783,,,,,,,,,,
898,05:55.0,23:31.0,114.897319,4.977568,,,,,,,,,,
899,05:57.0,23:33.0,114.8973188,4.97756817,,,,,,,,,,
900,05:59.0,23:35.0,114.8973187,4.97756833,,,,,,,,,,
901,06:01.0,23:37.0,114.8973185,4.97756833,,,,,,,,,,
902,06:03.0,23:39.0,114.8973183,4.97756833,,,,,,,,,,
903,06:05.0,23:41.0,114.8973182,4.97756867,,,,,,,,,,
904,06:07.0,23:43.0,114.897318,4.97756867,,,,,,,,,,
905,06:09.0,23:45.0,114.8973178,4.977569,,,,,,,,,,
906,06:11.0,23:47.0,114.8973177,4.97756917,,,,,,,,,,
907,06:13.0,23:49.0,114.8973175,4.9775695,,,,,,,,,,
908,06:15.0,23:51.0,114.8973175,4.97756967,,,,,,,,,,
909,06:17.0,23:53.0,114.8973175,4.97756967,,,,,,,,,,
910,06:19.0,23:55.0,114.8973172,4.97756983,,,,,,,,,,
911,06:21.0,23:57.0,114.8973172,4.97757017,,,,,,,,,,
912,06:23.0,23:59.0,114.8973172,4.9775705,,,,,,,,,,
913,06:25.0,24:01.0,114.8973172,4.97757083,,,,,,,,,,
914,06:27.0,24:03.0,114.8973172,4.97757133,,,,,,,,,,
915,06:29.0,24:05.0,114.8973172,4.9775715,,,,,,,,,,
916,06:31.0,24:07.0,114.8973172,4.97757183,,,,,,,,,,
917,06:33.0,24:09.0,114.8973172,4.977572,,,,,,,,,,
918,06:35.0,24:11.0,114.8973172,4.97757217,,,,,,,,,,
919,06:37.0,24:13.0,114.897317,4.97757233,,,,,,,,,,
920,06:39.0,24:15.0,114.8973168,4.9775725,,,,,,,,,,
921,06:41.0,24:17.0,114.8973168,4.97757267,,,,,,,,,,
922,06:43.0,24:19.0,114.8973168,4.97757267,,,,,,,,,,
923,06:45.0,24:21.0,114.8973167,4.97757283,,,,,,,,,,
924,06:47.0,24:23.0,114.8973165,4.97757283,,,,,,,,,,
925,06:49.0,24:25.0,114.8973163,4.97757283,,,,,,,,,,
926,06:51.0,24:27.0,114.8973163,4.97757317,,,,,,,,,,
927,06:53.0,24:29.0,114.8973163,4.97757283,,,,,,,,,,
928,06:55.0,24:31.0,114.8973162,4.97757267,,,,,,,,,,
929,06:57.0,24:33.0,114.897316,4.97757233,,,,,,,,,,
930,06:59.0,24:35.0,114.8973165,4.97757283,,,,,,,,,,
931,07:01.0,24:37.0,114.8973133,4.97757667,,,,,,,,,,
932,07:03.0,24:39.0,114.8973103,4.97758483,,,,,,,,,,
933,07:05.0,24:41.0,114.8973085,4.97759633,,,,,,,,,,
934,07:07.0,24:43.0,114.8973015,4.97761033,,,,,,,,,,
935,07:09.0,24:45.0,114.897297,4.97762733,,,,,,,,,,
936,07:11.0,24:47.0,114.8972925,4.97764567,,,,,,,,,,
937,07:13.0,24:49.0,114.8972878,4.97766317,,,,,,,,,,
938,07:15.0,24:51.0,114.8972827,4.9776805,,,,,,,,,,
939,07:17.0,24:53.0,114.8972778,4.977699,,,,,,,,,,
940,07:19.0,24:55.0,114.897271,4.977719,,,,,,,,,,
941,07:21.0,24:57.0,114.897265,4.97773633,,,,,,,,,,
942,07:23.0,24:59.0,114.8972583,4.977755,,,,,,,,,,
943,07:25.0,25:01.0,114.8972492,4.97777567,,,,,,,,,,
944,07:27.0,25:03.0,114.8972398,4.977794,,,,,,,,,,
945,07:29.0,25:05.0,114.8972312,4.97780517,,,,,,,,,,
946,07:31.0,25:07.0,114.8972217,4.97781983,,,,,,,,,,
947,07:33.0,25:09.0,114.8972127,4.97783517,,,,,,,,,,
948,07:34.0,25:10.0,114.897208,4.97784233,,,,,,,,,,
949,07:35.0,25:11.0,114.8972032,4.97784683,,,,,,,,,,
950,07:37.0,25:13.0,114.8971917,4.97786067,,,,,,,,,,
951,07:39.0,25:15.0,114.8971865,4.97786433,,,,,,,,,,
952,07:41.0,25:17.0,114.8971853,4.977865,,,,,,,,,,
953,07:43.0,25:19.0,114.8971845,4.977866,,,,,,,,,,
954,07:45.0,25:21.0,114.8971835,4.97786667,,,,,,,,,,
955,07:47.0,25:23.0,114.8971827,4.97786683,,,,,,,,,,
956,07:49.0,25:25.0,114.8971827,4.97786583,,,,,,,,,,
957,07:51.0,25:27.0,114.897182,4.97786533,,,,,,,,,,
958,07:53.0,25:29.0,114.897182,4.9778645,,,,,,,,,,
959,07:55.0,25:31.0,114.8971817,4.97786383,,,,,,,,,,
960,07:57.0,25:33.0,114.8971812,4.9778635,,,,,,,,,,
961,07:59.0,25:35.0,114.8971807,4.977863,,,,,,,,,,
962,08:01.0,25:37.0,114.8971803,4.97786267,,,,,,,,,,
963,08:03.0,25:39.0,114.8971798,4.97786233,,,,,,,,,,
964,08:05.0,25:41.0,114.8971793,4.977862,,,,,,,,,,
965,08:07.0,25:43.0,114.8971793,4.97786167,,,,,,,,,,
966,08:09.0,25:45.0,114.8971795,4.9778615,,,,,,,,,,
967,08:11.0,25:47.0,114.8971795,4.9778615,,,,,,,,,,
968,08:13.0,25:49.0,114.8971797,4.97786117,,,,,,,,,,
969,08:15.0,25:51.0,114.8971797,4.977861,,,,,,,,,,
970,08:17.0,25:53.0,114.89718,4.97786083,,,,,,,,,,
971,08:19.0,25:55.0,114.8971802,4.9778605,,,,,,,,,,
972,08:21.0,25:57.0,114.89718,4.97786033,,,,,,,,,,
973,08:23.0,25:59.0,114.89718,4.97786,,,,,,,,,,
974,08:25.0,26:01.0,114.8971802,4.97785983,,,,,,,,,,
975,08:27.0,26:03.0,114.8971802,4.9778595,,,,,,,,,,
976,08:29.0,26:05.0,114.8971803,4.97785917,,,,,,,,,,
977,08:31.0,26:07.0,114.8971805,4.9778585,,,,,,,,,,
978,08:33.0,26:09.0,114.8971807,4.97785783,,,,,,,,,,
979,08:35.0,26:11.0,114.8971808,4.97785733,,,,,,,,,,
980,08:37.0,26:13.0,114.8971808,4.97785733,,,,,,,,,,
981,08:39.0,26:15.0,114.8971808,4.977857,,,,,,,,,,
982,08:41.0,26:17.0,114.8971807,4.97785683,,,,,,,,,,
983,08:43.0,26:19.0,114.8971805,4.97785667,,,,,,,,,,
984,08:45.0,26:21.0,114.8971805,4.97785667,,,,,,,,,,
985,08:47.0,26:23.0,114.8971803,4.9778565,,,,,,,,,,
986,08:49.0,26:25.0,114.8971798,4.97785667,,,,,,,,,,
987,08:51.0,26:27.0,114.8971797,4.97785667,,,,,,,,,,
988,08:53.0,26:29.0,114.8971792,4.97785683,,,,,,,,,,
989,08:55.0,26:31.0,114.8971787,4.977857,,,,,,,,,,
990,08:57.0,26:33.0,114.8971783,4.977857,,,,,,,,,,
991,08:59.0,26:35.0,114.8971778,4.9778565,,,,,,,,,,
992,09:01.0,26:37.0,114.8971773,4.9778565,,,,,,,,,,
993,09:03.0,26:39.0,114.897177,4.97785617,,,,,,,,,,
994,09:05.0,26:41.0,114.8971767,4.97785567,,,,,,,,,,
995,09:07.0,26:43.0,114.8971762,4.9778555,,,,,,,,,,
996,09:09.0,26:45.0,114.8971757,4.97785517,,,,,,,,,,
997,09:11.0,26:47.0,114.8971753,4.977855,,,,,,,,,,
998,09:13.0,26:49.0,114.897175,4.97785483,,,,,,,,,,
999,09:15.0,26:51.0,114.897175,4.97785467,,,,,,,,,,
1000,09:17.0,26:53.0,114.8971748,4.9778545,,,,,,,,,,
1001,09:19.0,26:55.0,114.8971747,4.97785433,,,,,,,,,,
1002,09:21.0,26:57.0,114.8971747,4.97785433,,,,,,,,,,
1003,09:23.0,26:59.0,114.8971747,4.97785417,,,,,,,,,,
1004,09:25.0,27:01.0,114.8971747,4.97785433,,,,,,,,,,
1005,09:27.0,27:03.0,114.8971747,4.9778545,,,,,,,,,,
1006,09:29.0,27:05.0,114.8971747,4.97785467,,,,,,,,,,
1007,09:31.0,27:07.0,114.8971747,4.97785467,,,,,,,,,,
1008,09:33.0,27:09.0,114.8971748,4.97785467,,,,,,,,,,
1009,09:35.0,27:11.0,114.8971748,4.97785483,,,,,,,,,,
1010,09:37.0,27:13.0,114.8971747,4.977855,,,,,,,,,,
1011,09:39.0,27:15.0,114.8971745,4.97785533,,,,,,,,,,
1012,09:41.0,27:17.0,114.8971743,4.9778555,,,,,,,,,,
1013,09:43.0,27:19.0,114.8971743,4.97785567,,,,,,,,,,
1014,09:45.0,27:21.0,114.8971743,4.97785583,,,,,,,,,,
1015,09:47.0,27:23.0,114.8971743,4.97785583,,,,,,,,,,
1016,09:49.0,27:25.0,114.8971745,4.977856,,,,,,,,,,
1017,09:51.0,27:27.0,114.8971745,4.977856,,,,,,,,,,
1018,09:53.0,27:29.0,114.8971747,4.977856,,,,,,,,,,
1019,09:55.0,27:31.0,114.8971745,4.977856,,,,,,,,,,
1020,09:57.0,27:33.0,114.8971745,4.97785633,,,,,,,,,,
1021,09:59.0,27:35.0,114.8971745,4.97785633,,,,,,,,,,
1022,10:01.0,27:37.0,114.8971755,4.97785633,,,,,,,,,,
1023,10:03.0,27:39.0,114.8971717,4.97785733,,,,,,,,,,
1024,10:05.0,27:41.0,114.8971725,4.9778705,,,,,,,,,,
1025,10:07.0,27:43.0,114.8971777,4.97787917,,,,,,,,,,
1026,10:09.0,27:45.0,114.8971775,4.9778925,,,,,,,,,,
1027,10:11.0,27:47.0,114.8971807,4.977912,,,,,,,,,,
1028,10:13.0,27:49.0,114.8971835,4.97793467,,,,,,,,,,
1029,10:15.0,27:51.0,114.8971845,4.9779575,,,,,,,,,,
1030,10:17.0,27:53.0,114.8971812,4.97797933,,,,,,,,,,
1031,10:19.0,27:55.0,114.8971782,4.97800167,,,,,,,,,,
1032,10:21.0,27:57.0,114.897178,4.978024,,,,,,,,,,
1033,10:23.0,27:59.0,114.8971782,4.97804633,,,,,,,,,,
1034,10:25.0,28:01.0,114.8971798,4.97806883,,,,,,,,,,
1035,10:27.0,28:03.0,114.8971828,4.978089,,,,,,,,,,
1036,10:29.0,28:05.0,114.8971845,4.97810967,,,,,,,,,,
1037,10:31.0,28:07.0,114.8971883,4.9781315,,,,,,,,,,
1038,10:33.0,28:09.0,114.8971963,4.97815417,,,,,,,,,,
1039,10:34.0,28:10.0,114.8972003,4.978165,,,,,,,,,,
1040,10:35.0,28:11.0,114.8972033,4.97817533,,,,,,,,,,
1041,10:37.0,28:13.0,114.8972107,4.97819617,,,,,,,,,,
1042,10:39.0,28:15.0,114.8972195,4.97821733,,,,,,,,,,
1043,10:41.0,28:17.0,114.8972297,4.97823717,,,,,,,,,,
1044,10:43.0,28:19.0,114.8972428,4.978256,,,,,,,,,,
1045,10:45.0,28:21.0,114.8972573,4.97827267,,,,,,,,,,
1046,10:47.0,28:23.0,114.8972685,4.97828333,,,,,,,,,,
1047,10:49.0,28:25.0,114.8972693,4.97828633,,,,,,,,,,
1048,10:51.0,28:27.0,114.8972673,4.978288,,,,,,,,,,
1049,10:53.0,28:29.0,114.8972642,4.97828983,,,,,,,,,,
1050,10:55.0,28:31.0,114.8972617,4.9782915,,,,,,,,,,
1051,10:57.0,28:33.0,114.897259,4.978294,,,,,,,,,,
1052,10:59.0,28:35.0,114.8972565,4.97829667,,,,,,,,,,
1053,11:01.0,28:37.0,114.8972543,4.97829883,,,,,,,,,,
1054,11:03.0,28:39.0,114.8972525,4.9783005,,,,,,,,,,
1055,11:05.0,28:41.0,114.8972505,4.97830217,,,,,,,,,,
1056,11:07.0,28:43.0,114.8972482,4.9783045,,,,,,,,,,
1057,11:09.0,28:45.0,114.8972463,4.97830633,,,,,,,,,,
1058,11:11.0,28:47.0,114.8972443,4.97830783,,,,,,,,,,
1059,11:13.0,28:49.0,114.897243,4.97830883,,,,,,,,,,
1060,11:15.0,28:51.0,114.8972413,4.97831017,,,,,,,,,,
1061,11:17.0,28:53.0,114.8972397,4.97831167,,,,,,,,,,
1062,11:19.0,28:55.0,114.8972378,4.97831283,,,,,,,,,,
1063,11:21.0,28:57.0,114.8972355,4.9783145,,,,,,,,,,
1064,11:23.0,28:59.0,114.897234,4.97831583,,,,,,,,,,
1065,11:25.0,29:01.0,114.8972317,4.978318,,,,,,,,,,
1066,11:27.0,29:03.0,114.8972295,4.97832033,,,,,,,,,,
1067,11:29.0,29:05.0,114.8972283,4.97832167,,,,,,,,,,
1068,11:31.0,29:07.0,114.8972275,4.978323,,,,,,,,,,
1069,11:33.0,29:09.0,114.8972268,4.978324,,,,,,,,,,
1070,11:35.0,29:11.0,114.8972265,4.97832533,,,,,,,,,,
1071,11:37.0,29:13.0,114.8972268,4.97832633,,,,,,,,,,
1072,11:38.0,29:14.0,114.8972267,4.97832717,,,,,,,,,,
1073,11:39.0,29:15.0,114.8972265,4.97832767,,,,,,,,,,
1074,11:41.0,29:17.0,114.897226,4.9783285,,,,,,,,,,
1075,11:43.0,29:19.0,114.8972258,4.9783295,,,,,,,,,,
1076,11:45.0,29:21.0,114.8972255,4.97833033,,,,,,,,,,
1077,11:47.0,29:23.0,114.8972255,4.97833133,,,,,,,,,,
1078,11:49.0,29:25.0,114.8972253,4.978332,,,,,,,,,,
1079,11:51.0,29:27.0,114.8972255,4.97833267,,,,,,,,,,
1080,11:53.0,29:29.0,114.8972248,4.97833367,,,,,,,,,,
1081,11:55.0,29:31.0,114.8972247,4.97833433,,,,,,,,,,
1082,11:56.0,29:32.0,114.8972245,4.97833467,,,,,,,,,,
1083,11:57.0,29:33.0,114.8972242,4.97833517,,,,,,,,,,
1084,11:58.0,29:34.0,114.8972238,4.97833567,,,,,,,,,,
1085,11:59.0,29:35.0,114.8972235,4.978336,,,,,,,,,,
1086,12:00.0,29:36.0,114.8972232,4.97833617,,,,,,,,,,
1087,12:01.0,29:37.0,114.8972228,4.97833633,,,,,,,,,,
1088,12:02.0,29:38.0,114.8972222,4.97833667,,,,,,,,,,
1089,12:03.0,29:39.0,114.8972212,4.978337,,,,,,,,,,
1090,12:04.0,29:40.0,114.8972198,4.97833783,,,,,,,,,,
1091,12:05.0,29:41.0,114.8972187,4.9783385,,,,,,,,,,
1092,12:06.0,29:42.0,114.897218,4.97833883,,,,,,,,,,
1093,12:07.0,29:43.0,114.8972172,4.97833933,,,,,,,,,,
1094,12:08.0,29:44.0,114.897216,4.97834033,,,,,,,,,,
1095,12:09.0,29:45.0,114.8972147,4.97834167,,,,,,,,,,
1096,12:10.0,29:46.0,114.8972133,4.97834283,,,,,,,,,,
1097,12:11.0,29:47.0,114.8972127,4.9783435,,,,,,,,,,
1098,12:12.0,29:48.0,114.8972123,4.97834367,,,,,,,,,,
1099,12:14.0,29:50.0,114.8972107,4.97834417,,,,,,,,,,
1100,12:15.0,29:51.0,114.8972095,4.97834467,,,,,,,,,,
1101,12:16.0,29:52.0,114.897208,4.97834533,,,,,,,,,,
1102,12:17.0,29:53.0,114.8972067,4.978346,,,,,,,,,,
1103,12:18.0,29:54.0,114.8972058,4.9783465,,,,,,,,,,
1104,12:19.0,29:55.0,114.8972053,4.97834667,,,,,,,,,,
1105,12:20.0,29:56.0,114.897205,4.97834667,,,,,,,,,,
1106,12:21.0,29:57.0,114.8972048,4.97834667,,,,,,,,,,
1107,12:23.0,29:59.0,114.8972037,4.97834733,,,,,,,,,,
1108,12:25.0,30:01.0,114.8972028,4.9783475,,,,,,,,,,
1109,12:26.0,30:02.0,114.8972022,4.97834783,,,,,,,,,,
1110,12:27.0,30:03.0,114.8972008,4.97834833,,,,,,,,,,
1111,12:29.0,30:05.0,114.8971987,4.978349,,,,,,,,,,
1112,12:31.0,30:07.0,114.8971972,4.97834967,,,,,,,,,,
1113,12:32.0,30:08.0,114.8971965,4.97834983,,,,,,,,,,
1114,12:33.0,30:09.0,114.8971957,4.97835017,,,,,,,,,,
1115,12:35.0,30:11.0,114.8971945,4.97835083,,,,,,,,,,
1116,12:37.0,30:13.0,114.8971932,4.97835167,,,,,,,,,,
1117,12:38.0,30:14.0,114.8971923,4.978352,,,,,,,,,,
1118,12:39.0,30:15.0,114.8971913,4.9783525,,,,,,,,,,
1119,12:41.0,30:17.0,114.8971907,4.9783535,,,,,,,,,,
1120,12:43.0,30:19.0,114.8971898,4.97835483,,,,,,,,,,
1121,12:44.0,30:20.0,114.8971897,4.9783555,,,,,,,,,,
1122,12:45.0,30:21.0,114.8971895,4.97835617,,,,,,,,,,
1123,12:46.0,30:22.0,114.8971892,4.978357,,,,,,,,,,
1124,12:47.0,30:23.0,114.8971888,4.9783575,,,,,,,,,,
1125,12:48.0,30:24.0,114.897188,4.978358,,,,,,,,,,
1126,12:49.0,30:25.0,114.8971872,4.9783585,,,,,,,,,,
1127,12:50.0,30:26.0,114.8971863,4.97835883,,,,,,,,,,
1128,12:52.0,30:28.0,114.8971852,4.97835933,,,,,,,,,,
1129,12:54.0,30:30.0,114.8971842,4.97835983,,,,,,,,,,
1130,12:55.0,30:31.0,114.8971835,4.97836,,,,,,,,,,
1131,12:56.0,30:32.0,114.897183,4.97836017,,,,,,,,,,
1132,12:58.0,30:34.0,114.8971823,4.97836067,,,,,,,,,,
1133,13:00.0,30:36.0,114.8971813,4.97836133,,,,,,,,,,
1134,13:02.0,30:38.0,114.8971798,4.97836267,,,,,,,,,,
1135,13:04.0,30:40.0,114.8971787,4.97836367,,,,,,,,,,
1136,13:06.0,30:42.0,114.8971772,4.97836483,,,,,,,,,,
1137,13:08.0,30:44.0,114.8971758,4.97836583,,,,,,,,,,
1138,13:10.0,30:46.0,114.8971753,4.97836667,,,,,,,,,,
1139,13:12.0,30:48.0,114.8971748,4.97836683,,,,,,,,,,
1140,13:14.0,30:50.0,114.8971753,4.978369,,,,,,,,,,
1141,13:16.0,30:52.0,114.8971773,4.97836633,,,,,,,,,,
1142,13:18.0,30:54.0,114.897189,4.9783575,,,,,,,,,,
1143,13:20.0,30:56.0,114.8971925,4.9783515,,,,,,,,,,
1144,13:22.0,30:58.0,114.8971883,4.9783455,,,,,,,,,,
1145,13:24.0,31:00.0,114.8971883,4.97834333,,,,,,,,,,
1146,13:26.0,31:02.0,114.8971897,4.978344,,,,,,,,,,
1147,13:28.0,31:04.0,114.8971895,4.97834167,,,,,,,,,,
1148,13:29.0,31:05.0,114.8971907,4.978341,,,,,,,,,,
1149,13:30.0,31:06.0,114.8971922,4.97833967,,,,,,,,,,
1150,13:32.0,31:08.0,114.8971927,4.97833883,,,,,,,,,,
1151,13:33.0,31:09.0,114.8971928,4.97833867,,,,,,,,,,
1152,13:34.0,31:10.0,114.897192,4.97833733,,,,,,,,,,
1153,13:35.0,31:11.0,114.8971918,4.97833517,,,,,,,,,,
1154,13:36.0,31:12.0,114.8971918,4.97833233,,,,,,,,,,
1155,13:37.0,31:13.0,114.8971923,4.978328,,,,,,,,,,
1156,13:38.0,31:14.0,114.8971943,4.97832233,,,,,,,,,,
1157,13:39.0,31:15.0,114.8971963,4.97831833,,,,,,,,,,
1158,13:40.0,31:16.0,114.8971965,4.97831483,,,,,,,,,,
